,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.9047619047619048,0.9047619047619048,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.8452380952380952,0.8452380952380952,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.8571428571428571,0.8571428571428571,0.15503692626953125,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.8809523809523809,0.8809523809523809,0.15503692626953125,0,0.22739728527137612,0.15925969027669828,0.026676456981508907,0.002210813332014901,0.11919986050392206,0.27757584449361167,0.18768004914086805
4,ecoli,001 knn,004 l1,0.8809523809523809,0.8809523809523809,0.013384580612182617,0,True,True,True,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.7380952380952381,0.7380952380952381,0.03920435905456543,0,True,True,True,True,True,False,False
6,ecoli,001 knn,012 relieff weighting,0.8452380952380952,0.8452380952380952,0.03920435905456543,0,0.02123142250530785,0.0424628450106157,0.988527724665392,1.0,0.07643312101910826,0.0,0.01698513800424628
7,ecoli,001 knn,006 forward selection,0.6785714285714286,0.6785714285714286,2.514890193939209,0,True,False,False,False,False,True,False
8,ecoli,001 knn,007 backward selection,0.7857142857142857,0.7857142857142857,2.115417718887329,0,True,True,False,True,True,True,False
9,ecoli,001 knn,008 stepwise selection,0.8452380952380952,0.8452380952380952,1.6602399349212646,0,True,False,True,False,True,False,True
10,ecoli,001 knn,009 bayesian selection,0.8571428571428571,0.8571428571428571,30.324792623519897,89,True,False,False,True,True,False,True
11,ecoli,001 knn,013 bayesian weighting,0.9404761904761905,0.9404761904761905,75.75243186950684,140,0.6264767399804221,0.47616944358869573,0.12192969657988871,0.996642474825856,0.3177877560941327,0.14059654401221422,0.7009913284984803
