,dataset,base,method,PM1,PM2,Time,TriesToOpt,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
0,bike,001 knn,000 all,773757.6094624908,0.7753002648190148,0.0,0,True,True,True,True,True,True,True,True,True,True,True
1,bike,000 rf,000 all,391980.8915183952,0.8861684829421252,0.0,0,True,True,True,True,True,True,True,True,True,True,True
2,bike,001 knn,002 intercorrelation,867787.0439393173,0.7479940531995413,0.02118659019470215,0,True,True,False,True,True,True,True,False,True,True,True
3,bike,001 knn,010 correlation weighting,569844.9974659313,0.8345166258025524,0.02118659019470215,0,0.40072693521889935,0.5644050898755175,0.29368596456941964,0.022752024415483428,0.07898979416319936,0.050505860409958706,0.3296069121418886,0.6383531148727982,0.6400364937235932,0.12811541563788026,0.25277656815963045
4,bike,001 knn,003 feature importance selection,730059.4848208864,0.7879902298866219,0.23873066902160645,0,False,True,True,False,True,False,True,False,True,False,True
5,bike,001 knn,011 feature importance weighting,876487.3028359642,0.7454674921083482,0.23873066902160645,0,0.04832917589408916,0.29077152597533695,0.032726840050741335,0.002067151526518471,0.014793812294480391,0.0036977147493030705,0.02211809172602035,0.37472504610150953,0.12238991528282703,0.057439536875864686,0.03094118952330894
6,bike,001 knn,004 l1,876487.3028359642,0.7454674921083482,0.007239103317260742,0,True,True,True,True,True,True,True,True,True,True,True
7,bike,001 knn,005 relieff selection,1716764.5574487285,0.5014504068078821,0.04782295227050781,0,True,False,True,False,True,False,True,True,True,True,True
8,bike,001 knn,012 relieff weighting,1086676.993291675,0.6844282632780423,0.04782295227050781,0,0.4291970802919708,0.12165450121654497,0.3079551000488043,0.0,0.022938018545632016,0.046715328467153316,0.15279805352798048,0.9921913128355295,1.0,0.9970717423133236,1.0
9,bike,001 knn,006 forward selection,960385.3732923497,0.7211034354797596,10.200579643249512,0,False,True,True,False,False,False,False,False,True,True,False
10,bike,001 knn,007 backward selection,1089850.912015955,0.6835065551253727,4.4413862228393555,0,True,True,False,False,True,False,True,True,True,True,True
11,bike,001 knn,008 stepwise selection,1172859.6720721177,0.659400754840864,2.5363738536834717,0,False,True,True,False,False,False,True,True,True,False,True
12,bike,001 knn,009 bayesian selection,803886.1019024489,0.7665509301567506,31.789470672607422,1,True,True,True,False,True,False,True,False,True,True,False
13,bike,001 knn,013 bayesian weighting,552786.6063296904,0.8394703941714214,82.95853853225708,233,0.999891742401525,0.4966175560163937,0.19574652452013538,0.18998846399953778,0.19416884566943376,0.9737251501757206,0.6831740504962043,4.863708659795171e-05,0.17661599220373989,0.9787820086529487,0.5739765222205815
