,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,3497.905660377358,0.7909663432908091,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,1579.0920783424847,0.9056339926043528,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,3497.905660377358,0.7909663432908091,0.014314651489257812,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,3207.7218867924526,0.8083076272474441,0.014314651489257812,0,0.29070336702900973,0.7703960478266154,0.8566109230734893,0.6985007503143263,0.5942117739056345,0.6641336745771831
4,machine,001 knn,003 feature importance selection,3944.016226415094,0.7643069270658972,0.12686920166015625,0,False,True,False,True,True,False
5,machine,001 knn,011 feature importance weighting,1596.0630188679245,0.904619814950561,0.12686920166015625,0,0.04728333622684931,0.057354322196540464,0.6186950230336137,0.08358645259613777,0.09461340619777026,0.09846745974908863
6,machine,001 knn,004 l1,1596.0630188679245,0.904619814950561,0.0052356719970703125,0,True,True,True,True,True,True
7,machine,001 knn,005 relieff selection,4944.211320754717,0.7045356072270853,0.041912078857421875,0,True,True,False,True,False,True
8,machine,001 knn,012 relieff weighting,2902.478679245283,0.8265488578735278,0.041912078857421875,0,1.0,0.23607427055702918,0.14058355437665782,0.4535809018567639,0.14058355437665782,0.8938992042440318
9,machine,001 knn,006 forward selection,2188.077358490566,0.8692412386677897,2.7644355297088623,0,False,False,True,True,False,False
10,machine,001 knn,007 backward selection,1934.409433962264,0.8844003478612211,2.081983804702759,0,True,False,True,True,False,False
11,machine,001 knn,008 stepwise selection,1934.409433962264,0.8844003478612211,2.060494899749756,0,True,False,True,True,False,False
12,machine,001 knn,009 bayesian selection,1482.949056603773,0.9113794669974347,29.395637273788452,89,False,True,True,True,False,False
13,machine,001 knn,013 bayesian weighting,1371.146603773585,0.9180607436850483,74.38327026367188,381,0.8758369257452862,0.82751926854506,0.3814788918106721,0.48864169298948845,0.34882689722214144,0.1304109128467555
