,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60
0,sonar,001 knn,000 all,0.8076923076923077,0.8076923076923077,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,sonar,000 rf,000 all,0.7692307692307693,0.7692307692307693,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,sonar,001 knn,003 feature importance selection,0.7884615384615384,0.7884615384615384,0.1616966724395752,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,sonar,001 knn,011 feature importance weighting,0.6923076923076923,0.6923076923076923,0.1616966724395752,0,0.01257153945493671,0.009266433996470487,0.012113213221149203,0.011415624320795466,0.02570096880542459,0.016285180801314414,0.015365121621401733,0.012070206851904021,0.04347606043708045,0.0507785931941397,0.07692500405150504,0.06337197788499963,0.025501238708665254,0.01881575408648758,0.006682238325873817,0.022650750659749617,0.009419747420128828,0.015503245179655577,0.007447128919597049,0.023411401274318996,0.026761743379621866,0.009884489735962407,0.008653515079459134,0.007192183384736409,0.006803040249633831,0.009719363498928943,0.01563867971045121,0.019591398463920787,0.008562980130299849,0.006858673487726592,0.01576035043678041,0.018686882132664284,0.0106155222603614,0.006035045410079919,0.009753541455820565,0.018013897465815838,0.0166580487766188,0.0073246617454432745,0.014892239413176573,0.01035429958876305,0.011141823756256853,0.008458348633363234,0.006185542623101902,0.010007139117583465,0.019624675747208702,0.015150451426572781,0.03312982865134627,0.03845738688049886,0.028579729041995162,0.0030476941597437543,0.027410626800511807,0.013807844889640127,0.005884955594375357,0.009261323609600268,0.006304312265793413,0.01040252337498636,0.00486843643976185,0.007792386036764946,0.007098662202682414,0.006854323726349007
4,sonar,001 knn,004 l1,0.6730769230769231,0.6730769230769231,0.004166841506958008,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5,sonar,001 knn,005 relieff selection,0.6730769230769231,0.6730769230769231,0.015030145645141602,0,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,True,True,True,True,True,False,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,True
6,sonar,001 knn,012 relieff weighting,0.7115384615384616,0.7115384615384616,0.015030145645141602,0,0.0072202166064981865,0.014440433212996373,0.014440433212996373,0.014440433212996373,0.0072202166064981865,0.014440433212996373,0.014440433212996373,0.014440433212996373,0.014440433212996373,0.014440433212996373,0.014440433212996373,0.014440433212996373,0.0,0.014440433212996373,0.014440433212996373,0.0072202166064981865,0.014440433212996373,0.0072202166064981865,0.014440433212996373,0.014440433212996373,0.03610108303249093,0.02166064981949456,0.02166064981949456,0.014440433212996373,0.014440433212996373,0.014440433212996373,0.12274368231046928,0.07942238267148016,0.02166064981949456,0.014440433212996373,0.014440433212996373,0.02166064981949456,0.02166064981949456,0.0072202166064981865,0.014440433212996373,0.02166064981949456,0.014440433212996373,0.014440433212996373,0.014440433212996373,0.014440433212996373,0.014440433212996373,0.014440433212996373,0.014440433212996373,0.0072202166064981865,0.014440433212996373,0.014440433212996373,0.014440433212996373,0.014440433212996373,0.014440433212996373,0.014440433212996373,0.03610108303249093,0.03610108303249093,0.02166064981949456,0.028880866425992746,0.0072202166064981865,0.06498194945848379,0.02166064981949456,0.02166064981949456,0.0,0.03610108303249093
7,sonar,001 knn,006 forward selection,0.6730769230769231,0.6730769230769231,21.26701021194458,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,sonar,001 knn,007 backward selection,0.7115384615384616,0.7115384615384616,14.212900400161743,0,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,sonar,001 knn,008 stepwise selection,0.75,0.75,14.203212261199951,0,False,False,False,True,True,True,False,True,True,False,False,False,True,False,False,True,True,False,False,True,True,True,False,True,True,True,False,True,False,True,False,True,True,True,True,False,True,True,False,True,False,False,True,False,False,False,True,True,True,True,True,False,False,False,True,False,True,False,False,False
