,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.6851851851851852,0.6851851851851852,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.8518518518518519,0.8518518518518519,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.6296296296296297,0.6296296296296297,0.15396380424499512,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.6666666666666666,0.6666666666666666,0.15396380424499512,0,0.15267764016806615,0.11103902328165423,0.17203708252755404,0.1459430623209182,0.0901991640106404,0.09397213183089935,0.11483013427374894,0.07322077335100859,0.046080988235510184
4,glass,001 knn,004 l1,0.6666666666666666,0.6666666666666666,0.012616395950317383,0,False,False,True,True,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.5555555555555556,0.5555555555555556,0.014087915420532227,0,True,True,True,False,False,True,False,True,True
6,glass,001 knn,012 relieff weighting,0.5740740740740741,0.5740740740740741,0.014087915420532227,0,0.19512195121951215,0.2195121951219512,0.39285714285714285,0.07317073170731703,0.0,0.6097560975609756,0.12195121951219512,0.0,1.0
7,glass,001 knn,006 forward selection,0.6851851851851852,0.6851851851851852,4.263311386108398,0,True,False,True,False,False,False,False,False,False
8,glass,001 knn,007 backward selection,0.5370370370370371,0.5370370370370371,2.0229883193969727,0,True,True,True,False,True,True,True,True,True
9,glass,001 knn,008 stepwise selection,0.6851851851851852,0.6851851851851852,3.1976468563079834,0,True,False,True,True,False,False,False,True,False
10,glass,001 knn,009 bayesian selection,0.6666666666666666,0.6666666666666666,30.152931690216064,100,True,True,False,True,True,False,True,True,False
11,glass,001 knn,013 bayesian weighting,0.7962962962962963,0.7962962962962963,78.11532235145569,450,0.985458284588955,0.02715214910094056,0.1123211090776281,0.5593153530775115,0.33938448846444236,0.4166158070135552,0.49162930815284706,0.521826148980479,0.0528412728443332
