,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,1418.2794339622644,0.85701938547233,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,1268.4582658331306,0.8721232656918375,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,1418.2794339622644,0.85701938547233,0.016249895095825195,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,1474.5928301886795,0.851342278545595,0.016249895095825195,0,0.2946625183526565,0.8078877180943302,0.8790170120413242,0.6497962775601387,0.6422590297375588,0.6472428053928531
4,machine,001 knn,003 feature importance selection,2036.2656603773585,0.7947185099843358,0.12831974029541016,0,False,True,False,True,True,False
5,machine,001 knn,011 feature importance weighting,2579.021698113208,0.7400017948182187,0.12831974029541016,0,0.027923326593812765,0.10141974205532243,0.6538052400924678,0.07191346329252865,0.08363478771837737,0.061303440247490994
6,machine,001 knn,004 l1,2579.021698113208,0.7400017948182187,0.007261037826538086,0,True,True,True,True,True,True
7,machine,001 knn,005 relieff selection,2865.2205660377363,0.7111493070551752,0.03179788589477539,0,True,False,True,True,False,True
8,machine,001 knn,012 relieff weighting,2780.6635849056606,0.7196737267395901,0.03179788589477539,0,1.0,0.2,0.20506329113924052,0.3569620253164557,0.0,0.8531645569620253
9,machine,001 knn,006 forward selection,4039.1864150943397,0.5927986107726562,2.759664297103882,0,False,False,True,False,True,False
10,machine,001 knn,007 backward selection,3999.4266037735847,0.596806905696784,2.080738067626953,0,True,False,True,False,True,False
11,machine,001 knn,008 stepwise selection,3999.4266037735847,0.596806905696784,2.0662739276885986,0,True,False,True,False,True,False
12,machine,001 knn,009 bayesian selection,2122.2796226415094,0.7860472080617449,29.1090350151062,1,True,True,False,True,False,False
13,machine,001 knn,013 bayesian weighting,1059.525283018868,0.8931863690285508,73.88237476348877,243,0.46423039530282045,0.5448147448297863,0.06500152736789375,0.9983308474333729,0.7233364498025242,0.2454322375283823
