,dataset,base,method,PM1,PM2,Time,TriesToOpt,x0_high,x0_low,x0_med,x0_vhigh,x1_high,x1_low,x1_med,x1_vhigh,x2_2,x2_3,x2_4,x2_5more,x3_2,x3_4,x3_more,x4_big,x4_med,x4_small,x5_high,x5_low,x5_med
0,car,001 knn,000 all,0.7291666666666666,0.7291666666666665,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,car,000 rf,000 all,0.9490740740740741,0.9490740740740741,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,car,001 knn,003 feature importance selection,0.7106481481481481,0.710648148148148,0.17110466957092285,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
3,car,001 knn,011 feature importance weighting,0.8703703703703703,0.8703703703703703,0.17110466957092285,0,0.03866294920721534,0.04826404684062342,0.040524445700291366,0.04555569112167304,0.035887242732406,0.03761096834933793,0.034168255852140825,0.052706499943733,0.030660891981058605,0.013892307661006504,0.01500715152642529,0.01703078310333496,0.1405512664033865,0.05334090794939963,0.04107581444515059,0.030796119004304193,0.023691001989807642,0.04861052531802029,0.07003861537517288,0.12971382004760088,0.05221069544791115
4,car,001 knn,004 l1,0.8587962962962963,0.8587962962962963,0.01091456413269043,0,True,True,True,True,False,True,True,True,True,False,False,False,True,False,False,True,False,True,True,True,True
5,car,001 knn,005 relieff selection,0.8564814814814815,0.8564814814814815,0.1193699836730957,0,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True,True,True
6,car,001 knn,012 relieff weighting,0.8611111111111112,0.8611111111111112,0.1193699836730957,0,0.8688524590163934,0.8533697632058288,0.8998178506375227,0.8897996357012751,0.8843351548269581,0.8788706739526412,0.9043715846994536,0.8132969034608379,0.7632058287795993,0.9180327868852459,0.7058287795992714,0.6930783242258652,0.9480874316939891,0.6621129326047359,0.6557377049180327,0.5273224043715847,0.5145719489981785,0.663023679417122,0.8961748633879781,1.0,0.8178506375227687
7,car,001 knn,006 forward selection,0.6875,0.6875,5.731464862823486,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,car,001 knn,007 backward selection,0.8518518518518519,0.8518518518518519,16.066205263137817,0,False,False,True,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True
9,car,001 knn,008 stepwise selection,0.8217592592592593,0.8217592592592593,11.945130109786987,0,False,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False,True,True,True,True,True
10,car,001 knn,009 bayesian selection,0.8819444444444444,0.8819444444444444,41.073848724365234,88,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,True,True
11,car,001 knn,013 bayesian weighting,0.9143518518518519,0.9143518518518519,108.94231724739075,326,0.9424893415969531,0.8268507885797889,0.5035849878374452,0.5220557483511378,0.780587493360438,0.5425076858600392,0.5986525562738455,0.5249932573119637,0.3420034063217362,0.1528568464875993,0.5423824410731248,0.43083601300124347,0.5403736824997863,0.6012258187884117,0.8757313359215269,0.14093859441659268,0.6201074900117737,0.8435624495402253,0.1866005775576098,0.24174988550881896,0.677772424058554
