,dataset,base,method,PM1,PM2,Time,TriesToOpt,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm)
0,iris,001 knn,000 all,0.9736842105263158,0.9736842105263158,0.0,0,True,True,True,True
1,iris,000 rf,000 all,0.9736842105263158,0.9736842105263158,0.0,0,True,True,True,True
2,iris,001 knn,003 feature importance selection,0.9473684210526315,0.9473684210526315,0.1364762783050537,0,False,True,False,True
3,iris,001 knn,011 feature importance weighting,0.9736842105263158,0.9736842105263158,0.1364762783050537,0,0.09671006423103796,0.03131453335428012,0.39094294098463905,0.4810324614300429
4,iris,001 knn,004 l1,0.9736842105263158,0.9736842105263158,0.00373077392578125,0,False,False,True,True
5,iris,001 knn,005 relieff selection,0.9736842105263158,0.9736842105263158,0.0336453914642334,0,True,True,False,True
6,iris,001 knn,012 relieff weighting,0.9736842105263158,0.9736842105263158,0.0336453914642334,0,0.02857142857142858,0.30714285714285716,0.0,0.4714285714285714
7,iris,001 knn,006 forward selection,0.42105263157894735,0.42105263157894735,0.9435513019561768,0,False,False,True,False
8,iris,001 knn,007 backward selection,0.9736842105263158,0.9736842105263158,1.1307127475738525,0,False,False,True,True
9,iris,001 knn,008 stepwise selection,0.9736842105263158,0.9736842105263158,1.2831645011901855,0,True,False,False,True
10,iris,001 knn,009 bayesian selection,0.9736842105263158,0.9736842105263158,27.92307686805725,1,False,False,True,True
11,iris,001 knn,013 bayesian weighting,0.9736842105263158,0.9736842105263158,71.49276876449585,0,0.2121553682151578,0.8623766671568107,0.665195713726337,0.9038831545970001
