,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.8690476190476191,0.8690476190476191,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.8333333333333334,0.8333333333333334,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.8095238095238095,0.8095238095238095,0.15069222450256348,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.8571428571428571,0.8571428571428571,0.15069222450256348,0,0.21860914816595017,0.16519464172935425,0.02294517711800789,0.0017737443510275972,0.1333315151293929,0.2633467159997306,0.1947990575065366
4,ecoli,001 knn,004 l1,0.8571428571428571,0.8571428571428571,0.011853218078613281,0,True,True,False,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.7738095238095238,0.7738095238095238,0.040076255798339844,0,False,True,True,True,True,True,False
6,ecoli,001 knn,012 relieff weighting,0.8095238095238095,0.8095238095238095,0.040076255798339844,0,0.0,0.08278867102396514,0.9880239520958084,1.0,0.08278867102396514,0.05664488017429192,0.02178649237472763
7,ecoli,001 knn,006 forward selection,0.6190476190476191,0.6190476190476191,2.4930384159088135,0,True,False,False,False,False,True,False
8,ecoli,001 knn,007 backward selection,0.7976190476190477,0.7976190476190477,1.565854787826538,0,True,True,False,True,True,True,True
9,ecoli,001 knn,008 stepwise selection,0.6190476190476191,0.6190476190476191,2.5240585803985596,0,True,False,False,True,False,True,False
10,ecoli,001 knn,009 bayesian selection,0.8095238095238095,0.8095238095238095,29.87565517425537,5,False,True,True,False,True,True,True
11,ecoli,001 knn,013 bayesian weighting,0.8214285714285714,0.8214285714285714,75.85813450813293,16,0.549531628957778,0.43856577617602366,0.3736169816142106,0.09392600323108435,0.3750181947052129,0.7929788938925451,0.8742666085352606
