,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.8670520231213873,0.8670520231213873,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.884393063583815,0.884393063583815,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8670520231213873,0.8670520231213873,0.17061877250671387,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.8670520231213873,0.8670520231213873,0.17061877250671387,0,0.012408760045467223,0.07738496032842297,0.0889435444954701,0.014595286368138127,0.0800861332241367,0.02610214233351979,0.10778790175992706,0.25399647765640965,0.06979610704758027,0.09236853488360862,0.011790677458565463,0.01130500620081546,0.06842125170484675,0.08501321649309168
4,australian,001 knn,004 l1,0.8670520231213873,0.8670520231213873,0.012206554412841797,0,False,False,False,False,True,False,False,True,True,True,False,False,False,False
5,australian,001 knn,005 relieff selection,0.861271676300578,0.861271676300578,0.05706930160522461,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8554913294797688,0.8554913294797687,0.05706930160522461,0,0.7962466487935657,0.0,0.0,0.9106344950848972,0.4957426679280984,0.3386952636282395,0.1513718070009461,1.0,0.8498659517426274,0.06166219839142091,0.7765862377122431,0.9499553172475425,0.22894985808893098,0.35004730368968784
7,australian,001 knn,006 forward selection,0.8786127167630058,0.8786127167630058,5.152580738067627,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False
8,australian,001 knn,007 backward selection,0.8786127167630058,0.8786127167630058,6.160488843917847,0,True,False,True,True,True,True,False,True,False,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.8554913294797688,0.8554913294797687,6.916672706604004,0,False,True,True,False,True,False,False,True,True,False,True,True,False,True
10,australian,001 knn,009 bayesian selection,0.9017341040462428,0.9017341040462428,34.02529525756836,68,False,False,True,True,False,True,True,True,True,True,False,False,True,False
11,australian,001 knn,013 bayesian weighting,0.9248554913294798,0.9248554913294798,88.04518103599548,415,0.42247403896356683,0.9626203360860216,0.29139381871968134,0.6299386992737299,0.011190962308090194,0.6864731811086346,0.31825860106095144,0.1646541896375716,0.2524322077892868,0.01580571379425568,0.9913347482809961,0.40060856442903486,0.9588383970029761,0.9304365492162541
