,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.6296296296296297,0.6296296296296297,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.7592592592592593,0.7592592592592593,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.5555555555555556,0.5555555555555556,0.1542682647705078,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.6111111111111112,0.6111111111111112,0.1542682647705078,0,0.15052050393379499,0.09548557917780301,0.16330246348082356,0.14231396630513204,0.09374258042699624,0.08905935102366594,0.14273264520886703,0.07723342224918309,0.045609488193734005
4,glass,001 knn,004 l1,0.5925925925925926,0.5925925925925926,0.006053924560546875,0,False,False,True,True,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.5925925925925926,0.5925925925925926,0.018977642059326172,0,True,False,True,False,False,True,True,True,True
6,glass,001 knn,012 relieff weighting,0.6296296296296297,0.6296296296296297,0.018977642059326172,0,0.13186813186813184,0.04395604395604391,0.6263736263736264,0.0,0.03296703296703296,0.43956043956043955,0.06593406593406592,0.9038461538461539,1.0
7,glass,001 knn,006 forward selection,0.5925925925925926,0.5925925925925926,4.276155471801758,0,True,False,False,False,False,False,False,True,False
8,glass,001 knn,007 backward selection,0.6111111111111112,0.6111111111111112,2.03600811958313,0,True,True,True,True,True,True,True,True,False
9,glass,001 knn,008 stepwise selection,0.5185185185185185,0.5185185185185185,3.1813595294952393,0,False,False,True,True,True,False,False,True,False
10,glass,001 knn,009 bayesian selection,0.6666666666666666,0.6666666666666666,30.63592267036438,36,True,False,False,False,True,False,True,True,False
11,glass,001 knn,013 bayesian weighting,0.7222222222222222,0.7222222222222222,79.28461146354675,206,0.515469168971766,0.8601753996939505,0.07270176843918855,0.5144759769721763,0.6039472646414321,0.8162949695833379,0.026368166878423537,0.9482596740935205,0.0026368897183161877
