,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.6851851851851852,0.6851851851851852,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.7407407407407407,0.7407407407407407,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.5925925925925926,0.5925925925925926,0.1576228141784668,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.6666666666666666,0.6666666666666666,0.1576228141784668,0,0.1368005483624178,0.11295641510079267,0.16442058874420332,0.15285352089560805,0.073905336692338,0.09453328442527549,0.11720843711452061,0.0998955369003381,0.04742633176450611
4,glass,001 knn,004 l1,0.7222222222222222,0.7222222222222222,0.0040721893310546875,0,False,False,True,True,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.6481481481481481,0.6481481481481481,0.013646364212036133,0,True,False,True,False,False,True,True,True,True
6,glass,001 knn,012 relieff weighting,0.6666666666666666,0.6666666666666666,0.013646364212036133,0,0.14814814814814814,0.07407407407407407,0.2692307692307692,0.07407407407407407,0.0,0.07692307692307693,0.07407407407407407,0.8076923076923077,1.0
7,glass,001 knn,006 forward selection,0.6851851851851852,0.6851851851851852,7.474699020385742,0,True,False,False,False,False,False,False,True,False
8,glass,001 knn,007 backward selection,0.6481481481481481,0.6481481481481481,2.022974967956543,0,True,True,True,False,True,True,True,True,True
9,glass,001 knn,008 stepwise selection,0.6666666666666666,0.6666666666666666,2.106029987335205,0,True,False,False,False,False,False,True,True,False
10,glass,001 knn,009 bayesian selection,0.7407407407407407,0.7407407407407407,30.670335054397583,9,True,True,True,False,True,False,True,True,False
11,glass,001 knn,013 bayesian weighting,0.7962962962962963,0.7962962962962963,78.26258182525635,158,0.9244049192279645,0.8152070560178447,0.26954759441073994,0.5194853127023816,0.09517612519211228,0.18882706250998318,0.8786127805228194,0.026375970767538837,0.001863802210484515
