,dataset,base,method,PM1,PM2,Time,TriesToOpt,alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline
0,wine,001 knn,000 all,0.9333333333333333,0.9333333333333333,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,wine,000 rf,000 all,1.0,1.0,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,wine,001 knn,003 feature importance selection,0.8666666666666667,0.8666666666666667,0.14162778854370117,0,False,True,False,True,False,True,False,True,False,True,False,True,False
3,wine,001 knn,011 feature importance weighting,0.9333333333333333,0.9333333333333333,0.14162778854370117,0,0.10316288961853587,0.02196340395511555,0.01258213205117239,0.040202288028239594,0.02801457589521433,0.0495668887643059,0.18936982060891375,0.012883554326918288,0.012970538027328766,0.1659920392108527,0.08635759434770703,0.11448589085572122,0.16244838430997452
4,wine,001 knn,004 l1,0.9555555555555556,0.9555555555555556,0.004087209701538086,0,True,False,False,False,False,False,True,False,False,True,True,True,True
5,wine,001 knn,005 relieff selection,0.9777777777777777,0.9777777777777777,0.03457355499267578,0,True,False,True,True,True,True,False,True,False,False,True,True,True
6,wine,001 knn,012 relieff weighting,0.9333333333333333,0.9333333333333333,0.03457355499267578,0,0.02375296912114011,0.0,0.052256532066508266,0.20427553444180524,0.05700712589073631,0.04275534441805229,0.009501187648456089,0.10451306413301664,0.014251781472684133,0.0,0.04750593824228033,0.028503562945368155,0.019002375296912066
7,wine,001 knn,006 forward selection,0.6222222222222222,0.6222222222222222,4.572478771209717,0,False,False,False,False,False,False,False,False,False,True,False,True,False
8,wine,001 knn,007 backward selection,0.9333333333333333,0.9333333333333333,2.9772679805755615,0,True,True,True,True,False,True,True,True,True,True,True,True,True
9,wine,001 knn,008 stepwise selection,0.9333333333333333,0.9333333333333333,4.567495822906494,0,True,False,True,False,True,True,False,False,False,True,True,False,False
10,wine,001 knn,009 bayesian selection,1.0,1.0,32.866151571273804,191,True,True,True,False,False,False,True,True,False,True,True,False,True
11,wine,001 knn,013 bayesian weighting,1.0,1.0,85.03051424026489,41,0.43752570402350555,0.8201562465418748,0.7234408237007661,0.47502630930430945,0.8176238105712013,0.28216330043492616,0.9098446287303346,0.5067865113923063,0.9971963303326479,0.542423528279966,0.8675454579862567,0.16994143460685546,0.7843096415094736
