,dataset,base,method,PM1,PM2,Time,TriesToOpt,alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline
0,wine,001 knn,000 all,0.9777777777777777,0.9777777777777777,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,wine,000 rf,000 all,1.0,1.0,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,wine,001 knn,003 feature importance selection,0.8888888888888888,0.8888888888888888,0.14557790756225586,0,False,True,False,True,False,True,False,True,False,True,False,True,False
3,wine,001 knn,011 feature importance weighting,0.9777777777777777,0.9777777777777777,0.14557790756225586,0,0.16108757281907374,0.02340005963606592,0.018465378670209233,0.016287243611983502,0.024043009237822845,0.04971422335775194,0.12383887900117573,0.014295686805026922,0.019777196454624252,0.13772696846942462,0.09371315272586879,0.1104807900579316,0.20716983915304077
4,wine,001 knn,004 l1,0.9777777777777777,0.9777777777777777,0.012633562088012695,0,True,False,False,False,False,False,True,False,False,True,True,True,True
5,wine,001 knn,005 relieff selection,0.9777777777777777,0.9777777777777777,0.036583662033081055,0,True,True,True,True,True,True,True,True,False,False,True,False,False
6,wine,001 knn,012 relieff weighting,0.9777777777777777,0.9777777777777777,0.036583662033081055,0,0.05063291139240511,0.020253164556962022,0.040506329113924044,0.12151898734177213,0.03544303797468351,0.025316455696202556,0.015189873417721489,0.08607594936708862,0.010126582278481067,0.005063291139240533,0.040506329113924044,0.010126582278481067,0.0
7,wine,001 knn,006 forward selection,0.8888888888888888,0.8888888888888888,6.16767692565918,0,False,False,False,True,False,False,True,False,False,True,False,False,False
8,wine,001 knn,007 backward selection,0.9777777777777777,0.9777777777777777,3.0138537883758545,0,True,True,True,True,False,True,True,True,True,True,True,True,True
9,wine,001 knn,008 stepwise selection,0.8,0.8000000000000002,6.115432262420654,0,True,True,True,True,False,True,False,False,False,True,False,False,True
10,wine,001 knn,009 bayesian selection,0.9777777777777777,0.9777777777777777,32.698798179626465,8,True,False,True,True,True,False,True,True,False,False,True,True,True
11,wine,001 knn,013 bayesian weighting,1.0,1.0,84.79154205322266,39,0.18460998989204924,0.12536240182893899,0.16775353138201715,0.10321907754253747,0.08327415587548143,0.02096693783606773,0.9344917854967565,0.1436765381265619,0.9228881892477413,0.30713019564525057,0.13487940349395494,0.6265059149984418,0.8654305284017991
