,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.8208092485549133,0.8208092485549133,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8208092485549133,0.8208092485549133,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.861271676300578,0.861271676300578,0.15529155731201172,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.815028901734104,0.815028901734104,0.15529155731201172,0,0.009812134655904624,0.07018679478186858,0.08406952747742139,0.019742128527510866,0.08990200698193572,0.022105184736828196,0.11194721307322206,0.24812020059366427,0.05343102190063743,0.11376489554960004,0.010985141436938314,0.00995323776540485,0.06719618303211636,0.08878432948694735
4,australian,001 knn,004 l1,0.8265895953757225,0.8265895953757225,0.004286527633666992,0,False,False,False,True,True,False,True,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.8265895953757225,0.8265895953757225,0.057927608489990234,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8208092485549133,0.8208092485549133,0.057927608489990234,0,0.8429680759275238,0.0,0.026857654431513,0.8981880931837791,0.55863921217547,0.37532355478861085,0.12175470008952549,1.0,0.8654012079378774,0.06643658326143227,0.7894736842105263,0.9827437446074202,0.2112802148612355,0.3527305282005372
7,australian,001 knn,006 forward selection,0.8670520231213873,0.8670520231213873,3.4690005779266357,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.815028901734104,0.815028901734104,3.360443592071533,0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.8554913294797688,0.8554913294797687,6.92859673500061,0,True,False,True,False,False,False,True,True,False,True,True,False,True,True
10,australian,001 knn,009 bayesian selection,0.8786127167630058,0.8786127167630058,34.17680263519287,34,False,True,False,False,False,True,False,True,False,True,True,True,True,True
11,australian,001 knn,013 bayesian weighting,0.8901734104046243,0.8901734104046243,88.17939710617065,437,0.15316256247855844,0.9419618734992025,0.6114505300127311,0.6027114093159133,0.2493436887987515,0.956638100132957,0.11682225516126424,0.6040124222194284,0.08742440107682252,0.6874974751447672,0.19044639908274374,0.4880877182737797,0.3245860069010964,0.9101833810818912
