,dataset,base,method,PM1,PM2,Time,TriesToOpt,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
0,bike,001 knn,000 all,736921.4981026107,0.8120333265897811,0.0,0,True,True,True,True,True,True,True,True,True,True,True
1,bike,000 rf,000 all,424139.97613764997,0.8918145547658013,0.0,0,True,True,True,True,True,True,True,True,True,True,True
2,bike,001 knn,002 intercorrelation,826553.445211833,0.7891708928396732,0.021058320999145508,0,True,True,False,True,True,True,True,False,True,True,True
3,bike,001 knn,010 correlation weighting,508859.13049821224,0.8702052277746861,0.021058320999145508,0,0.37735209455397223,0.552800903351723,0.24977702529698725,0.0346485143497943,0.04392764974301911,0.046698333535062586,0.32439036907515983,0.6319569203059647,0.6353298575088904,0.11737267026480556,0.23442291239790308
4,bike,001 knn,003 feature importance selection,683493.681213317,0.8256611675933455,0.2632601261138916,0,False,True,True,False,True,False,True,False,True,False,True
5,bike,001 knn,011 feature importance weighting,832712.0758154559,0.7876000100383085,0.2632601261138916,0,0.043605246114752805,0.2634863766300245,0.03050087809945938,0.0025091702131137886,0.012547244779487047,0.004451118817954034,0.022304197291449158,0.4001903526693894,0.11250577907078933,0.0716488571371077,0.03625077917647289
6,bike,001 knn,004 l1,832712.0758154559,0.7876000100383085,0.007346153259277344,0,True,True,True,True,True,True,True,True,True,True,True
7,bike,001 knn,005 relieff selection,2176255.634495379,0.44490215964715607,0.07401371002197266,0,True,False,True,False,True,False,True,True,True,True,True
8,bike,001 knn,012 relieff weighting,1654799.0216133709,0.5779101735313477,0.07401371002197266,0,0.4710462287104623,0.11094890510948907,0.34275962944904925,0.0,0.9897810218978103,0.042822384428223836,0.14209245742092458,0.9902486591906388,1.0,0.9960994636762555,0.9980497318381277
9,bike,001 knn,006 forward selection,976763.9015297173,0.7508566899589041,10.194255352020264,0,True,True,False,False,False,False,True,False,True,False,False
10,bike,001 knn,007 backward selection,1684422.692745227,0.570354059438883,5.3130433559417725,0,True,True,False,True,False,False,True,True,True,True,False
11,bike,001 knn,008 stepwise selection,1758713.3087684675,0.55140474123411,7.699254751205444,0,False,True,True,True,False,False,True,True,True,False,False
12,bike,001 knn,009 bayesian selection,690646.1397743371,0.8238367889507343,31.910035371780396,145,True,True,False,True,False,True,True,False,True,True,True
13,bike,001 knn,013 bayesian weighting,481792.5743692234,0.8771090981724644,82.82677626609802,454,0.8886335281621983,0.5373547002766066,0.4379887006599484,0.9240214316031521,0.9358533499933995,0.7867880530003188,0.6711801660413429,0.017178731457405616,0.2989462029878386,0.964091647063984,0.7498643614727334
