,dataset,base,method,PM1,PM2,Time,TriesToOpt,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm)
0,iris,001 knn,000 all,0.9736842105263158,0.9736842105263158,0.0,0,True,True,True,True
1,iris,000 rf,000 all,0.9736842105263158,0.9736842105263158,0.0,0,True,True,True,True
2,iris,001 knn,003 feature importance selection,0.9473684210526315,0.9473684210526315,0.13867425918579102,0,False,True,False,True
3,iris,001 knn,011 feature importance weighting,0.9736842105263158,0.9736842105263158,0.13867425918579102,0,0.12616416705492098,0.024103606710276285,0.4484271625142561,0.40130506372054664
4,iris,001 knn,004 l1,0.9736842105263158,0.9736842105263158,0.0036563873291015625,0,False,False,True,True
5,iris,001 knn,005 relieff selection,0.9736842105263158,0.9736842105263158,0.017830371856689453,0,False,True,True,True
6,iris,001 knn,012 relieff weighting,0.9736842105263158,0.9736842105263158,0.017830371856689453,0,0.0,0.28682170542635654,0.054263565891472854,0.6434108527131783
7,iris,001 knn,006 forward selection,0.9473684210526315,0.9473684210526315,0.937995195388794,0,False,False,True,False
8,iris,001 knn,007 backward selection,0.9210526315789473,0.9210526315789473,1.0736613273620605,0,False,True,True,False
9,iris,001 knn,008 stepwise selection,0.9210526315789473,0.9210526315789473,1.4053514003753662,0,False,True,True,False
10,iris,001 knn,009 bayesian selection,0.9736842105263158,0.9736842105263158,27.572192907333374,1,True,False,True,True
11,iris,001 knn,013 bayesian weighting,1.0,1.0,70.66648292541504,20,0.0947873610805397,0.3503744514771442,0.5628963828221615,0.11046426203523119
