,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.861271676300578,0.861271676300578,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8439306358381503,0.8439306358381503,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8670520231213873,0.8670520231213873,0.15233087539672852,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.8439306358381503,0.8439306358381503,0.15233087539672852,0,0.011126482433698062,0.0783642004120059,0.07974853767335502,0.015579903649495186,0.07681735874546575,0.028061683936692627,0.0783413248987594,0.27696357003802247,0.07981566903564728,0.09546705302426829,0.010424681402916214,0.016619280406588846,0.06804505087700967,0.08462520346607533
4,australian,001 knn,004 l1,0.8497109826589595,0.8497109826589595,0.004382610321044922,0,False,False,False,True,True,False,False,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.861271676300578,0.861271676300578,0.059966325759887695,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.861271676300578,0.861271676300578,0.059966325759887695,0,0.8506224066390041,0.0,0.060711188204683464,0.8887966804979253,0.49089332176929745,0.37095435684647304,0.18386816999132694,1.0,0.8572614107883817,0.08879668049792531,0.7493775933609959,0.9601659751037345,0.2758022549869905,0.3278404163052906
7,australian,001 knn,006 forward selection,0.861271676300578,0.861271676300578,3.448193311691284,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.8554913294797688,0.8554913294797687,4.831679582595825,0,False,True,True,True,True,True,True,True,False,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.861271676300578,0.861271676300578,3.4839656352996826,0,True,False,True,False,False,False,False,True,False,True,True,False,True,False
10,australian,001 knn,009 bayesian selection,0.8670520231213873,0.8670520231213873,34.023160457611084,29,False,True,True,True,False,True,False,True,False,True,False,False,True,True
11,australian,001 knn,013 bayesian weighting,0.9017341040462428,0.9017341040462428,87.87787318229675,404,0.3413139467369314,0.0005321487978222142,0.1405067045626057,0.4632863850635299,0.8742910496240165,0.7215325388716775,0.6803293032963524,0.06279312421841068,0.07897743587932007,0.2164684201758547,0.6494978491473173,0.7250267090971306,0.8067577167272063,0.8574435993085281
