,dataset,base,method,PM1,PM2,Time,TriesToOpt
0,australian,001 knn,000 all,0.815028901734104,0.815028901734104,0.0,0
1,australian,000 rf,000 all,0.8554913294797688,0.8554913294797687,0.0,0
2,australian,001 knn,003 feature importance selection,0.8670520231213873,0.8670520231213873,0.1656656265258789,0
3,australian,001 knn,011 feature importance weighting,0.8323699421965318,0.8323699421965318,0.1656656265258789,0
4,australian,001 knn,004 l1,0.8265895953757225,0.8265895953757225,0.012220144271850586,0
5,australian,001 knn,005 relieff selection,0.8265895953757225,0.8265895953757225,0.05385947227478027,0
6,australian,001 knn,012 relieff weighting,0.8265895953757225,0.8265895953757225,0.05385947227478027,0
7,australian,001 knn,006 forward selection,0.884393063583815,0.884393063583815,3.459212303161621,0
8,australian,001 knn,007 backward selection,0.8265895953757225,0.8265895953757225,3.3369781970977783,0
9,australian,001 knn,008 stepwise selection,0.8497109826589595,0.8497109826589595,5.167307615280151,0
10,australian,001 knn,009 bayesian selection,0.8901734104046243,0.8901734104046243,34.29286575317383,29
11,australian,001 knn,013 bayesian weighting,0.9075144508670521,0.9075144508670521,88.12367796897888,22
12,glass,001 knn,000 all,0.6851851851851852,0.6851851851851852,0.0,0
13,glass,000 rf,000 all,0.7962962962962963,0.7962962962962963,0.0,0
14,glass,001 knn,003 feature importance selection,0.5370370370370371,0.5370370370370371,0.15398430824279785,0
15,glass,001 knn,011 feature importance weighting,0.6111111111111112,0.6111111111111112,0.15398430824279785,0
16,glass,001 knn,004 l1,0.6296296296296297,0.6296296296296297,0.00391840934753418,0
17,glass,001 knn,005 relieff selection,0.6481481481481481,0.6481481481481481,0.013605833053588867,0
18,glass,001 knn,012 relieff weighting,0.6296296296296297,0.6296296296296297,0.013605833053588867,0
19,glass,001 knn,006 forward selection,0.6666666666666666,0.6666666666666666,6.415250539779663,0
20,glass,001 knn,007 backward selection,0.6666666666666666,0.6666666666666666,2.0228826999664307,0
21,glass,001 knn,008 stepwise selection,0.5925925925925926,0.5925925925925926,2.103686809539795,0
22,glass,001 knn,009 bayesian selection,0.6851851851851852,0.6851851851851852,30.617198944091797,1
23,glass,001 knn,013 bayesian weighting,0.7592592592592593,0.7592592592592593,77.7311065196991,82
24,breast_cancer,001 knn,000 all,0.965034965034965,0.965034965034965,0.0,0
25,breast_cancer,000 rf,000 all,0.958041958041958,0.958041958041958,0.0,0
26,breast_cancer,001 knn,003 feature importance selection,0.9370629370629371,0.9370629370629371,0.18369007110595703,0
27,breast_cancer,001 knn,011 feature importance weighting,0.965034965034965,0.965034965034965,0.18369007110595703,0
28,breast_cancer,001 knn,004 l1,0.9440559440559441,0.9440559440559441,0.006803035736083984,0
29,breast_cancer,001 knn,005 relieff selection,0.958041958041958,0.958041958041958,0.05618119239807129,0
