,dataset,base,method,PM1,PM2,Time,TriesToOpt
0,australian,001 knn,000 all,0.8323699421965318,0.8323699421965318,0.0,0
1,australian,000 rf,000 all,0.8554913294797688,0.8554913294797687,0.0,0
2,australian,001 knn,003 feature importance selection,0.861271676300578,0.861271676300578,0.14371895790100098,0
3,australian,001 knn,011 feature importance weighting,0.8439306358381503,0.8439306358381503,0.14371895790100098,0
4,australian,001 knn,004 l1,0.8728323699421965,0.8728323699421965,0.003916740417480469,0
5,australian,001 knn,005 relieff selection,0.8554913294797688,0.8554913294797687,0.05731201171875,0
6,australian,001 knn,012 relieff weighting,0.8786127167630058,0.8786127167630058,0.05731201171875,0
7,australian,001 knn,006 forward selection,0.7167630057803468,0.7167630057803468,3.4603116512298584,0
8,australian,001 knn,007 backward selection,0.8728323699421965,0.8728323699421965,4.830267667770386,0
9,australian,001 knn,008 stepwise selection,0.8497109826589595,0.8497109826589595,8.630064487457275,0
10,australian,001 knn,009 bayesian selection,0.8901734104046243,0.8901734104046243,33.96117854118347,3
11,australian,001 knn,013 bayesian weighting,0.9190751445086706,0.9190751445086706,88.15461277961731,233
12,glass,001 knn,000 all,0.7037037037037037,0.7037037037037037,0.0,0
13,glass,000 rf,000 all,0.7592592592592593,0.7592592592592593,0.0,0
14,glass,001 knn,003 feature importance selection,0.5555555555555556,0.5555555555555556,0.15567970275878906,0
15,glass,001 knn,011 feature importance weighting,0.7037037037037037,0.7037037037037037,0.15567970275878906,0
16,glass,001 knn,004 l1,0.6111111111111112,0.6111111111111112,0.003925323486328125,0
17,glass,001 knn,005 relieff selection,0.6481481481481481,0.6481481481481481,0.03821229934692383,0
18,glass,001 knn,012 relieff weighting,0.5925925925925926,0.5925925925925926,0.03821229934692383,0
19,glass,001 knn,006 forward selection,0.5185185185185185,0.5185185185185185,4.25233006477356,0
20,glass,001 knn,007 backward selection,0.6111111111111112,0.6111111111111112,2.8257687091827393,0
21,glass,001 knn,008 stepwise selection,0.6481481481481481,0.6481481481481481,3.1672399044036865,0
22,glass,001 knn,009 bayesian selection,0.7222222222222222,0.7222222222222222,30.322357177734375,37
23,glass,001 knn,013 bayesian weighting,0.7037037037037037,0.7037037037037037,78.34162282943726,452
24,breast_cancer,001 knn,000 all,0.951048951048951,0.951048951048951,0.0,0
25,breast_cancer,000 rf,000 all,0.972027972027972,0.972027972027972,0.0,0
26,breast_cancer,001 knn,003 feature importance selection,0.965034965034965,0.965034965034965,0.16353416442871094,0
27,breast_cancer,001 knn,011 feature importance weighting,0.951048951048951,0.951048951048951,0.16353416442871094,0
28,breast_cancer,001 knn,004 l1,0.9440559440559441,0.9440559440559441,0.005230903625488281,0
29,breast_cancer,001 knn,005 relieff selection,0.951048951048951,0.951048951048951,0.0559689998626709,0
30,breast_cancer,001 knn,012 relieff weighting,0.9370629370629371,0.9370629370629371,0.0559689998626709,0
31,breast_cancer,001 knn,006 forward selection,0.916083916083916,0.916083916083916,7.313363552093506,0
32,breast_cancer,001 knn,007 backward selection,0.9370629370629371,0.9370629370629371,7.352543592453003,0
33,breast_cancer,001 knn,008 stepwise selection,0.9230769230769231,0.9230769230769231,7.432195663452148,0
34,breast_cancer,001 knn,009 bayesian selection,0.972027972027972,0.972027972027972,42.37423372268677,170
35,breast_cancer,001 knn,013 bayesian weighting,0.986013986013986,0.986013986013986,111.01497983932495,58
36,ecoli,001 knn,000 all,0.8333333333333334,0.8333333333333334,0.0,0
37,ecoli,000 rf,000 all,0.8690476190476191,0.8690476190476191,0.0,0
38,ecoli,001 knn,003 feature importance selection,0.8452380952380952,0.8452380952380952,0.1528475284576416,0
39,ecoli,001 knn,011 feature importance weighting,0.8571428571428571,0.8571428571428571,0.1528475284576416,0
40,ecoli,001 knn,004 l1,0.8571428571428571,0.8571428571428571,0.0032553672790527344,0
41,ecoli,001 knn,005 relieff selection,0.7857142857142857,0.7857142857142857,0.04100203514099121,0
42,ecoli,001 knn,012 relieff weighting,0.7619047619047619,0.7619047619047619,0.04100203514099121,0
43,ecoli,001 knn,006 forward selection,0.7738095238095238,0.7738095238095238,2.542790412902832,0
44,ecoli,001 knn,007 backward selection,0.7738095238095238,0.7738095238095238,1.5536472797393799,0
45,ecoli,001 knn,008 stepwise selection,0.7738095238095238,0.7738095238095238,2.4843180179595947,0
46,ecoli,001 knn,009 bayesian selection,0.7738095238095238,0.7738095238095238,29.98124623298645,3
47,ecoli,001 knn,013 bayesian weighting,0.8452380952380952,0.8452380952380952,75.69947052001953,93
48,ionosphere,001 knn,000 all,0.8295454545454546,0.8295454545454547,0.0,0
49,ionosphere,000 rf,000 all,0.9431818181818182,0.9431818181818182,0.0,0
50,ionosphere,001 knn,003 feature importance selection,0.6590909090909091,0.6590909090909091,0.16875004768371582,0
51,ionosphere,001 knn,011 feature importance weighting,0.8068181818181818,0.8068181818181818,0.16875004768371582,0
52,ionosphere,001 knn,004 l1,0.8636363636363636,0.8636363636363636,0.003594636917114258,0
53,ionosphere,001 knn,005 relieff selection,0.8181818181818182,0.8181818181818182,0.023400545120239258,0
54,ionosphere,001 knn,012 relieff weighting,0.8295454545454546,0.8295454545454547,0.023400545120239258,0
55,ionosphere,001 knn,006 forward selection,0.7954545454545454,0.7954545454545455,8.13314151763916,0
56,ionosphere,001 knn,007 backward selection,0.8409090909090909,0.8409090909090909,8.176611185073853,0
57,ionosphere,001 knn,008 stepwise selection,0.875,0.875,12.244407653808594,0
58,ionosphere,001 knn,009 bayesian selection,0.9545454545454546,0.9545454545454546,44.662495613098145,13
59,ionosphere,001 knn,013 bayesian weighting,0.8977272727272727,0.8977272727272727,117.64931392669678,362
60,iris,001 knn,000 all,0.9473684210526315,0.9473684210526315,0.0,0
