,dataset,base,method,PM1,PM2,Time,TriesToOpt
0,australian,001 knn,000 all,0.8554913294797688,0.8554913294797687,0.0,0
1,australian,000 rf,000 all,0.8728323699421965,0.8728323699421965,0.0,0
2,australian,001 knn,003 feature importance selection,0.8728323699421965,0.8728323699421965,0.16130542755126953,0
3,australian,001 knn,011 feature importance weighting,0.8554913294797688,0.8554913294797687,0.16130542755126953,0
4,australian,001 knn,004 l1,0.8728323699421965,0.8728323699421965,0.004044532775878906,0
5,australian,001 knn,005 relieff selection,0.8728323699421965,0.8728323699421965,0.05573630332946777,0
6,australian,001 knn,012 relieff weighting,0.884393063583815,0.884393063583815,0.05573630332946777,0
7,australian,001 knn,006 forward selection,0.884393063583815,0.884393063583815,5.1846606731414795,0
8,australian,001 knn,007 backward selection,0.8728323699421965,0.8728323699421965,4.827802896499634,0
9,australian,001 knn,008 stepwise selection,0.8554913294797688,0.8554913294797687,5.193037271499634,0
10,australian,001 knn,009 bayesian selection,0.8901734104046243,0.8901734104046243,33.747721910476685,12
11,australian,001 knn,013 bayesian weighting,0.9132947976878613,0.9132947976878613,88.15696430206299,128
12,glass,001 knn,000 all,0.6481481481481481,0.6481481481481481,0.0,0
13,glass,000 rf,000 all,0.7777777777777778,0.7777777777777778,0.0,0
14,glass,001 knn,003 feature importance selection,0.5555555555555556,0.5555555555555556,0.15464472770690918,0
15,glass,001 knn,011 feature importance weighting,0.6666666666666666,0.6666666666666666,0.15464472770690918,0
16,glass,001 knn,004 l1,0.6666666666666666,0.6666666666666666,0.003849506378173828,0
17,glass,001 knn,005 relieff selection,0.6666666666666666,0.6666666666666666,0.03296780586242676,0
18,glass,001 knn,012 relieff weighting,0.5370370370370371,0.5370370370370371,0.03296780586242676,0
19,glass,001 knn,006 forward selection,0.42592592592592593,0.42592592592592593,3.199960231781006,0
20,glass,001 knn,007 backward selection,0.5925925925925926,0.5925925925925926,2.8067967891693115,0
21,glass,001 knn,008 stepwise selection,0.5370370370370371,0.5370370370370371,2.160770893096924,0
22,glass,001 knn,009 bayesian selection,0.7037037037037037,0.7037037037037037,30.837087392807007,48
23,glass,001 knn,013 bayesian weighting,0.7777777777777778,0.7777777777777778,78.33049035072327,145
24,breast_cancer,001 knn,000 all,0.958041958041958,0.958041958041958,0.0,0
25,breast_cancer,000 rf,000 all,0.9370629370629371,0.9370629370629371,0.0,0
26,breast_cancer,001 knn,003 feature importance selection,0.958041958041958,0.958041958041958,0.1631145477294922,0
27,breast_cancer,001 knn,011 feature importance weighting,0.9440559440559441,0.9440559440559441,0.1631145477294922,0
28,breast_cancer,001 knn,004 l1,0.9230769230769231,0.9230769230769231,0.015233039855957031,0
29,breast_cancer,001 knn,005 relieff selection,0.9370629370629371,0.9370629370629371,0.055135250091552734,0
30,breast_cancer,001 knn,012 relieff weighting,0.916083916083916,0.916083916083916,0.055135250091552734,0
31,breast_cancer,001 knn,006 forward selection,0.8811188811188811,0.881118881118881,11.130954504013062,0
32,breast_cancer,001 knn,007 backward selection,0.916083916083916,0.916083916083916,7.364751100540161,0
33,breast_cancer,001 knn,008 stepwise selection,0.9300699300699301,0.9300699300699301,7.4489946365356445,0
34,breast_cancer,001 knn,009 bayesian selection,0.9300699300699301,0.9300699300699301,42.68672966957092,2
35,breast_cancer,001 knn,013 bayesian weighting,0.965034965034965,0.965034965034965,111.02119207382202,154
36,ecoli,001 knn,000 all,0.8928571428571429,0.8928571428571429,0.0,0
37,ecoli,000 rf,000 all,0.9047619047619048,0.9047619047619048,0.0,0
38,ecoli,001 knn,003 feature importance selection,0.8690476190476191,0.8690476190476191,0.15122008323669434,0
39,ecoli,001 knn,011 feature importance weighting,0.8571428571428571,0.8571428571428571,0.15122008323669434,0
40,ecoli,001 knn,004 l1,0.8571428571428571,0.8571428571428571,0.013193607330322266,0
41,ecoli,001 knn,005 relieff selection,0.8214285714285714,0.8214285714285714,0.04515981674194336,0
42,ecoli,001 knn,012 relieff weighting,0.7738095238095238,0.7738095238095238,0.04515981674194336,0
43,ecoli,001 knn,006 forward selection,0.75,0.75,3.3640077114105225,0
44,ecoli,001 knn,007 backward selection,0.7619047619047619,0.7619047619047619,1.5935051441192627,0
45,ecoli,001 knn,008 stepwise selection,0.75,0.75,3.2861199378967285,0
46,ecoli,001 knn,009 bayesian selection,0.7738095238095238,0.7738095238095238,29.860133171081543,10
47,ecoli,001 knn,013 bayesian weighting,0.9047619047619048,0.9047619047619048,75.65726900100708,265
48,ionosphere,001 knn,000 all,0.8295454545454546,0.8295454545454547,0.0,0
49,ionosphere,000 rf,000 all,0.9659090909090909,0.9659090909090909,0.0,0
50,ionosphere,001 knn,003 feature importance selection,0.6818181818181818,0.6818181818181818,0.1695542335510254,0
51,ionosphere,001 knn,011 feature importance weighting,0.875,0.875,0.1695542335510254,0
52,ionosphere,001 knn,004 l1,0.9090909090909091,0.9090909090909091,0.003719329833984375,0
53,ionosphere,001 knn,005 relieff selection,0.875,0.875,0.022635936737060547,0
54,ionosphere,001 knn,012 relieff weighting,0.875,0.875,0.022635936737060547,0
55,ionosphere,001 knn,006 forward selection,0.6590909090909091,0.6590909090909091,8.07425570487976,0
56,ionosphere,001 knn,007 backward selection,0.8863636363636364,0.8863636363636365,11.983940362930298,0
57,ionosphere,001 knn,008 stepwise selection,0.9090909090909091,0.9090909090909091,8.26174545288086,0
58,ionosphere,001 knn,009 bayesian selection,0.9318181818181818,0.9318181818181818,44.484699964523315,110
59,ionosphere,001 knn,013 bayesian weighting,0.9545454545454546,0.9545454545454546,116.84726810455322,93
60,iris,001 knn,000 all,0.9473684210526315,0.9473684210526315,0.0,0
61,iris,000 rf,000 all,0.9473684210526315,0.9473684210526315,0.0,0
62,iris,001 knn,003 feature importance selection,0.9473684210526315,0.9473684210526315,0.13988852500915527,0
63,iris,001 knn,011 feature importance weighting,0.9473684210526315,0.9473684210526315,0.13988852500915527,0
64,iris,001 knn,004 l1,0.9473684210526315,0.9473684210526315,0.0038118362426757812,0
65,iris,001 knn,005 relieff selection,0.9473684210526315,0.9473684210526315,0.03272652626037598,0
66,iris,001 knn,012 relieff weighting,0.9473684210526315,0.9473684210526315,0.03272652626037598,0
67,iris,001 knn,006 forward selection,0.9473684210526315,0.9473684210526315,0.936237096786499,0
68,iris,001 knn,007 backward selection,0.9473684210526315,0.9473684210526315,0.8234050273895264,0
69,iris,001 knn,008 stepwise selection,0.9473684210526315,0.9473684210526315,0.9345383644104004,0
70,iris,001 knn,009 bayesian selection,0.9473684210526315,0.9473684210526315,27.81246542930603,0
71,iris,001 knn,013 bayesian weighting,0.9473684210526315,0.9473684210526315,70.91580867767334,0
72,sonar,001 knn,000 all,0.7307692307692307,0.7307692307692306,0.0,0
73,sonar,000 rf,000 all,0.7884615384615384,0.7884615384615384,0.0,0
74,sonar,001 knn,003 feature importance selection,0.7692307692307693,0.7692307692307693,0.16392993927001953,0
75,sonar,001 knn,011 feature importance weighting,0.6730769230769231,0.6730769230769231,0.16392993927001953,0
76,sonar,001 knn,004 l1,0.6730769230769231,0.6730769230769231,0.004193544387817383,0
77,sonar,001 knn,005 relieff selection,0.7115384615384616,0.7115384615384616,0.014459609985351562,0
78,sonar,001 knn,012 relieff weighting,0.7307692307692307,0.7307692307692306,0.014459609985351562,0
79,sonar,001 knn,006 forward selection,0.6730769230769231,0.6730769230769231,28.385358095169067,0
80,sonar,001 knn,007 backward selection,0.75,0.75,54.07814431190491,0
81,sonar,001 knn,008 stepwise selection,0.7692307692307693,0.7692307692307693,28.534912824630737,0
82,sonar,001 knn,009 bayesian selection,0.9230769230769231,0.9230769230769231,58.31009292602539,187
83,sonar,001 knn,013 bayesian weighting,0.9423076923076923,0.9423076923076923,155.90678453445435,239
84,wine,001 knn,000 all,0.9555555555555556,0.9555555555555556,0.0,0
85,wine,000 rf,000 all,0.9777777777777777,0.9777777777777777,0.0,0
86,wine,001 knn,003 feature importance selection,0.9111111111111111,0.9111111111111111,0.13869142532348633,0
87,wine,001 knn,011 feature importance weighting,0.9555555555555556,0.9555555555555556,0.13869142532348633,0
88,wine,001 knn,004 l1,0.9555555555555556,0.9555555555555556,0.0038635730743408203,0
89,wine,001 knn,005 relieff selection,0.9333333333333333,0.9333333333333333,0.036310434341430664,0
90,wine,001 knn,012 relieff weighting,0.9555555555555556,0.9555555555555556,0.036310434341430664,0
91,wine,001 knn,006 forward selection,0.9111111111111111,0.9111111111111111,9.214699506759644,0
92,wine,001 knn,007 backward selection,0.9555555555555556,0.9555555555555556,2.938558578491211,0
