,dataset,base,method,PM1,PM2,Time,TriesToOpt
0,australian,001 knn,000 all,0.8554913294797688,0.8554913294797687,0.0,0
1,australian,000 rf,000 all,0.861271676300578,0.861271676300578,0.0,0
2,australian,001 knn,003 feature importance selection,0.8554913294797688,0.8554913294797687,0.1624293327331543,0
3,australian,001 knn,011 feature importance weighting,0.8554913294797688,0.8554913294797687,0.1624293327331543,0
4,australian,001 knn,004 l1,0.8670520231213873,0.8670520231213873,0.012005090713500977,0
5,australian,001 knn,005 relieff selection,0.8497109826589595,0.8497109826589595,0.04335808753967285,0
6,australian,001 knn,012 relieff weighting,0.884393063583815,0.884393063583815,0.04335808753967285,0
7,australian,001 knn,006 forward selection,0.8554913294797688,0.8554913294797687,3.461639404296875,0
8,australian,001 knn,007 backward selection,0.861271676300578,0.861271676300578,4.881218433380127,0
9,australian,001 knn,008 stepwise selection,0.861271676300578,0.861271676300578,3.4123127460479736,0
10,australian,001 knn,009 bayesian selection,0.8786127167630058,0.8786127167630058,34.07988977432251,1
11,australian,001 knn,013 bayesian weighting,0.9017341040462428,0.9017341040462428,88.13205885887146,127
12,glass,001 knn,000 all,0.6481481481481481,0.6481481481481481,0.0,0
13,glass,000 rf,000 all,0.7407407407407407,0.7407407407407407,0.0,0
14,glass,001 knn,003 feature importance selection,0.5740740740740741,0.5740740740740741,0.15294337272644043,0
15,glass,001 knn,011 feature importance weighting,0.5925925925925926,0.5925925925925926,0.15294337272644043,0
16,glass,001 knn,004 l1,0.3333333333333333,0.3333333333333333,0.012610435485839844,0
17,glass,001 knn,005 relieff selection,0.6481481481481481,0.6481481481481481,0.015814781188964844,0
18,glass,001 knn,012 relieff weighting,0.48148148148148145,0.48148148148148145,0.015814781188964844,0
19,glass,001 knn,006 forward selection,0.7222222222222222,0.7222222222222222,4.263223171234131,0
20,glass,001 knn,007 backward selection,0.5,0.5,2.820884943008423,0
21,glass,001 knn,008 stepwise selection,0.5740740740740741,0.5740740740740741,4.280224323272705,0
22,glass,001 knn,009 bayesian selection,0.7222222222222222,0.7222222222222222,30.486511945724487,40
23,glass,001 knn,013 bayesian weighting,0.7962962962962963,0.7962962962962963,78.34745693206787,421
24,breast_cancer,001 knn,000 all,0.9370629370629371,0.9370629370629371,0.0,0
25,breast_cancer,000 rf,000 all,0.951048951048951,0.951048951048951,0.0,0
26,breast_cancer,001 knn,003 feature importance selection,0.9440559440559441,0.9440559440559441,0.1601712703704834,0
27,breast_cancer,001 knn,011 feature importance weighting,0.9370629370629371,0.9370629370629371,0.1601712703704834,0
28,breast_cancer,001 knn,004 l1,0.9230769230769231,0.9230769230769231,0.006701231002807617,0
29,breast_cancer,001 knn,005 relieff selection,0.9370629370629371,0.9370629370629371,0.055904388427734375,0
30,breast_cancer,001 knn,012 relieff weighting,0.916083916083916,0.916083916083916,0.055904388427734375,0
31,breast_cancer,001 knn,006 forward selection,0.9020979020979021,0.9020979020979021,11.09277629852295,0
32,breast_cancer,001 knn,007 backward selection,0.916083916083916,0.916083916083916,7.289749622344971,0
33,breast_cancer,001 knn,008 stepwise selection,0.9090909090909091,0.9090909090909091,7.376981496810913,0
