,dataset,base,method,PM1,PM2,Time,TriesToOpt
0,australian,001 knn,000 all,0.8208092485549133,0.8208092485549133,0.0,0
1,australian,000 rf,000 all,0.8554913294797688,0.8554913294797687,0.0,0
2,australian,001 knn,003 feature importance selection,0.8497109826589595,0.8497109826589595,0.16379094123840332,0
3,australian,001 knn,011 feature importance weighting,0.8497109826589595,0.8497109826589595,0.16379094123840332,0
4,australian,001 knn,004 l1,0.8439306358381503,0.8439306358381503,0.0033829212188720703,0
5,australian,001 knn,005 relieff selection,0.8439306358381503,0.8439306358381503,0.056845664978027344,0
6,australian,001 knn,012 relieff weighting,0.861271676300578,0.861271676300578,0.056845664978027344,0
7,australian,001 knn,006 forward selection,0.8497109826589595,0.8497109826589595,5.234600305557251,0
8,australian,001 knn,007 backward selection,0.861271676300578,0.861271676300578,3.3391451835632324,0
9,australian,001 knn,008 stepwise selection,0.8323699421965318,0.8323699421965318,3.426527976989746,0
10,australian,001 knn,009 bayesian selection,0.8901734104046243,0.8901734104046243,34.31052303314209,47
11,australian,001 knn,013 bayesian weighting,0.9017341040462428,0.9017341040462428,88.47846460342407,214
12,glass,001 knn,000 all,0.5740740740740741,0.5740740740740741,0.0,0
13,glass,000 rf,000 all,0.7592592592592593,0.7592592592592593,0.0,0
14,glass,001 knn,003 feature importance selection,0.6111111111111112,0.6111111111111112,0.15385651588439941,0
15,glass,001 knn,011 feature importance weighting,0.5555555555555556,0.5555555555555556,0.15385651588439941,0
16,glass,001 knn,004 l1,0.6481481481481481,0.6481481481481481,0.0038056373596191406,0
17,glass,001 knn,005 relieff selection,0.5740740740740741,0.5740740740740741,0.014310836791992188,0
18,glass,001 knn,012 relieff weighting,0.5925925925925926,0.5925925925925926,0.014310836791992188,0
19,glass,001 knn,006 forward selection,0.5925925925925926,0.5925925925925926,2.1323750019073486,0
20,glass,001 knn,007 backward selection,0.5555555555555556,0.5555555555555556,2.0177245140075684,0
21,glass,001 knn,008 stepwise selection,0.5370370370370371,0.5370370370370371,4.274212598800659,0
22,glass,001 knn,009 bayesian selection,0.7037037037037037,0.7037037037037037,30.632421016693115,10
23,glass,001 knn,013 bayesian weighting,0.7592592592592593,0.7592592592592593,78.68702554702759,127
24,breast_cancer,001 knn,000 all,0.965034965034965,0.965034965034965,0.0,0
25,breast_cancer,000 rf,000 all,0.986013986013986,0.986013986013986,0.0,0
26,breast_cancer,001 knn,003 feature importance selection,0.958041958041958,0.958041958041958,0.16039347648620605,0
27,breast_cancer,001 knn,011 feature importance weighting,0.965034965034965,0.965034965034965,0.16039347648620605,0
28,breast_cancer,001 knn,004 l1,0.965034965034965,0.965034965034965,0.0152130126953125,0
29,breast_cancer,001 knn,005 relieff selection,0.965034965034965,0.965034965034965,0.05405592918395996,0
30,breast_cancer,001 knn,012 relieff weighting,0.9300699300699301,0.9300699300699301,0.05405592918395996,0
31,breast_cancer,001 knn,006 forward selection,0.9370629370629371,0.9370629370629371,14.738633394241333,0
32,breast_cancer,001 knn,007 backward selection,0.9370629370629371,0.9370629370629371,7.366499423980713,0
33,breast_cancer,001 knn,008 stepwise selection,0.972027972027972,0.972027972027972,7.41087532043457,0
34,breast_cancer,001 knn,009 bayesian selection,0.972027972027972,0.972027972027972,42.287501096725464,10
35,breast_cancer,001 knn,013 bayesian weighting,0.972027972027972,0.972027972027972,111.16022443771362,100
36,ecoli,001 knn,000 all,0.8571428571428571,0.8571428571428571,0.0,0
37,ecoli,000 rf,000 all,0.8809523809523809,0.8809523809523809,0.0,0
38,ecoli,001 knn,003 feature importance selection,0.8690476190476191,0.8690476190476191,0.15121221542358398,0
39,ecoli,001 knn,011 feature importance weighting,0.8690476190476191,0.8690476190476191,0.15121221542358398,0
40,ecoli,001 knn,004 l1,0.8690476190476191,0.8690476190476191,0.003586292266845703,0
41,ecoli,001 knn,005 relieff selection,0.6547619047619048,0.6547619047619048,0.021854400634765625,0
42,ecoli,001 knn,012 relieff weighting,0.7857142857142857,0.7857142857142857,0.021854400634765625,0
43,ecoli,001 knn,006 forward selection,0.5833333333333334,0.5833333333333334,3.3668081760406494,0
44,ecoli,001 knn,007 backward selection,0.7023809523809523,0.7023809523809523,2.1725502014160156,0
45,ecoli,001 knn,008 stepwise selection,0.7023809523809523,0.7023809523809523,1.688032865524292,0
46,ecoli,001 knn,009 bayesian selection,0.8452380952380952,0.8452380952380952,30.215934991836548,10
47,ecoli,001 knn,013 bayesian weighting,0.8809523809523809,0.8809523809523809,76.34096240997314,66
48,ionosphere,001 knn,000 all,0.8863636363636364,0.8863636363636365,0.0,0
49,ionosphere,000 rf,000 all,0.9431818181818182,0.9431818181818182,0.0,0
50,ionosphere,001 knn,003 feature importance selection,0.7272727272727273,0.7272727272727273,0.16721177101135254,0
51,ionosphere,001 knn,011 feature importance weighting,0.875,0.875,0.16721177101135254,0
52,ionosphere,001 knn,004 l1,0.9204545454545454,0.9204545454545455,0.0034432411193847656,0
53,ionosphere,001 knn,005 relieff selection,0.875,0.875,0.022112131118774414,0
54,ionosphere,001 knn,012 relieff weighting,0.8977272727272727,0.8977272727272727,0.022112131118774414,0
55,ionosphere,001 knn,006 forward selection,0.9090909090909091,0.9090909090909091,12.256510734558105,0
56,ionosphere,001 knn,007 backward selection,0.875,0.875,11.975220203399658,0
57,ionosphere,001 knn,008 stepwise selection,0.875,0.875,16.364243984222412,0
58,ionosphere,001 knn,009 bayesian selection,0.9659090909090909,0.9659090909090909,44.48571038246155,5
59,ionosphere,001 knn,013 bayesian weighting,0.9772727272727273,0.9772727272727273,116.41307973861694,332
60,iris,001 knn,000 all,0.9210526315789473,0.9210526315789473,0.0,0
61,iris,000 rf,000 all,0.9210526315789473,0.9210526315789473,0.0,0
62,iris,001 knn,003 feature importance selection,0.8421052631578947,0.8421052631578947,0.1376655101776123,0
63,iris,001 knn,011 feature importance weighting,0.9210526315789473,0.9210526315789473,0.1376655101776123,0
64,iris,001 knn,004 l1,0.9210526315789473,0.9210526315789473,0.0036728382110595703,0
65,iris,001 knn,005 relieff selection,0.8947368421052632,0.8947368421052632,0.03493094444274902,0
66,iris,001 knn,012 relieff weighting,0.8947368421052632,0.8947368421052632,0.03493094444274902,0
67,iris,001 knn,006 forward selection,0.21052631578947367,0.21052631578947367,0.953439474105835,0
68,iris,001 knn,007 backward selection,0.8947368421052632,0.8947368421052632,0.8113672733306885,0
69,iris,001 knn,008 stepwise selection,0.8947368421052632,0.8947368421052632,0.9476101398468018,0
70,iris,001 knn,009 bayesian selection,0.8947368421052632,0.8947368421052632,27.706981658935547,2
71,iris,001 knn,013 bayesian weighting,0.9210526315789473,0.9210526315789473,70.77421975135803,167
72,sonar,001 knn,000 all,0.9038461538461539,0.9038461538461539,0.0,0
73,sonar,000 rf,000 all,0.9038461538461539,0.9038461538461539,0.0,0
74,sonar,001 knn,003 feature importance selection,0.8461538461538461,0.8461538461538461,0.16341567039489746,0
75,sonar,001 knn,011 feature importance weighting,0.8076923076923077,0.8076923076923077,0.16341567039489746,0
76,sonar,001 knn,004 l1,0.6346153846153846,0.6346153846153846,0.004194736480712891,0
77,sonar,001 knn,005 relieff selection,0.8461538461538461,0.8461538461538461,0.015373706817626953,0
78,sonar,001 knn,012 relieff weighting,0.8269230769230769,0.8269230769230769,0.015373706817626953,0
79,sonar,001 knn,006 forward selection,0.7307692307692307,0.7307692307692306,49.65325474739075,0
80,sonar,001 knn,007 backward selection,0.8269230769230769,0.8269230769230769,28.016910791397095,0
81,sonar,001 knn,008 stepwise selection,0.8653846153846154,0.8653846153846154,14.374224424362183,0
82,sonar,001 knn,009 bayesian selection,0.9230769230769231,0.9230769230769231,58.26400828361511,169
83,sonar,001 knn,013 bayesian weighting,0.9615384615384616,0.9615384615384616,155.98855185508728,293
84,wine,001 knn,000 all,1.0,1.0,0.0,0
85,wine,000 rf,000 all,1.0,1.0,0.0,0
86,wine,001 knn,003 feature importance selection,0.9777777777777777,0.9777777777777777,0.14264535903930664,0
87,wine,001 knn,011 feature importance weighting,1.0,1.0,0.14264535903930664,0
88,wine,001 knn,004 l1,1.0,1.0,0.003874540328979492,0
89,wine,001 knn,005 relieff selection,1.0,1.0,0.0366053581237793,0
90,wine,001 knn,012 relieff weighting,1.0,1.0,0.0366053581237793,0
91,wine,001 knn,006 forward selection,0.9333333333333333,0.9333333333333333,4.58557653427124,0
92,wine,001 knn,007 backward selection,1.0,1.0,2.9252264499664307,0
93,wine,001 knn,008 stepwise selection,1.0,1.0,3.0715928077697754,0
94,wine,001 knn,009 bayesian selection,1.0,1.0,33.170806646347046,4
95,wine,001 knn,013 bayesian weighting,1.0,1.0,84.7607774734497,1
96,car,001 knn,000 all,0.7430555555555556,0.7430555555555556,0.0,0
97,car,000 rf,000 all,0.9722222222222222,0.9722222222222222,0.0,0
98,car,001 knn,003 feature importance selection,0.7291666666666666,0.7291666666666665,0.1734631061553955,0
99,car,001 knn,011 feature importance weighting,0.8495370370370371,0.8495370370370371,0.1734631061553955,0
100,car,001 knn,004 l1,0.8518518518518519,0.8518518518518519,0.019283533096313477,0
101,car,001 knn,005 relieff selection,0.8634259259259259,0.8634259259259259,0.12200736999511719,0
102,car,001 knn,012 relieff weighting,0.8564814814814815,0.8564814814814815,0.12200736999511719,0
103,car,001 knn,006 forward selection,0.6921296296296297,0.6921296296296297,5.579422473907471,0
104,car,001 knn,007 backward selection,0.8472222222222222,0.8472222222222222,5.922242164611816,0
105,car,001 knn,008 stepwise selection,0.8310185185185185,0.8310185185185185,9.125324726104736,0
106,car,001 knn,009 bayesian selection,0.8773148148148148,0.8773148148148148,40.72351002693176,173
107,car,001 knn,013 bayesian weighting,0.9074074074074074,0.9074074074074074,108.60971641540527,228
