,dataset,base,method,PM1,PM2,Time,TriesToOpt
0,australian,001 knn,000 all,0.8728323699421965,0.8728323699421965,0.0,0
1,australian,000 rf,000 all,0.9017341040462428,0.9017341040462428,0.0,0
2,australian,001 knn,003 feature importance selection,0.8786127167630058,0.8786127167630058,0.13944172859191895,0
3,australian,001 knn,011 feature importance weighting,0.9075144508670521,0.9075144508670521,0.13944172859191895,0
4,australian,001 knn,004 l1,0.8959537572254336,0.8959537572254335,0.003887176513671875,0
5,australian,001 knn,005 relieff selection,0.884393063583815,0.884393063583815,0.05713534355163574,0
6,australian,001 knn,012 relieff weighting,0.884393063583815,0.884393063583815,0.05713534355163574,0
7,australian,001 knn,006 forward selection,0.9132947976878613,0.9132947976878613,3.495499610900879,0
8,australian,001 knn,007 backward selection,0.9017341040462428,0.9017341040462428,3.3549928665161133,0
9,australian,001 knn,008 stepwise selection,0.8901734104046243,0.8901734104046243,3.4546477794647217,0
10,australian,001 knn,009 bayesian selection,0.9248554913294798,0.9248554913294798,34.16505193710327,46
11,australian,001 knn,013 bayesian weighting,0.9595375722543352,0.9595375722543352,88.03611946105957,379
12,glass,001 knn,000 all,0.5555555555555556,0.5555555555555556,0.0,0
13,glass,000 rf,000 all,0.7037037037037037,0.7037037037037037,0.0,0
14,glass,001 knn,003 feature importance selection,0.5370370370370371,0.5370370370370371,0.15616583824157715,0
15,glass,001 knn,011 feature importance weighting,0.5925925925925926,0.5925925925925926,0.15616583824157715,0
16,glass,001 knn,004 l1,0.6296296296296297,0.6296296296296297,0.003989219665527344,0
17,glass,001 knn,005 relieff selection,0.5740740740740741,0.5740740740740741,0.019124507904052734,0
18,glass,001 knn,012 relieff weighting,0.5555555555555556,0.5555555555555556,0.019124507904052734,0
19,glass,001 knn,006 forward selection,0.6851851851851852,0.6851851851851852,3.206188201904297,0
20,glass,001 knn,007 backward selection,0.5555555555555556,0.5555555555555556,2.0202579498291016,0
21,glass,001 knn,008 stepwise selection,0.5740740740740741,0.5740740740740741,2.145399570465088,0
22,glass,001 knn,009 bayesian selection,0.6851851851851852,0.6851851851851852,30.46284317970276,7
23,glass,001 knn,013 bayesian weighting,0.7407407407407407,0.7407407407407407,78.00518655776978,206
24,breast_cancer,001 knn,000 all,0.965034965034965,0.965034965034965,0.0,0
25,breast_cancer,000 rf,000 all,0.972027972027972,0.972027972027972,0.0,0
26,breast_cancer,001 knn,003 feature importance selection,0.965034965034965,0.965034965034965,0.16075873374938965,0
27,breast_cancer,001 knn,011 feature importance weighting,0.965034965034965,0.965034965034965,0.16075873374938965,0
28,breast_cancer,001 knn,004 l1,0.958041958041958,0.958041958041958,0.0066492557525634766,0
29,breast_cancer,001 knn,005 relieff selection,0.9790209790209791,0.9790209790209791,0.05774116516113281,0
30,breast_cancer,001 knn,012 relieff weighting,0.951048951048951,0.951048951048951,0.05774116516113281,0
31,breast_cancer,001 knn,006 forward selection,0.958041958041958,0.958041958041958,10.999290466308594,0
32,breast_cancer,001 knn,007 backward selection,0.951048951048951,0.951048951048951,7.349009990692139,0
33,breast_cancer,001 knn,008 stepwise selection,0.951048951048951,0.951048951048951,7.4068145751953125,0
34,breast_cancer,001 knn,009 bayesian selection,0.965034965034965,0.965034965034965,42.23232984542847,1
35,breast_cancer,001 knn,013 bayesian weighting,0.9790209790209791,0.9790209790209791,111.25254249572754,25
36,ecoli,001 knn,000 all,0.8333333333333334,0.8333333333333334,0.0,0
37,ecoli,000 rf,000 all,0.8452380952380952,0.8452380952380952,0.0,0
38,ecoli,001 knn,003 feature importance selection,0.8214285714285714,0.8214285714285714,0.1522674560546875,0
39,ecoli,001 knn,011 feature importance weighting,0.8333333333333334,0.8333333333333334,0.1522674560546875,0
40,ecoli,001 knn,004 l1,0.8333333333333334,0.8333333333333334,0.00897669792175293,0
41,ecoli,001 knn,005 relieff selection,0.7857142857142857,0.7857142857142857,0.04113125801086426,0
42,ecoli,001 knn,012 relieff weighting,0.7857142857142857,0.7857142857142857,0.04113125801086426,0
43,ecoli,001 knn,006 forward selection,0.6428571428571429,0.6428571428571429,4.216771364212036,0
44,ecoli,001 knn,007 backward selection,0.7857142857142857,0.7857142857142857,1.562434196472168,0
45,ecoli,001 knn,008 stepwise selection,0.6428571428571429,0.6428571428571429,1.7071518898010254,0
46,ecoli,001 knn,009 bayesian selection,0.7857142857142857,0.7857142857142857,30.112656354904175,3
47,ecoli,001 knn,013 bayesian weighting,0.8095238095238095,0.8095238095238095,75.84200477600098,76
