,dataset,base,method,PM1,PM2,Time,TriesToOpt
0,australian,001 knn,000 all,0.884393063583815,0.884393063583815,0.0,0
1,australian,000 rf,000 all,0.884393063583815,0.884393063583815,0.0,0
2,australian,001 knn,003 feature importance selection,0.8670520231213873,0.8670520231213873,0.16908860206604004,0
3,australian,001 knn,011 feature importance weighting,0.8901734104046243,0.8901734104046243,0.16908860206604004,0
4,australian,001 knn,004 l1,0.884393063583815,0.884393063583815,0.004034519195556641,0
5,australian,001 knn,005 relieff selection,0.9075144508670521,0.9075144508670521,0.056809425354003906,0
6,australian,001 knn,012 relieff weighting,0.8901734104046243,0.8901734104046243,0.056809425354003906,0
7,australian,001 knn,006 forward selection,0.884393063583815,0.884393063583815,5.185541868209839,0
8,australian,001 knn,007 backward selection,0.8901734104046243,0.8901734104046243,3.361172914505005,0
9,australian,001 knn,008 stepwise selection,0.8439306358381503,0.8439306358381503,3.498957633972168,0
10,australian,001 knn,009 bayesian selection,0.8959537572254336,0.8959537572254335,34.362996339797974,6
11,australian,001 knn,013 bayesian weighting,0.9479768786127167,0.9479768786127167,88.29820036888123,449
12,glass,001 knn,000 all,0.6296296296296297,0.6296296296296297,0.0,0
13,glass,000 rf,000 all,0.6851851851851852,0.6851851851851852,0.0,0
14,glass,001 knn,003 feature importance selection,0.5925925925925926,0.5925925925925926,0.15481829643249512,0
15,glass,001 knn,011 feature importance weighting,0.5925925925925926,0.5925925925925926,0.15481829643249512,0
16,glass,001 knn,004 l1,0.6111111111111112,0.6111111111111112,0.003667116165161133,0
17,glass,001 knn,005 relieff selection,0.6111111111111112,0.6111111111111112,0.017223119735717773,0
18,glass,001 knn,012 relieff weighting,0.5925925925925926,0.5925925925925926,0.017223119735717773,0
19,glass,001 knn,006 forward selection,0.6296296296296297,0.6296296296296297,4.287003993988037,0
20,glass,001 knn,007 backward selection,0.5185185185185185,0.5185185185185185,3.564544916152954,0
21,glass,001 knn,008 stepwise selection,0.6481481481481481,0.6481481481481481,3.1937458515167236,0
22,glass,001 knn,009 bayesian selection,0.6851851851851852,0.6851851851851852,30.73151135444641,107
23,glass,001 knn,013 bayesian weighting,0.7407407407407407,0.7407407407407407,78.77601027488708,174
24,breast_cancer,001 knn,000 all,0.9020979020979021,0.9020979020979021,0.0,0
25,breast_cancer,000 rf,000 all,0.9230769230769231,0.9230769230769231,0.0,0
26,breast_cancer,001 knn,003 feature importance selection,0.9090909090909091,0.9090909090909091,0.15621352195739746,0
27,breast_cancer,001 knn,011 feature importance weighting,0.8951048951048951,0.8951048951048951,0.15621352195739746,0
