,dataset,base,method,PM1,PM2,Time,TriesToOpt
0,australian,001 knn,000 all,0.838150289017341,0.8381502890173411,0.0,0
1,australian,000 rf,000 all,0.8670520231213873,0.8670520231213873,0.0,0
2,australian,001 knn,003 feature importance selection,0.8034682080924855,0.8034682080924856,0.16935944557189941,0
3,australian,001 knn,011 feature importance weighting,0.8497109826589595,0.8497109826589595,0.16935944557189941,0
4,australian,001 knn,004 l1,0.8208092485549133,0.8208092485549133,0.004121541976928711,0
5,australian,001 knn,005 relieff selection,0.8323699421965318,0.8323699421965318,0.05673575401306152,0
6,australian,001 knn,012 relieff weighting,0.8439306358381503,0.8439306358381503,0.05673575401306152,0
7,australian,001 knn,006 forward selection,0.8497109826589595,0.8497109826589595,5.154586315155029,0
8,australian,001 knn,007 backward selection,0.8497109826589595,0.8497109826589595,6.3226025104522705,0
9,australian,001 knn,008 stepwise selection,0.8439306358381503,0.8439306358381503,3.5318760871887207,0
10,australian,001 knn,009 bayesian selection,0.8670520231213873,0.8670520231213873,33.856621742248535,118
11,australian,001 knn,013 bayesian weighting,0.8901734104046243,0.8901734104046243,88.3138210773468,183
12,glass,001 knn,000 all,0.5185185185185185,0.5185185185185185,0.0,0
13,glass,000 rf,000 all,0.7592592592592593,0.7592592592592593,0.0,0
14,glass,001 knn,003 feature importance selection,0.5370370370370371,0.5370370370370371,0.15351414680480957,0
15,glass,001 knn,011 feature importance weighting,0.5555555555555556,0.5555555555555556,0.15351414680480957,0
16,glass,001 knn,004 l1,0.3888888888888889,0.3888888888888889,0.003854513168334961,0
17,glass,001 knn,005 relieff selection,0.5185185185185185,0.5185185185185185,0.015266180038452148,0
18,glass,001 knn,012 relieff weighting,0.48148148148148145,0.48148148148148145,0.015266180038452148,0
19,glass,001 knn,006 forward selection,0.5185185185185185,0.5185185185185185,3.207711696624756,0
20,glass,001 knn,007 backward selection,0.5370370370370371,0.5370370370370371,4.114070415496826,0
21,glass,001 knn,008 stepwise selection,0.5370370370370371,0.5370370370370371,3.1841259002685547,0
22,glass,001 knn,009 bayesian selection,0.5555555555555556,0.5555555555555556,30.881823778152466,1
23,glass,001 knn,013 bayesian weighting,0.6481481481481481,0.6481481481481481,77.85234951972961,216
24,breast_cancer,001 knn,000 all,0.958041958041958,0.958041958041958,0.0,0
25,breast_cancer,000 rf,000 all,0.9440559440559441,0.9440559440559441,0.0,0
