,dataset,base,method,PM1,PM2,Time,TriesToOpt
0,australian,001 knn,000 all,0.8497109826589595,0.8497109826589595,0.0,0
1,australian,000 rf,000 all,0.8728323699421965,0.8728323699421965,0.0,0
2,australian,001 knn,003 feature importance selection,0.8208092485549133,0.8208092485549133,0.1405026912689209,0
3,australian,001 knn,011 feature importance weighting,0.8670520231213873,0.8670520231213873,0.1405026912689209,0
4,australian,001 knn,004 l1,0.8670520231213873,0.8670520231213873,0.0040204524993896484,0
5,australian,001 knn,005 relieff selection,0.8670520231213873,0.8670520231213873,0.057231903076171875,0
6,australian,001 knn,012 relieff weighting,0.8497109826589595,0.8497109826589595,0.057231903076171875,0
7,australian,001 knn,006 forward selection,0.8670520231213873,0.8670520231213873,5.157603025436401,0
8,australian,001 knn,007 backward selection,0.8728323699421965,0.8728323699421965,4.821451425552368,0
9,australian,001 knn,008 stepwise selection,0.8670520231213873,0.8670520231213873,5.199510335922241,0
10,australian,001 knn,009 bayesian selection,0.8959537572254336,0.8959537572254335,34.08105492591858,58
11,australian,001 knn,013 bayesian weighting,0.8959537572254336,0.8959537572254335,88.32640552520752,97
12,glass,001 knn,000 all,0.5925925925925926,0.5925925925925926,0.0,0
13,glass,000 rf,000 all,0.7037037037037037,0.7037037037037037,0.0,0
14,glass,001 knn,003 feature importance selection,0.5925925925925926,0.5925925925925926,0.15214848518371582,0
15,glass,001 knn,011 feature importance weighting,0.6111111111111112,0.6111111111111112,0.15214848518371582,0
16,glass,001 knn,004 l1,0.4074074074074074,0.4074074074074074,0.012627601623535156,0
17,glass,001 knn,005 relieff selection,0.4444444444444444,0.4444444444444444,0.013595342636108398,0
18,glass,001 knn,012 relieff weighting,0.5925925925925926,0.5925925925925926,0.013595342636108398,0
19,glass,001 knn,006 forward selection,0.5185185185185185,0.5185185185185185,5.338956117630005,0
20,glass,001 knn,007 backward selection,0.5740740740740741,0.5740740740740741,2.8203911781311035,0
21,glass,001 knn,008 stepwise selection,0.6296296296296297,0.6296296296296297,3.1934893131256104,0
22,glass,001 knn,009 bayesian selection,0.6481481481481481,0.6481481481481481,30.570525407791138,11
23,glass,001 knn,013 bayesian weighting,0.7222222222222222,0.7222222222222222,77.67130780220032,214
24,breast_cancer,001 knn,000 all,0.965034965034965,0.965034965034965,0.0,0
25,breast_cancer,000 rf,000 all,0.951048951048951,0.951048951048951,0.0,0
26,breast_cancer,001 knn,003 feature importance selection,0.965034965034965,0.965034965034965,0.15956377983093262,0
27,breast_cancer,001 knn,011 feature importance weighting,0.972027972027972,0.972027972027972,0.15956377983093262,0
28,breast_cancer,001 knn,004 l1,0.965034965034965,0.965034965034965,0.005137205123901367,0
29,breast_cancer,001 knn,005 relieff selection,0.958041958041958,0.958041958041958,0.05457139015197754,0
30,breast_cancer,001 knn,012 relieff weighting,0.9440559440559441,0.9440559440559441,0.05457139015197754,0
31,breast_cancer,001 knn,006 forward selection,0.9230769230769231,0.9230769230769231,14.690925121307373,0
32,breast_cancer,001 knn,007 backward selection,0.9440559440559441,0.9440559440559441,7.189491271972656,0
33,breast_cancer,001 knn,008 stepwise selection,0.951048951048951,0.951048951048951,7.398604154586792,0
34,breast_cancer,001 knn,009 bayesian selection,0.958041958041958,0.958041958041958,42.068116664886475,4
35,breast_cancer,001 knn,013 bayesian weighting,0.972027972027972,0.972027972027972,110.88669157028198,89
36,ecoli,001 knn,000 all,0.7976190476190477,0.7976190476190477,0.0,0
37,ecoli,000 rf,000 all,0.8571428571428571,0.8571428571428571,0.0,0
