,dataset,base,method,PM1,PM2,Time,TriesToOpt
0,australian,001 knn,000 all,0.8728323699421965,0.8728323699421965,0.0,0
1,australian,000 rf,000 all,0.8670520231213873,0.8670520231213873,0.0,0
2,australian,001 knn,003 feature importance selection,0.815028901734104,0.815028901734104,0.14335298538208008,0
3,australian,001 knn,011 feature importance weighting,0.8439306358381503,0.8439306358381503,0.14335298538208008,0
4,australian,001 knn,004 l1,0.838150289017341,0.8381502890173411,0.004075765609741211,0
5,australian,001 knn,005 relieff selection,0.838150289017341,0.8381502890173411,0.05832362174987793,0
6,australian,001 knn,012 relieff weighting,0.838150289017341,0.8381502890173411,0.05832362174987793,0
7,australian,001 knn,006 forward selection,0.8439306358381503,0.8439306358381503,3.4357547760009766,0
8,australian,001 knn,007 backward selection,0.8208092485549133,0.8208092485549133,3.3285810947418213,0
9,australian,001 knn,008 stepwise selection,0.8439306358381503,0.8439306358381503,3.4496634006500244,0
10,australian,001 knn,009 bayesian selection,0.8786127167630058,0.8786127167630058,33.67382526397705,7
11,australian,001 knn,013 bayesian weighting,0.8901734104046243,0.8901734104046243,88.32960224151611,28
12,glass,001 knn,000 all,0.6851851851851852,0.6851851851851852,0.0,0
13,glass,000 rf,000 all,0.8518518518518519,0.8518518518518519,0.0,0
14,glass,001 knn,003 feature importance selection,0.6296296296296297,0.6296296296296297,0.1498429775238037,0
15,glass,001 knn,011 feature importance weighting,0.6666666666666666,0.6666666666666666,0.1498429775238037,0
16,glass,001 knn,004 l1,0.7407407407407407,0.7407407407407407,0.00397944450378418,0
17,glass,001 knn,005 relieff selection,0.5925925925925926,0.5925925925925926,0.02480149269104004,0
18,glass,001 knn,012 relieff weighting,0.6666666666666666,0.6666666666666666,0.02480149269104004,0
19,glass,001 knn,006 forward selection,0.3888888888888889,0.3888888888888889,3.207674741744995,0
20,glass,001 knn,007 backward selection,0.6666666666666666,0.6666666666666666,2.040701389312744,0
21,glass,001 knn,008 stepwise selection,0.6851851851851852,0.6851851851851852,2.146700143814087,0
22,glass,001 knn,009 bayesian selection,0.7222222222222222,0.7222222222222222,30.712258338928223,5
23,glass,001 knn,013 bayesian weighting,0.7777777777777778,0.7777777777777778,78.72462677955627,56
24,breast_cancer,001 knn,000 all,0.951048951048951,0.951048951048951,0.0,0
25,breast_cancer,000 rf,000 all,0.986013986013986,0.986013986013986,0.0,0
26,breast_cancer,001 knn,003 feature importance selection,0.965034965034965,0.965034965034965,0.19305706024169922,0
27,breast_cancer,001 knn,011 feature importance weighting,0.965034965034965,0.965034965034965,0.19305706024169922,0
28,breast_cancer,001 knn,004 l1,0.951048951048951,0.951048951048951,0.007951974868774414,0
29,breast_cancer,001 knn,005 relieff selection,0.9440559440559441,0.9440559440559441,0.055873870849609375,0
30,breast_cancer,001 knn,012 relieff weighting,0.9300699300699301,0.9300699300699301,0.055873870849609375,0
31,breast_cancer,001 knn,006 forward selection,0.9370629370629371,0.9370629370629371,11.005438327789307,0
32,breast_cancer,001 knn,007 backward selection,0.9300699300699301,0.9300699300699301,7.2561047077178955,0
33,breast_cancer,001 knn,008 stepwise selection,0.9300699300699301,0.9300699300699301,7.3614585399627686,0
34,breast_cancer,001 knn,009 bayesian selection,0.972027972027972,0.972027972027972,42.31782793998718,39
35,breast_cancer,001 knn,013 bayesian weighting,0.965034965034965,0.965034965034965,110.6221649646759,96
36,ecoli,001 knn,000 all,0.8452380952380952,0.8452380952380952,0.0,0
37,ecoli,000 rf,000 all,0.8333333333333334,0.8333333333333334,0.0,0
38,ecoli,001 knn,003 feature importance selection,0.7738095238095238,0.7738095238095238,0.15277886390686035,0
39,ecoli,001 knn,011 feature importance weighting,0.8095238095238095,0.8095238095238095,0.15277886390686035,0
40,ecoli,001 knn,004 l1,0.8095238095238095,0.8095238095238095,0.009193658828735352,0
41,ecoli,001 knn,005 relieff selection,0.75,0.75,0.04337167739868164,0
42,ecoli,001 knn,012 relieff weighting,0.7976190476190477,0.7976190476190477,0.04337167739868164,0
43,ecoli,001 knn,006 forward selection,0.7261904761904762,0.7261904761904762,5.856897592544556,0
44,ecoli,001 knn,007 backward selection,0.7976190476190477,0.7976190476190477,1.582016944885254,0
45,ecoli,001 knn,008 stepwise selection,0.7976190476190477,0.7976190476190477,3.360469102859497,0
46,ecoli,001 knn,009 bayesian selection,0.8095238095238095,0.8095238095238095,29.66436266899109,183
47,ecoli,001 knn,013 bayesian weighting,0.8333333333333334,0.8333333333333334,75.96716022491455,70
48,ionosphere,001 knn,000 all,0.7954545454545454,0.7954545454545455,0.0,0
49,ionosphere,000 rf,000 all,0.9318181818181818,0.9318181818181818,0.0,0
50,ionosphere,001 knn,003 feature importance selection,0.6477272727272727,0.6477272727272727,0.16629934310913086,0
51,ionosphere,001 knn,011 feature importance weighting,0.8409090909090909,0.8409090909090909,0.16629934310913086,0
52,ionosphere,001 knn,004 l1,0.8522727272727273,0.8522727272727273,0.003465890884399414,0
53,ionosphere,001 knn,005 relieff selection,0.8409090909090909,0.8409090909090909,0.022147655487060547,0
54,ionosphere,001 knn,012 relieff weighting,0.875,0.875,0.022147655487060547,0
55,ionosphere,001 knn,006 forward selection,0.8409090909090909,0.8409090909090909,12.22445297241211,0
56,ionosphere,001 knn,007 backward selection,0.8409090909090909,0.8409090909090909,15.711140155792236,0
57,ionosphere,001 knn,008 stepwise selection,0.8409090909090909,0.8409090909090909,20.537118434906006,0
58,ionosphere,001 knn,009 bayesian selection,0.9090909090909091,0.9090909090909091,43.66353511810303,21
59,ionosphere,001 knn,013 bayesian weighting,0.9204545454545454,0.9204545454545455,117.28982305526733,161
60,iris,001 knn,000 all,0.9473684210526315,0.9473684210526315,0.0,0
61,iris,000 rf,000 all,0.9736842105263158,0.9736842105263158,0.0,0
62,iris,001 knn,003 feature importance selection,0.9473684210526315,0.9473684210526315,0.13859891891479492,0
63,iris,001 knn,011 feature importance weighting,0.9736842105263158,0.9736842105263158,0.13859891891479492,0
64,iris,001 knn,004 l1,0.9736842105263158,0.9736842105263158,0.003812074661254883,0
65,iris,001 knn,005 relieff selection,0.9736842105263158,0.9736842105263158,0.011846303939819336,0
66,iris,001 knn,012 relieff weighting,0.9736842105263158,0.9736842105263158,0.011846303939819336,0
67,iris,001 knn,006 forward selection,0.9736842105263158,0.9736842105263158,1.4262828826904297,0
68,iris,001 knn,007 backward selection,0.9736842105263158,0.9736842105263158,0.8232324123382568,0
69,iris,001 knn,008 stepwise selection,0.9736842105263158,0.9736842105263158,0.9595255851745605,0
70,iris,001 knn,009 bayesian selection,0.9736842105263158,0.9736842105263158,27.35531449317932,2
71,iris,001 knn,013 bayesian weighting,1.0,1.0,70.96205115318298,49
72,sonar,001 knn,000 all,0.7692307692307693,0.7692307692307693,0.0,0
73,sonar,000 rf,000 all,0.8461538461538461,0.8461538461538461,0.0,0
74,sonar,001 knn,003 feature importance selection,0.75,0.75,0.16334962844848633,0
75,sonar,001 knn,011 feature importance weighting,0.7884615384615384,0.7884615384615384,0.16334962844848633,0
76,sonar,001 knn,004 l1,0.75,0.75,0.004219770431518555,0
77,sonar,001 knn,005 relieff selection,0.7307692307692307,0.7307692307692306,0.014800548553466797,0
78,sonar,001 knn,012 relieff weighting,0.7692307692307693,0.7692307692307693,0.014800548553466797,0
79,sonar,001 knn,006 forward selection,0.7115384615384616,0.7115384615384616,21.327430725097656,0
80,sonar,001 knn,007 backward selection,0.75,0.75,14.301662683486938,0
81,sonar,001 knn,008 stepwise selection,0.6923076923076923,0.6923076923076923,28.542333126068115,0
82,sonar,001 knn,009 bayesian selection,0.9230769230769231,0.9230769230769231,58.73913264274597,54
83,sonar,001 knn,013 bayesian weighting,0.9423076923076923,0.9423076923076923,155.96391606330872,276
84,wine,001 knn,000 all,1.0,1.0,0.0,0
85,wine,000 rf,000 all,1.0,1.0,0.0,0
86,wine,001 knn,003 feature importance selection,0.8888888888888888,0.8888888888888888,0.14395523071289062,0
