,dataset,base,method,PM1,PM2,Time,TriesToOpt
0,australian,001 knn,000 all,0.8670520231213873,0.8670520231213873,0.0,0
1,australian,000 rf,000 all,0.9132947976878613,0.9132947976878613,0.0,0
2,australian,001 knn,003 feature importance selection,0.9075144508670521,0.9075144508670521,0.1622459888458252,0
3,australian,001 knn,011 feature importance weighting,0.8786127167630058,0.8786127167630058,0.1622459888458252,0
4,australian,001 knn,004 l1,0.884393063583815,0.884393063583815,0.011367559432983398,0
5,australian,001 knn,005 relieff selection,0.8959537572254336,0.8959537572254335,0.05840158462524414,0
6,australian,001 knn,012 relieff weighting,0.9017341040462428,0.9017341040462428,0.05840158462524414,0
7,australian,001 knn,006 forward selection,0.9132947976878613,0.9132947976878613,5.170778274536133,0
8,australian,001 knn,007 backward selection,0.9132947976878613,0.9132947976878613,3.3610966205596924,0
9,australian,001 knn,008 stepwise selection,0.9132947976878613,0.9132947976878613,3.5051701068878174,0
10,australian,001 knn,009 bayesian selection,0.9190751445086706,0.9190751445086706,34.14566397666931,38
11,australian,001 knn,013 bayesian weighting,0.9479768786127167,0.9479768786127167,88.04248714447021,225
12,glass,001 knn,000 all,0.7037037037037037,0.7037037037037037,0.0,0
13,glass,000 rf,000 all,0.6666666666666666,0.6666666666666666,0.0,0
14,glass,001 knn,003 feature importance selection,0.6481481481481481,0.6481481481481481,0.1518099308013916,0
15,glass,001 knn,011 feature importance weighting,0.6296296296296297,0.6296296296296297,0.1518099308013916,0
16,glass,001 knn,004 l1,0.6851851851851852,0.6851851851851852,0.004168033599853516,0
17,glass,001 knn,005 relieff selection,0.6851851851851852,0.6851851851851852,0.016201257705688477,0
18,glass,001 knn,012 relieff weighting,0.7037037037037037,0.7037037037037037,0.016201257705688477,0
19,glass,001 knn,006 forward selection,0.6666666666666666,0.6666666666666666,4.247086048126221,0
20,glass,001 knn,007 backward selection,0.6666666666666666,0.6666666666666666,4.141006946563721,0
21,glass,001 knn,008 stepwise selection,0.4444444444444444,0.4444444444444444,4.275350332260132,0
22,glass,001 knn,009 bayesian selection,0.7037037037037037,0.7037037037037037,30.667493104934692,10
23,glass,001 knn,013 bayesian weighting,0.7407407407407407,0.7407407407407407,78.29033899307251,28
24,breast_cancer,001 knn,000 all,0.965034965034965,0.965034965034965,0.0,0
25,breast_cancer,000 rf,000 all,0.972027972027972,0.972027972027972,0.0,0
26,breast_cancer,001 knn,003 feature importance selection,0.958041958041958,0.958041958041958,0.1865396499633789,0
27,breast_cancer,001 knn,011 feature importance weighting,0.958041958041958,0.958041958041958,0.1865396499633789,0
28,breast_cancer,001 knn,004 l1,0.972027972027972,0.972027972027972,0.01668715476989746,0
29,breast_cancer,001 knn,005 relieff selection,0.958041958041958,0.958041958041958,0.05564594268798828,0
30,breast_cancer,001 knn,012 relieff weighting,0.972027972027972,0.972027972027972,0.05564594268798828,0
31,breast_cancer,001 knn,006 forward selection,0.9370629370629371,0.9370629370629371,11.040624856948853,0
32,breast_cancer,001 knn,007 backward selection,0.972027972027972,0.972027972027972,7.32930064201355,0
33,breast_cancer,001 knn,008 stepwise selection,0.965034965034965,0.965034965034965,7.35237193107605,0
34,breast_cancer,001 knn,009 bayesian selection,0.9790209790209791,0.9790209790209791,42.30685472488403,46
35,breast_cancer,001 knn,013 bayesian weighting,0.986013986013986,0.986013986013986,111.16504406929016,239
36,ecoli,001 knn,000 all,0.8690476190476191,0.8690476190476191,0.0,0
37,ecoli,000 rf,000 all,0.8333333333333334,0.8333333333333334,0.0,0
38,ecoli,001 knn,003 feature importance selection,0.8095238095238095,0.8095238095238095,0.15069222450256348,0
39,ecoli,001 knn,011 feature importance weighting,0.8571428571428571,0.8571428571428571,0.15069222450256348,0
40,ecoli,001 knn,004 l1,0.8571428571428571,0.8571428571428571,0.011853218078613281,0
41,ecoli,001 knn,005 relieff selection,0.7738095238095238,0.7738095238095238,0.040076255798339844,0
42,ecoli,001 knn,012 relieff weighting,0.8095238095238095,0.8095238095238095,0.040076255798339844,0
43,ecoli,001 knn,006 forward selection,0.6190476190476191,0.6190476190476191,2.4930384159088135,0
44,ecoli,001 knn,007 backward selection,0.7976190476190477,0.7976190476190477,1.565854787826538,0
45,ecoli,001 knn,008 stepwise selection,0.6190476190476191,0.6190476190476191,2.5240585803985596,0
46,ecoli,001 knn,009 bayesian selection,0.8095238095238095,0.8095238095238095,29.87565517425537,5
47,ecoli,001 knn,013 bayesian weighting,0.8214285714285714,0.8214285714285714,75.85813450813293,16
