cycle,task,method,instances,features,classes,accuracy,f1,optimization_time,prediction_time,no_features,best_trial
0,37,l1filter,768,8,2,0.7705627705627706,0.7458745874587458,0.0026988983154296875,0.012360334396362305,4,0
0,37,relieff,768,8,2,0.7142857142857143,0.6764431239388794,0.030424118041992188,0.013096094131469727,6,0
0,37,relieff_weighting,768,8,2,0.6320346320346321,0.5590117911285795,0.030424118041992188,0.014679670333862305,6,0
0,37,forward_selection,768,8,2,0.7272727272727273,0.6857142857142857,0.16445446014404297,0.012317895889282227,1,0
0,37,backwards_selection,768,8,2,0.7878787878787878,0.7664307381193125,0.21998000144958496,0.012699604034423828,6,0
0,37,stepwise_selection,768,8,2,0.7575757575757576,0.7290095525389642,0.16448283195495605,0.012592554092407227,5,0
0,37,bayesselection,768,8,2,0.7662337662337663,0.7461331813741452,5.163773775100708,0.012517452239990234,4,110
0,37,bayeswweighting,768,8,2,0.7489177489177489,0.7273282318463041,13.992286920547485,0.01572442054748535,8,337
0,43,baseline,4601,57,2,0.8863142650253439,0.8784151695465096,7.152557373046875e-07,0.18760085105895996,57,0
0,43,intercorrelation_filter,4601,57,2,0.8863142650253439,0.8784151695465096,0.07462143898010254,0.21331048011779785,55,0
0,43,correlation_weighting,4601,57,2,0.8747284576393918,0.864813541675508,0.07462143898010254,0.23488593101501465,55,0
0,43,tree_based_filter,4601,57,2,0.8566256335988415,0.849963785610816,0.38955187797546387,0.20616745948791504,28,0
0,43,tree_based_weighting,4601,57,2,0.8660391020999276,0.858736069756962,0.38955187797546387,0.20684409141540527,28,0
0,43,l1filter,4601,57,2,0.88848660391021,0.8805008900316456,0.017948627471923828,0.21713542938232422,41,0
0,43,relieff,4601,57,2,0.8501086169442433,0.8396938859625954,0.6195197105407715,0.21702957153320312,42,0
0,43,relieff_weighting,4601,57,2,0.8508327299058653,0.8404052167903096,0.6195197105407715,0.2199535369873047,42,0
0,43,forward_selection,4601,57,2,0.8935553946415641,0.8876741889166466,15.869450092315674,0.06814146041870117,5,0
0,43,backwards_selection,4601,57,2,0.8899348298334541,0.8826987469209483,15.030348539352417,0.17808055877685547,56,0
0,43,stepwise_selection,4601,57,2,0.8769007965242578,0.8689080228714374,21.48810076713562,0.18908238410949707,28,0
0,43,bayesselection,4601,57,2,0.8834178131788559,0.8762666693378789,124.01270031929016,0.2094886302947998,29,239
0,43,bayeswweighting,4601,57,2,0.9051412020275162,0.8993966949180348,350.5091452598572,0.2076857089996338,57,941
0,45,baseline,3190,60,3,0.8557993730407524,0.8394589139900845,4.76837158203125e-07,0.12064075469970703,60,0
0,45,intercorrelation_filter,3190,60,3,0.8557993730407524,0.8394589139900845,0.06149935722351074,0.13466739654541016,60,0
0,45,correlation_weighting,3190,60,3,0.8746081504702194,0.8661472251941342,0.06149935722351074,0.1498851776123047,60,0
0,45,tree_based_filter,3190,60,3,0.7408568443051202,0.7041946300384234,0.2576773166656494,0.1550312042236328,30,0
0,45,tree_based_weighting,3190,60,3,0.786833855799373,0.7637305591792067,0.2576773166656494,0.1287860870361328,30,0
0,45,l1filter,3190,60,3,0.8704284221525601,0.8564173070880384,0.01871013641357422,0.14540553092956543,32,0
0,45,relieff,3190,60,3,0.8620689655172413,0.8485751821873458,0.45096588134765625,0.1450347900390625,45,0
0,45,relieff_weighting,3190,60,3,0.8484848484848485,0.8347447920807279,0.45096588134765625,0.13680171966552734,45,0
0,45,forward_selection,3190,60,3,0.8495297805642633,0.8360360687155582,7.605093002319336,0.040436506271362305,4,0
0,45,backwards_selection,3190,60,3,0.8589341692789969,0.8429662985265777,10.943451881408691,0.13768911361694336,59,0
0,45,stepwise_selection,3190,60,3,0.8537095088819227,0.8384351886594033,31.998097896575928,0.13673162460327148,33,0
0,45,bayesselection,3190,60,3,0.8662486938349008,0.8474728908325462,114.97033286094666,0.14754080772399902,36,272
0,45,bayeswweighting,3190,60,3,0.8662486938349008,0.8530727434679246,334.1653037071228,0.16339588165283203,60,866
0,49,baseline,958,9,2,0.7256944444444444,0.5708384419503915,7.152557373046875e-07,0.01732468605041504,9,0
0,49,intercorrelation_filter,958,9,2,0.7256944444444444,0.5708384419503915,0.004786252975463867,0.016848325729370117,9,0
0,49,correlation_weighting,958,9,2,0.7465277777777778,0.6899800928998009,0.004786252975463867,0.018110990524291992,9,0
0,49,tree_based_filter,958,9,2,0.6527777777777778,0.5235259082787374,0.11965751647949219,0.013959884643554688,4,0
0,49,tree_based_weighting,958,9,2,0.6805555555555556,0.5779547626632685,0.11965751647949219,0.014911890029907227,4,0
0,49,l1filter,958,9,2,0.7048611111111112,0.6488762030436467,0.0025527477264404297,0.012904167175292969,3,0
0,49,relieff,958,9,2,0.7951388888888888,0.7305551591265876,0.037819862365722656,0.014539480209350586,6,0
0,49,relieff_weighting,958,9,2,0.7743055555555556,0.7004560364829187,0.037819862365722656,0.01646280288696289,6,0
0,49,forward_selection,958,9,2,0.6875,0.4074074074074074,0.18642044067382812,0.012797117233276367,1,0
0,49,backwards_selection,958,9,2,0.7395833333333334,0.6444034703587245,0.18805527687072754,0.015906333923339844,8,0
0,49,stepwise_selection,958,9,2,0.7083333333333334,0.618085375094721,0.28342270851135254,0.013149023056030273,4,0
0,49,bayesselection,958,9,2,0.6770833333333334,0.6357652818385802,6.361793041229248,0.013509750366210938,4,39
0,49,bayeswweighting,958,9,2,0.7777777777777778,0.7272081458678665,16.868103504180908,0.01725149154663086,9,425
0,53,baseline,846,18,4,0.7244094488188977,0.7101406324692019,2.384185791015625e-07,0.030549287796020508,18,0
0,53,intercorrelation_filter,846,18,4,0.6377952755905512,0.6185564419859836,0.018117427825927734,0.052576541900634766,7,0
0,53,correlation_weighting,846,18,4,0.5708661417322834,0.5511608651442472,0.018117427825927734,0.015340089797973633,7,0
0,53,tree_based_filter,846,18,4,0.6377952755905512,0.6223893977273296,0.15122079849243164,0.014303922653198242,9,0
0,53,tree_based_weighting,846,18,4,0.6811023622047244,0.6616718270144288,0.15122079849243164,0.01639270782470703,9,0
0,53,l1filter,846,18,4,0.6968503937007874,0.6798555497738801,0.0038840770721435547,0.014382123947143555,11,0
0,53,relieff,846,18,4,0.6889763779527559,0.6758302746818616,0.03585195541381836,0.01529836654663086,13,0
0,53,relieff_weighting,846,18,4,0.7007874015748031,0.6754634138935409,0.03585195541381836,0.018180370330810547,13,0
0,53,forward_selection,846,18,4,0.7401574803149606,0.7023985438815907,0.711390495300293,0.012492656707763672,3,0
0,53,backwards_selection,846,18,4,0.7204724409448819,0.7070904527615227,0.4040236473083496,0.02734231948852539,17,0
0,53,stepwise_selection,846,18,4,0.6771653543307087,0.6534441916851421,0.9875690937042236,0.013925313949584961,9,0
0,53,bayesselection,846,18,4,0.7204724409448819,0.7125370453524922,23.122013092041016,0.014150857925415039,10,239
0,53,bayeswweighting,846,18,4,0.6811023622047244,0.6629021553620825,68.97934412956238,0.03318905830383301,18,594
0,2074,baseline,6430,36,6,0.8626231207879731,0.839153517925752,4.76837158203125e-07,0.31836366653442383,36,0
0,2074,intercorrelation_filter,6430,36,6,0.744945567651633,0.7445421356918401,0.045468807220458984,0.11153268814086914,10,0
0,2074,correlation_weighting,6430,36,6,0.7433903576982893,0.7384048495588572,0.045468807220458984,0.09647178649902344,10,0
0,2074,tree_based_filter,6430,36,6,0.8118195956454122,0.7898617680020603,0.7072880268096924,0.30029797554016113,18,0
0,2074,tree_based_weighting,6430,36,6,0.8107827890098497,0.7893996789844683,0.7072880268096924,0.3144252300262451,18,0
0,2074,l1filter,6430,36,6,0.864696734059098,0.8408947674997306,0.5941808223724365,0.29539060592651367,34,0
0,2074,relieff,6430,36,6,0.8615863141524106,0.8355738515903542,0.5306744575500488,0.2892754077911377,27,0
0,2074,relieff_weighting,6430,36,6,0.8501814411612234,0.821344473389484,0.5306744575500488,0.28315138816833496,27,0
0,2074,forward_selection,6430,36,6,0.8455158113011924,0.81466806079976,6.199186325073242,0.06355953216552734,3,0
0,2074,backwards_selection,6430,36,6,0.8595127008812856,0.8348566337847539,13.021041870117188,0.28861474990844727,35,0
0,2074,stepwise_selection,6430,36,6,0.8641783307413168,0.841357879152115,13.011556148529053,0.2852649688720703,17,0
0,2074,bayesselection,6430,36,6,0.8512182477967859,0.8264156984246487,115.61725521087646,0.29686832427978516,23,139
0,2074,bayeswweighting,6430,36,6,0.8657335406946605,0.8411250760896433,317.0955994129181,0.30062103271484375,36,834
0,2079,baseline,641,19,5,0.44559585492227977,0.39335240396283677,4.76837158203125e-07,0.014819860458374023,19,0
0,2079,intercorrelation_filter,641,19,5,0.48704663212435234,0.42023353290969273,0.008108377456665039,0.013479232788085938,16,0
0,2079,correlation_weighting,641,19,5,0.5751295336787565,0.5510026685977124,0.008108377456665039,0.018529415130615234,16,0
0,2079,tree_based_filter,641,19,5,0.40414507772020725,0.36790644744804335,0.13280701637268066,0.012978076934814453,9,0
0,2079,tree_based_weighting,641,19,5,0.40932642487046633,0.35887103907543155,0.13280701637268066,0.01462244987487793,9,0
0,2079,l1filter,641,19,5,0.49740932642487046,0.4503138627361617,0.0033445358276367188,0.01129150390625,7,0
0,2079,relieff,641,19,5,0.5181347150259067,0.4542251216275984,0.026720046997070312,0.01375579833984375,14,0
0,2079,relieff_weighting,641,19,5,0.538860103626943,0.49569007666646553,0.026720046997070312,0.0233001708984375,14,0
0,2079,forward_selection,641,19,5,0.5025906735751295,0.49490138034224185,0.556535005569458,0.010858535766601562,2,0
0,2079,backwards_selection,641,19,5,0.44559585492227977,0.39206244683105845,0.381486177444458,0.013259410858154297,18,0
0,2079,stepwise_selection,641,19,5,0.46632124352331605,0.43028450031204885,0.5425703525543213,0.012495040893554688,11,0
0,2079,bayesselection,641,19,5,0.5181347150259067,0.47296338657213655,26.281736135482788,0.012195348739624023,7,128
0,2079,bayeswweighting,641,19,5,0.49740932642487046,0.44770456841396344,76.11405563354492,0.01976156234741211,19,312
0,3022,baseline,990,12,11,0.531986531986532,0.5205075500096767,2.384185791015625e-07,0.016954898834228516,12,0
0,3022,intercorrelation_filter,990,12,11,0.531986531986532,0.5205075500096767,0.005769252777099609,0.01801013946533203,12,0
0,3022,correlation_weighting,990,12,11,0.6936026936026936,0.681525072802452,0.005769252777099609,0.018595218658447266,12,0
0,3022,tree_based_filter,990,12,11,0.45791245791245794,0.454612293443884,0.17972135543823242,0.015279531478881836,6,0
0,3022,tree_based_weighting,990,12,11,0.5084175084175084,0.4972541395738841,0.17972135543823242,0.016059398651123047,6,0
0,3022,l1filter,990,12,11,0.6094276094276094,0.5986163122635587,0.0041828155517578125,0.01636672019958496,8,0
0,3022,relieff,990,12,11,0.5286195286195287,0.5322183995409582,0.03990626335144043,0.01551508903503418,9,0
0,3022,relieff_weighting,990,12,11,0.12794612794612795,0.12911416489044966,0.03990626335144043,0.01683807373046875,9,0
0,3022,forward_selection,990,12,11,0.6094276094276094,0.6032396073856952,1.0287342071533203,0.014053583145141602,7,0
0,3022,backwards_selection,990,12,11,0.6296296296296297,0.6205255549557702,0.38764309883117676,0.015909671783447266,10,0
0,3022,stepwise_selection,990,12,11,0.5993265993265994,0.5923752311880599,0.5262689590454102,0.015712738037109375,7,0
0,3022,bayesselection,990,12,11,0.5993265993265994,0.5923752311880599,10.80328106880188,0.01597881317138672,7,145
0,3022,bayeswweighting,990,12,11,0.6666666666666666,0.6536800653286122,30.190804958343506,0.02019524574279785,12,495
0,3549,baseline,841,70,4,1.0,1.0,4.76837158203125e-07,0.033774375915527344,70,0
0,3549,intercorrelation_filter,841,70,4,1.0,1.0,0.07459211349487305,0.02556753158569336,70,0
0,3549,correlation_weighting,841,70,4,1.0,1.0,0.07459211349487305,0.09149718284606934,70,0
0,3549,tree_based_filter,841,70,4,0.9802371541501976,0.975427564755073,0.20081663131713867,0.03323674201965332,35,0
0,3549,tree_based_weighting,841,70,4,0.9604743083003953,0.9528082536112354,0.20081663131713867,0.10133147239685059,35,0
0,3549,l1filter,841,70,4,1.0,1.0,0.016317129135131836,0.04142427444458008,38,0
0,3549,relieff,841,70,4,0.9920948616600791,0.9931371006433042,0.09503483772277832,0.03225398063659668,52,0
0,3549,relieff_weighting,841,70,4,0.9604743083003953,0.9608179553296355,0.09503483772277832,0.09399032592773438,52,0
0,3549,forward_selection,841,70,4,0.9051383399209486,0.8751811775127117,3.5389392375946045,0.013090372085571289,4,0
0,3549,backwards_selection,841,70,4,1.0,1.0,3.545494556427002,0.03500771522521973,69,0
0,3549,stepwise_selection,841,70,4,0.9802371541501976,0.9680940852361302,3.4092183113098145,0.034369707107543945,34,0
0,3549,bayesselection,841,70,4,0.9920948616600791,0.9943642350557245,113.35726022720337,0.044545650482177734,38,2
0,3549,bayeswweighting,841,70,4,0.9920948616600791,0.9943756319514662,337.4612195491791,0.08253240585327148,70,102
0,3560,baseline,797,4,6,0.19166666666666668,0.19131800864292273,4.76837158203125e-07,0.014150142669677734,4,0
0,3560,intercorrelation_filter,797,4,6,0.19166666666666668,0.19131800864292273,0.0033271312713623047,0.013278722763061523,4,0
0,3560,correlation_weighting,797,4,6,0.18333333333333332,0.17594029179758494,0.0033271312713623047,0.020837783813476562,4,0
0,3560,tree_based_filter,797,4,6,0.18333333333333332,0.1744015063886466,0.11970329284667969,0.012565374374389648,3,0
0,3560,tree_based_weighting,797,4,6,0.15833333333333333,0.14675111034755287,0.11970329284667969,0.013530969619750977,3,0
0,3560,l1filter,797,4,6,0.17083333333333334,0.16410499980427345,0.0026044845581054688,0.01733994483947754,2,0
0,3560,relieff,797,4,6,0.18333333333333332,0.1744015063886466,0.029577970504760742,0.0119476318359375,3,0
0,3560,relieff_weighting,797,4,6,0.17083333333333334,0.16792913927060268,0.029577970504760742,0.013131380081176758,3,0
0,3560,forward_selection,797,4,6,0.18333333333333332,0.10932154550351476,0.08403277397155762,0.011696577072143555,1,0
0,3560,backwards_selection,797,4,6,0.1875,0.1895631963072899,0.07082438468933105,0.012046337127685547,3,0
0,3560,stepwise_selection,797,4,6,0.19166666666666668,0.19131800864292273,0.039865732192993164,0.011937618255615234,4,0
0,3560,bayesselection,797,4,6,0.18333333333333332,0.1744015063886466,1.5799427032470703,0.011868715286254883,3,6
0,3560,bayeswweighting,797,4,6,0.1875,0.19291759811135908,4.119525909423828,0.013234853744506836,4,181
0,3902,baseline,1458,37,2,0.8949771689497716,0.5884803921568628,2.384185791015625e-07,0.07291555404663086,37,0
0,3902,intercorrelation_filter,1458,37,2,0.8995433789954338,0.6584190003544842,0.04499006271362305,0.054435014724731445,20,0
0,3902,correlation_weighting,1458,37,2,0.9246575342465754,0.78039775748644,0.04499006271362305,0.09499645233154297,20,0
0,3902,tree_based_filter,1458,37,2,0.8926940639269406,0.6094849663283695,0.20980381965637207,0.04619860649108887,18,0
0,3902,tree_based_weighting,1458,37,2,0.9018264840182648,0.7311080336364804,0.20980381965637207,0.10057878494262695,18,0
0,3902,l1filter,1458,37,2,0.906392694063927,0.7486106250437461,0.008410215377807617,0.04827761650085449,6,0
0,3902,relieff,1458,37,2,0.8949771689497716,0.6332993593476994,0.09324765205383301,0.06238698959350586,27,0
0,3902,relieff_weighting,1458,37,2,0.8949771689497716,0.6332993593476994,0.09324765205383301,0.11470389366149902,27,0
0,3902,forward_selection,1458,37,2,0.9155251141552512,0.7365863173122247,1.4451942443847656,0.01691603660583496,2,0
0,3902,backwards_selection,1458,37,2,0.8972602739726028,0.6035401790204163,2.816446304321289,0.05276966094970703,36,0
0,3902,stepwise_selection,1458,37,2,0.9155251141552512,0.7302372034956304,2.642620801925659,0.06061506271362305,19,0
0,3902,bayesselection,1458,37,2,0.9041095890410958,0.6822139303482587,61.8221652507782,0.07052397727966309,16,273
0,3902,bayeswweighting,1458,37,2,0.9041095890410958,0.6900316775628497,216.16966772079468,0.08878898620605469,37,610
0,3903,baseline,1563,37,2,0.8720682302771855,0.4818824569155988,2.384185791015625e-07,0.05506181716918945,37,0
0,3903,intercorrelation_filter,1563,37,2,0.8720682302771855,0.49692505720823793,0.04686856269836426,0.04699420928955078,19,0
0,3903,correlation_weighting,1563,37,2,0.8742004264392325,0.49803174603174605,0.04686856269836426,0.08222603797912598,19,0
0,3903,tree_based_filter,1563,37,2,0.8720682302771855,0.4658314350797267,0.23152995109558105,0.057764530181884766,18,0
0,3903,tree_based_weighting,1563,37,2,0.8720682302771855,0.4658314350797267,0.23152995109558105,0.062055110931396484,18,0
0,3903,l1filter,1563,37,2,0.8699360341151386,0.4652223489167617,0.008107662200927734,0.046678781509399414,2,0
0,3903,relieff,1563,37,2,0.8699360341151386,0.4652223489167617,0.09517264366149902,0.06608843803405762,27,0
0,3903,relieff_weighting,1563,37,2,0.8742004264392325,0.48275604239490066,0.09517264366149902,0.10138583183288574,27,0
0,3903,forward_selection,1563,37,2,0.8720682302771855,0.4658314350797267,0.9785287380218506,0.017071008682250977,1,0
0,3903,backwards_selection,1563,37,2,0.8699360341151386,0.48101587301587295,2.9408233165740967,0.06429433822631836,36,0
0,3903,stepwise_selection,1563,37,2,0.8742004264392325,0.48275604239490066,2.8377597332000732,0.06010580062866211,19,0
0,3903,bayesselection,1563,37,2,0.8699360341151386,0.4652223489167617,70.709543466568,0.051169395446777344,18,259
0,3903,bayeswweighting,1563,37,2,0.8678038379530917,0.4646118721461187,217.29808926582336,0.04546189308166504,37,70
0,3904,baseline,10880,21,2,0.8131699846860643,0.5340620274296666,4.76837158203125e-07,0.6179172992706299,21,0
0,3904,intercorrelation_filter,10880,21,2,0.8174578866768759,0.5348202333142092,0.02834343910217285,0.2757227420806885,10,0
0,3904,correlation_weighting,10880,21,2,0.8150076569678407,0.5342324043457723,0.02834343910217285,0.15221929550170898,10,0
0,3904,tree_based_filter,10880,21,2,0.8153139356814701,0.5333260958556512,1.0907962322235107,0.2729008197784424,10,0
0,3904,tree_based_weighting,10880,21,2,0.8116385911179173,0.5340936116895697,1.0907962322235107,0.18196630477905273,10,0
0,3904,l1filter,10880,21,2,0.8159264931087289,0.5425581440346285,0.05765938758850098,0.26097607612609863,13,0
0,3904,relieff,10880,21,2,0.812863705972435,0.5305199730490509,0.7881722450256348,0.26744842529296875,15,0
0,3904,relieff_weighting,10880,21,2,0.8131699846860643,0.5215627660453577,0.7881722450256348,0.3085036277770996,15,0
0,3904,forward_selection,10880,21,2,0.8094946401225115,0.5203519130845536,3.1535654067993164,0.0881803035736084,1,0
0,3904,backwards_selection,10880,21,2,0.8131699846860643,0.5340620274296666,15.371768236160278,0.590200662612915,20,0
0,3904,stepwise_selection,10880,21,2,0.8140888208269526,0.5279567917863236,5.087885141372681,0.16670894622802734,9,0
0,3904,bayesselection,10880,21,2,0.8165390505359877,0.5440804131060606,66.06580710411072,0.1338639259338379,7,38
0,3904,bayeswweighting,10880,21,2,0.8177641653905053,0.5428140490412198,460.1894967556,0.6269407272338867,21,693
0,3913,baseline,522,21,2,0.8471337579617835,0.6943543153796236,4.76837158203125e-07,0.013200998306274414,21,0
0,3913,intercorrelation_filter,522,21,2,0.8471337579617835,0.6943543153796236,0.00946044921875,0.010756254196166992,5,0
0,3913,correlation_weighting,522,21,2,0.8535031847133758,0.712247987887481,0.00946044921875,0.012256145477294922,5,0
0,3913,tree_based_filter,522,21,2,0.8280254777070064,0.6622041596939995,0.11674761772155762,0.010799169540405273,10,0
0,3913,tree_based_weighting,522,21,2,0.8598726114649682,0.7198247890979883,0.11674761772155762,0.01371002197265625,10,0
0,3913,l1filter,522,21,2,0.8343949044585988,0.7250808189655171,0.0028760433197021484,0.01011800765991211,3,0
0,3913,relieff,522,21,2,0.8407643312101911,0.6757538207352334,0.02137136459350586,0.010956287384033203,15,0
0,3913,relieff_weighting,522,21,2,0.8407643312101911,0.6631768643267828,0.02137136459350586,0.01580667495727539,15,0
0,3913,forward_selection,522,21,2,0.8280254777070064,0.649814126394052,0.5764796733856201,0.010485410690307617,2,0
0,3913,backwards_selection,522,21,2,0.8343949044585988,0.6802944862155388,0.3943307399749756,0.012740373611450195,20,0
0,3913,stepwise_selection,522,21,2,0.8407643312101911,0.6631768643267828,0.591372013092041,0.011005163192749023,8,0
0,3913,bayesselection,522,21,2,0.8471337579617835,0.7145454545454544,29.459066152572632,0.01117086410522461,11,287
0,3913,bayeswweighting,522,21,2,0.8407643312101911,0.6872260737907403,86.81143379211426,0.01877450942993164,21,132
0,3917,baseline,2109,21,2,0.8672985781990521,0.5818496382510223,4.76837158203125e-07,0.0850839614868164,21,0
0,3917,intercorrelation_filter,2109,21,2,0.8593996840442338,0.5378614494893564,0.021452665328979492,0.03185772895812988,4,0
0,3917,correlation_weighting,2109,21,2,0.8530805687203792,0.5170911775562939,0.021452665328979492,0.02537989616394043,4,0
0,3917,tree_based_filter,2109,21,2,0.8641390205371248,0.5788097301312206,0.20751547813415527,0.029798030853271484,10,0
0,3917,tree_based_weighting,2109,21,2,0.8578199052132701,0.5729385307346327,0.20751547813415527,0.031121253967285156,10,0
0,3917,l1filter,2109,21,2,0.8641390205371248,0.5854806286549707,0.0046160221099853516,0.028200387954711914,5,0
0,3917,relieff,2109,21,2,0.8657187993680885,0.5661341956085248,0.09661126136779785,0.0385584831237793,15,0
0,3917,relieff_weighting,2109,21,2,0.8657187993680885,0.5508352185926921,0.09661126136779785,0.044496774673461914,15,0
0,3917,forward_selection,2109,21,2,0.8609794628751974,0.6066323936500762,1.048245906829834,0.026318073272705078,2,0
0,3917,backwards_selection,2109,21,2,0.8657187993680885,0.5733588131279092,2.1057708263397217,0.08037328720092773,20,0
0,3917,stepwise_selection,2109,21,2,0.8562401263823065,0.5191294693168821,0.825808048248291,0.02579808235168457,11,0
0,3917,bayesselection,2109,21,2,0.8625592417061612,0.59034612037223,34.081713914871216,0.029369354248046875,6,240
0,3917,bayeswweighting,2109,21,2,0.8625592417061612,0.59034612037223,163.97482800483704,0.09882521629333496,21,230
0,3918,baseline,1109,21,2,0.954954954954955,0.48847926267281105,2.384185791015625e-07,0.054901838302612305,21,0
0,3918,intercorrelation_filter,1109,21,2,0.9519519519519519,0.4876923076923077,0.021813392639160156,0.04889702796936035,8,0
0,3918,correlation_weighting,1109,21,2,0.9519519519519519,0.4876923076923077,0.021813392639160156,0.018447399139404297,8,0
0,3918,tree_based_filter,1109,21,2,0.9519519519519519,0.5432098765432098,0.15385842323303223,0.014911890029907227,10,0
0,3918,tree_based_weighting,1109,21,2,0.948948948948949,0.4869029275808937,0.15385842323303223,0.018676280975341797,10,0
0,3918,l1filter,1109,21,2,0.9519519519519519,0.4876923076923077,0.002956390380859375,0.013880014419555664,4,0
0,3918,relieff,1109,21,2,0.954954954954955,0.48847926267281105,0.0463104248046875,0.01735997200012207,15,0
0,3918,relieff_weighting,1109,21,2,0.9519519519519519,0.4876923076923077,0.0463104248046875,0.020328521728515625,15,0
0,3918,forward_selection,1109,21,2,0.9429429429429429,0.4853168469860896,0.4866631031036377,0.013908147811889648,1,0
0,3918,backwards_selection,1109,21,2,0.954954954954955,0.48847926267281105,1.360342264175415,0.03872394561767578,20,0
0,3918,stepwise_selection,1109,21,2,0.9459459459459459,0.48611111111111116,0.5086894035339355,0.015095233917236328,9,0
0,3918,bayesselection,1109,21,2,0.9459459459459459,0.48611111111111116,31.50726866722107,0.014522552490234375,5,42
0,3918,bayeswweighting,1109,21,2,0.9429429429429429,0.4853168469860896,150.73998546600342,0.07259678840637207,21,103
0,9946,baseline,569,30,2,0.9473684210526315,0.9439895185063871,2.384185791015625e-07,0.014103174209594727,30,0
0,9946,intercorrelation_filter,569,30,2,0.935672514619883,0.9311115180369895,0.012663125991821289,0.01247096061706543,16,0
0,9946,correlation_weighting,569,30,2,0.9473684210526315,0.9439895185063871,0.012663125991821289,0.017332792282104492,16,0
0,9946,tree_based_filter,569,30,2,0.9473684210526315,0.9439895185063871,0.1337907314300537,0.011725187301635742,15,0
0,9946,tree_based_weighting,569,30,2,0.9298245614035088,0.9246031746031745,0.1337907314300537,0.01589179039001465,15,0
0,9946,l1filter,569,30,2,0.9415204678362573,0.9375730140186915,0.0030066967010498047,0.01073002815246582,6,0
0,9946,relieff,569,30,2,0.9298245614035088,0.9246031746031745,0.025686264038085938,0.012599468231201172,22,0
0,9946,relieff_weighting,569,30,2,0.9181286549707602,0.9131349782293179,0.025686264038085938,0.019722700119018555,22,0
0,9946,forward_selection,569,30,2,0.9239766081871345,0.9190959711758926,0.8947203159332275,0.010824918746948242,2,0
0,9946,backwards_selection,569,30,2,0.9415204678362573,0.9375730140186915,0.5832231044769287,0.012656688690185547,29,0
0,9946,stepwise_selection,569,30,2,0.9473684210526315,0.9443218407438226,0.624901533126831,0.01253056526184082,16,0
0,9946,bayesselection,569,30,2,0.9415204678362573,0.9375730140186915,39.88544321060181,0.012481927871704102,19,23
0,9946,bayeswweighting,569,30,2,0.9415204678362573,0.9375730140186915,121.57475972175598,0.02234959602355957,30,135
0,9952,baseline,5404,5,2,0.8193588162762022,0.7804254768653596,2.384185791015625e-07,0.07054471969604492,5,0
0,9952,intercorrelation_filter,5404,5,2,0.8193588162762022,0.7804254768653596,0.004456996917724609,0.0716547966003418,5,0
0,9952,correlation_weighting,5404,5,2,0.8279901356350184,0.7865043386695689,0.004456996917724609,0.06855440139770508,5,0
0,9952,tree_based_filter,5404,5,2,0.8168927250308261,0.7765781158474568,0.4788644313812256,0.057901859283447266,4,0
0,9952,tree_based_weighting,5404,5,2,0.8156596794081381,0.7742039863883058,0.4788644313812256,0.06923890113830566,4,0
0,9952,l1filter,5404,5,2,0.8193588162762022,0.7804254768653596,0.003947257995605469,0.05562567710876465,5,0
0,9952,relieff,5404,5,2,0.781750924784217,0.7243832333949669,0.2059495449066162,0.05563092231750488,3,0
0,9952,relieff_weighting,5404,5,2,0.7688039457459926,0.7160739267407714,0.2059495449066162,0.04783177375793457,3,0
0,9952,forward_selection,5404,5,2,0.8057953144266338,0.761502098462248,0.6957414150238037,0.055127620697021484,3,0
0,9952,backwards_selection,5404,5,2,0.8181257706535142,0.7780826403198646,0.3389308452606201,0.06409978866577148,4,0
0,9952,stepwise_selection,5404,5,2,0.8168927250308261,0.7765781158474568,0.3700394630432129,0.05115318298339844,4,0
0,9952,bayesselection,5404,5,2,0.8181257706535142,0.7780826403198646,5.03149151802063,0.05774879455566406,4,36
0,9952,bayeswweighting,5404,5,2,0.8353884093711468,0.7988885498905686,13.662012338638306,0.06601166725158691,5,209
0,9957,baseline,1055,41,2,0.8296529968454258,0.8183728036669213,4.76837158203125e-07,0.036637306213378906,41,0
0,9957,intercorrelation_filter,1055,41,2,0.832807570977918,0.8214350242855168,0.04426097869873047,0.05467367172241211,32,0
0,9957,correlation_weighting,1055,41,2,0.8517350157728707,0.8405381396294671,0.04426097869873047,0.06582307815551758,32,0
0,9957,tree_based_filter,1055,41,2,0.8170347003154574,0.8013784461152882,0.20314717292785645,0.0348963737487793,20,0
0,9957,tree_based_weighting,1055,41,2,0.7791798107255521,0.7602843315184513,0.20314717292785645,0.09082317352294922,20,0
0,9957,l1filter,1055,41,2,0.8296529968454258,0.8177540243590836,0.010541200637817383,0.049955129623413086,15,0
0,9957,relieff,1055,41,2,0.7791798107255521,0.766086186540732,0.06258726119995117,0.0373079776763916,30,0
0,9957,relieff_weighting,1055,41,2,0.7791798107255521,0.7637552167617749,0.06258726119995117,0.10742068290710449,30,0
0,9957,forward_selection,1055,41,2,0.8012618296529969,0.7762428153675507,2.839775562286377,0.016511201858520508,5,0
0,9957,backwards_selection,1055,41,2,0.832807570977918,0.8226114683306409,4.4564409255981445,0.03969621658325195,38,0
0,9957,stepwise_selection,1055,41,2,0.8264984227129337,0.8133956953110785,3.4878931045532227,0.03882265090942383,20,0
0,9957,bayesselection,1055,41,2,0.8201892744479495,0.8066100842314814,79.00271821022034,0.04227471351623535,25,158
