,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.6481481481481481,0.6481481481481481,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.7222222222222222,0.7222222222222222,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.5,0.5,0.15166139602661133,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.5740740740740741,0.5740740740740741,0.15166139602661133,0,0.12972910541192909,0.10592677086587099,0.14855051395066565,0.19664235212862283,0.08132520745694388,0.07957974806122152,0.12740474983075942,0.0960616769558929,0.03477987533809364
4,glass,001 knn,004 l1,0.5555555555555556,0.5555555555555556,0.00427556037902832,0,False,True,True,True,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.5370370370370371,0.5370370370370371,0.020860910415649414,0,False,False,True,True,False,True,True,True,True
6,glass,001 knn,012 relieff weighting,0.5370370370370371,0.5370370370370371,0.020860910415649414,0,0.08974358974358976,0.0,0.9230769230769231,0.15384615384615385,0.012820512820512775,0.6538461538461539,0.10256410256410253,0.6438356164383562,1.0
7,glass,001 knn,006 forward selection,0.5740740740740741,0.5740740740740741,4.292230129241943,0,False,True,True,True,False,False,False,False,False
8,glass,001 knn,007 backward selection,0.5925925925925926,0.5925925925925926,2.82262921333313,0,True,True,True,True,True,False,True,True,False
9,glass,001 knn,008 stepwise selection,0.5370370370370371,0.5370370370370371,4.2761924266815186,0,True,False,True,True,False,False,True,False,True
10,glass,001 knn,009 bayesian selection,0.5925925925925926,0.5925925925925926,30.690842151641846,2,True,True,False,False,True,False,True,True,False
11,glass,001 knn,013 bayesian weighting,0.6296296296296297,0.6296296296296297,78.77148270606995,46,0.6313379416717411,0.2306573915622906,0.9527161625878272,0.14274178963848477,0.9985394194835455,0.8056098353837309,0.4582613656425045,0.7829633716918745,0.09197440075714891
