,dataset,base,method,PM1,PM2,Time,TriesToOpt,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences
0,student,001 knn,000 all,18.47774140294916,0.11120758004365561,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,student,000 rf,000 all,14.646518186188109,0.29549212434810723,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,student,001 knn,002 intercorrelation,18.47774140294916,0.11120758004365561,0.04095911979675293,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3,student,001 knn,010 correlation weighting,18.213604185903357,0.12391276685297004,0.04095911979675293,0,0.07352815557646945,0.11447593344951736,0.19882664973232392,0.04040810776172102,0.11240229817428896,0.0649839243106616,0.22974141363044367,0.16651428778760713,0.05415540576115401,0.14826311735653708,0.04837522926724768,0.07598481653931768,0.08778455535009544,0.11967218608360759,0.3280401433346882,0.07150461437199976,0.02110376459311073,0.057541752872897145,0.009256906910008727,0.0740034882271103,0.12446694293195858,,0.10163555100244419,0.05070135379014516,0.015669363361254643,0.10590454311921967,0.046408717972827064,0.0714263037284314,0.017595821871388178,0.046294377719278836
4,student,001 knn,003 feature importance selection,21.83552981336915,-0.05030441549288889,0.20153498649597168,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
5,student,001 knn,011 feature importance weighting,18.73600268614119,0.09878502980531101,0.20153498649597168,0,0.010896455532636533,0.023332486437064804,0.049886121949050566,0.01406376152240662,0.011813020636872229,0.011071957153380791,0.0475414549046408,0.027627153289756158,0.008414996856164097,0.009299108074385764,0.015490329105881353,0.008654150727367471,0.027114876782688407,0.040501228311455265,0.1449671826253065,0.033490720574230394,0.015167011343731242,0.013741294338003307,0.021593590515214697,0.018375751600362537,0.00226436752555891,0.0,0.014211748257934712,0.04000038158489138,0.0440479321560096,0.053665939241329313,0.009626110671939594,0.041403753051408865,0.04717057382538483,0.19456654140494328
6,student,001 knn,004 l1,21.94708861467864,-0.05567047267601777,0.017150163650512695,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,student,001 knn,005 relieff selection,18.4093287445088,0.11449827726280537,0.03193068504333496,0,False,True,True,False,True,False,True,True,False,False,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True
8,student,001 knn,012 relieff weighting,16.95122974901368,0.18463386940477466,0.03193068504333496,0,0.11061946902654862,0.5,0.5120481927710844,0.27212389380530977,0.4911504424778761,0.17699115044247793,0.060240963855421686,0.2680722891566265,0.12168141592920356,0.04646017699115046,0.3495575221238938,0.4734513274336283,0.8252212389380531,0.006024096385542169,0.5376106194690266,0.17920353982300885,0.5110619469026549,0.504424778761062,0.5442477876106195,0.3407079646017699,0.042035398230088505,0.0,0.39601769911504425,0.12951807228915663,0.4759036144578313,0.48493975903614456,0.7079646017699115,0.27710843373493976,0.39156626506024095,1.0
9,student,001 knn,006 forward selection,18.755868938694423,0.09782944901774615,17.336927890777588,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
10,student,001 knn,007 backward selection,17.687959931727246,0.14919662695887925,16.301477670669556,0,True,True,True,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
11,student,001 knn,008 stepwise selection,17.246817202495873,0.1704159039965546,14.005450248718262,0,False,True,False,True,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,False,True,True,True,True,False,True,False,True,True,False
12,student,001 knn,009 bayesian selection,16.77509163658748,0.19310623709170638,42.36929535865784,189,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True
13,student,001 knn,013 bayesian weighting,15.22129886118806,0.2678447676751856,111.31347703933716,411,0.08239224049292285,0.5064534344645503,0.5254008109751218,0.8033404741879611,0.5849774794275358,0.8567375179555204,0.3897484812602691,0.4127455790884909,0.2556784716344672,0.29344762427562154,0.8984666441798308,0.7015661272431735,0.4500004616883474,0.19241611290601215,0.07765106464393781,0.9964125799236072,0.6815197236772812,0.8806840616897371,0.7467068130473888,0.00048243305823838687,0.2975805583627532,0.8660181546117112,0.979439699853309,0.5706328217335674,0.803821284599291,0.5667818850108103,0.28684450462378763,0.4843957158821669,0.9260614169536462,0.9225753211629372
