,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,10536.142264150947,0.6245520104528615,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,3581.41510897677,0.8723788015871641,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,10536.142264150947,0.6245520104528615,0.014180898666381836,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,8532.811509433963,0.6959392872567833,0.014180898666381836,0,0.3176334596500048,0.7270168760556255,0.8610726226434909,0.6482506870229874,0.5440370500311329,0.6743755077059032
4,machine,001 knn,003 feature importance selection,7019.368301886793,0.749869767248565,0.15395355224609375,0,False,True,False,True,True,False
5,machine,001 knn,011 feature importance weighting,7694.236981132074,0.7258212984182713,0.15395355224609375,0,0.03835761050554772,0.11376052583162924,0.5208747395621116,0.10780325865763826,0.134436651433949,0.08476721400912418
6,machine,001 knn,004 l1,7694.236981132074,0.7258212984182713,0.005117654800415039,0,True,True,True,True,True,True
7,machine,001 knn,005 relieff selection,11026.953962264151,0.6070622821744374,0.016011714935302734,0,True,True,False,True,False,True
8,machine,001 knn,012 relieff weighting,7341.805283018865,0.7383799531129316,0.016011714935302734,0,1.0,0.21927710843373494,0.20481927710843373,0.363855421686747,0.0746987951807229,0.7783132530120482
9,machine,001 knn,006 forward selection,8476.153396226413,0.6979582591121356,2.7789852619171143,0,False,False,True,True,False,False
10,machine,001 knn,007 backward selection,7524.443396226417,0.7318717729176272,1.287360429763794,0,True,True,True,True,True,False
11,machine,001 knn,008 stepwise selection,7881.503396226414,0.7191481919534797,2.089085817337036,0,True,False,True,True,False,False
12,machine,001 knn,009 bayesian selection,7341.805283018865,0.7383799531129316,28.9150128364563,119,True,True,True,True,True,True
13,machine,001 knn,013 bayesian weighting,6850.334905660377,0.7558931529611388,73.45620489120483,108,0.6261317907500484,0.8185718721650171,0.11860017570027495,0.6709762706583632,0.7262055634419803,0.1618226821547265
