,dataset,base,method,PM1,PM2,Time,TriesToOpt,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm)
0,iris,001 knn,000 all,0.9473684210526315,0.9473684210526315,0.0,0,True,True,True,True
1,iris,000 rf,000 all,0.9473684210526315,0.9473684210526315,0.0,0,True,True,True,True
2,iris,001 knn,003 feature importance selection,0.9210526315789473,0.9210526315789473,0.14122462272644043,0,False,True,False,True
3,iris,001 knn,011 feature importance weighting,0.9473684210526315,0.9473684210526315,0.14122462272644043,0,0.0887172295972539,0.021317762690668696,0.44408803794214263,0.4458769697699347
4,iris,001 knn,004 l1,0.9473684210526315,0.9473684210526315,0.0037996768951416016,0,False,True,True,True
5,iris,001 knn,005 relieff selection,0.9473684210526315,0.9473684210526315,0.03260517120361328,0,True,True,False,True
6,iris,001 knn,012 relieff weighting,0.9473684210526315,0.9473684210526315,0.03260517120361328,0,0.08403361344537819,0.2773109243697479,0.0,0.8151260504201681
7,iris,001 knn,006 forward selection,0.2894736842105263,0.2894736842105263,0.9539377689361572,0,False,False,True,False
8,iris,001 knn,007 backward selection,0.9473684210526315,0.9473684210526315,0.8656210899353027,0,False,True,True,True
9,iris,001 knn,008 stepwise selection,0.2894736842105263,0.2894736842105263,0.8382129669189453,0,False,False,True,False
10,iris,001 knn,009 bayesian selection,0.9473684210526315,0.9473684210526315,27.688838958740234,0,False,False,False,True
11,iris,001 knn,013 bayesian weighting,0.9473684210526315,0.9473684210526315,71.3886935710907,0,0.8671356003185272,0.33848468714980773,0.7605139608361557,0.749551668953212
