,dataset,base,method,PM1,PM2,Time,TriesToOpt,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences
0,student,001 knn,000 all,15.90282324631355,0.006187621069926652,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,student,000 rf,000 all,14.375925834211364,0.10160775660184906,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,student,001 knn,002 intercorrelation,15.90282324631355,0.006187621069926652,0.03862142562866211,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3,student,001 knn,010 correlation weighting,14.259436469962786,0.10888750626710231,0.03862142562866211,0,0.06741395700314677,0.12720049758839944,0.15449100855613962,0.11049228944051652,0.042121592442653136,0.07944766334669924,0.17174352147318395,0.13222096854166962,0.023372507942492796,0.04845374737601133,0.01609439766446578,0.009377708384890113,0.12639857305546318,0.05338069308104159,0.34285234721414504,0.06374625534350323,0.04758927486162986,0.15620209255511255,0.002749266552137725,0.0531974284878897,0.12888066167562928,,0.14706667756648636,0.039963824187245575,0.04627540549976678,0.11220215398122055,0.012050007028915462,0.06375799770460276,0.07591677888818289,0.051136815429225095
4,student,001 knn,003 feature importance selection,19.381907719857864,-0.21123020239442303,0.21582627296447754,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
5,student,001 knn,011 feature importance weighting,14.302358767732732,0.10620517054625578,0.21582627296447754,0,0.009838909578432736,0.019680556993457082,0.05013141136673199,0.009211914000548589,0.013031327161590113,0.016410668904476945,0.03353849979278145,0.0289290243451843,0.00922259529857069,0.020786627015531915,0.008864738840159017,0.009293658277946565,0.03596585922384699,0.03171670043036108,0.13715442622334068,0.022490203232887817,0.011735160936998675,0.018534784353997094,0.02576345304680155,0.014292751972596354,0.013050462199931962,0.0,0.015595858315845111,0.04015963762099754,0.046615739623745295,0.0743900519078784,0.009414030423008441,0.040473497865271366,0.043049027389674685,0.19065842365740557
6,student,001 knn,004 l1,16.114468787598977,-0.007038707086840956,0.017025470733642578,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,student,001 knn,005 relieff selection,14.432104983351524,0.09809696276427116,0.032681941986083984,0,False,True,True,False,True,False,True,True,False,False,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True
8,student,001 knn,012 relieff weighting,14.301127619687175,0.10628210846784492,0.032681941986083984,0,0.0685579196217494,0.5011820330969268,0.4915254237288136,0.264775413711584,0.4208037825059102,0.19148936170212771,0.006779661016949152,0.2745762711864407,0.1300236406619385,0.05437352245862881,0.4184397163120568,0.43026004728132383,0.7635933806146572,0.9976359338061466,0.4515366430260047,0.16548463356973997,0.44680851063829785,0.5342789598108747,0.5673758865248226,0.31678486997635935,0.06619385342789597,0.0,0.4657210401891253,0.31864406779661014,0.423728813559322,0.45084745762711864,0.624113475177305,0.2745762711864407,0.4440677966101695,1.0
9,student,001 knn,006 forward selection,15.807773021069423,0.01212757833440814,17.349701642990112,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
10,student,001 knn,007 backward selection,14.176809647723775,0.11405108995918778,21.99644947052002,0,False,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True
11,student,001 knn,008 stepwise selection,16.075715604801477,-0.004616911145920444,13.949795246124268,0,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,True,False,True
12,student,001 knn,009 bayesian selection,13.769047818909318,0.1395332793072278,42.30924034118652,110,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,False,True,False,True,True,True,True,True,False,False,True,True,False,True,True
13,student,001 knn,013 bayesian weighting,12.778561235624949,0.20143158581455467,111.06960320472717,423,0.8994161517993889,0.7115783381707634,0.8038945124031982,0.7413204112109343,0.38328034638950137,0.19988823505001657,0.981182224084305,0.7844280717149066,0.3213179313259632,0.9472166039133582,0.5112505122978953,0.9081077485323357,0.6814903898482717,0.38258655106479156,0.20295803998172904,0.19078633301190304,0.8910409466100891,0.392108868727644,0.2353030770064672,0.18045252223280253,0.2506635381355112,0.2352246818305684,0.9015600731854726,0.5030469384473314,0.03542137438279168,0.3760060978869289,0.9399076418547618,0.4178658012346314,0.016729790656822896,0.8838073069964126
