,dataset,base,method,PM1,PM2,Time,TriesToOpt,x0_high,x0_low,x0_med,x0_vhigh,x1_high,x1_low,x1_med,x1_vhigh,x2_2,x2_3,x2_4,x2_5more,x3_2,x3_4,x3_more,x4_big,x4_med,x4_small,x5_high,x5_low,x5_med
0,car,001 knn,000 all,0.6967592592592593,0.6967592592592593,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,car,000 rf,000 all,0.9629629629629629,0.9629629629629629,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,car,001 knn,003 feature importance selection,0.6921296296296297,0.6921296296296297,0.17439746856689453,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
3,car,001 knn,011 feature importance weighting,0.8611111111111112,0.8611111111111112,0.17439746856689453,0,0.03858981379080231,0.044934793541111386,0.039027185967893084,0.04221287501589815,0.03503015826049685,0.04122881977663218,0.032634790084002344,0.054148373537778745,0.03306938141458171,0.01756899466404262,0.015858576422121934,0.019491048470593363,0.1272577116187882,0.05552585644049548,0.043519428311110706,0.030644025447710183,0.023402108268425554,0.04903646362977381,0.07745593899271744,0.12901964581524422,0.05034401052977976
4,car,001 knn,004 l1,0.8703703703703703,0.8703703703703703,0.04680824279785156,0,True,True,True,True,False,True,True,True,True,False,False,False,True,True,False,True,False,True,True,True,False
5,car,001 knn,005 relieff selection,0.8194444444444444,0.8194444444444444,0.11904191970825195,0,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True,True,True
6,car,001 knn,012 relieff weighting,0.8518518518518519,0.8518518518518519,0.11904191970825195,0,0.8536379018612521,0.9754653130287648,0.8959390862944162,0.9957698815566836,0.9213197969543148,0.955160744500846,1.0,0.883248730964467,0.9306260575296108,0.9568527918781726,0.7758037225042301,0.7461928934010152,0.9204737732656514,0.7199661590524534,0.7021996615905245,0.5905245346869712,0.5634517766497462,0.6624365482233503,0.9678510998307953,0.9407783417935702,0.8688663282571912
7,car,001 knn,006 forward selection,0.6504629629629629,0.6504629629629629,5.587043285369873,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,car,001 knn,007 backward selection,0.8495370370370371,0.8495370370370371,5.948735952377319,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
9,car,001 knn,008 stepwise selection,0.7824074074074074,0.7824074074074074,11.983076095581055,0,False,True,False,False,True,False,True,False,False,False,True,False,True,True,True,False,False,True,False,True,False
10,car,001 knn,009 bayesian selection,0.8541666666666666,0.8541666666666666,41.820931911468506,98,False,True,True,True,False,True,False,True,True,True,False,True,True,False,False,True,False,True,True,True,True
11,car,001 knn,013 bayesian weighting,0.8865740740740741,0.8865740740740741,109.56608700752258,206,0.45636791236017815,0.810784613407949,0.05976796211478204,0.8996863968543366,0.29008125204129803,0.15047448936008023,0.09817855365196804,0.8103774198122292,0.9111816656417567,0.3675809722916479,0.5545771290052796,0.21645040073341834,0.88889620023853,0.18395366089837273,0.8749069104427142,0.5273163706745544,0.2167510229877995,0.360300601870677,0.13737385987201275,0.7440393159125516,0.9340159447461293
