,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.8333333333333334,0.8333333333333334,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.8214285714285714,0.8214285714285714,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.8214285714285714,0.8214285714285714,0.1506059169769287,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.7857142857142857,0.7857142857142857,0.1506059169769287,0,0.2275716177037842,0.18432036136089527,0.018244531405205478,0.0,0.13318219481121474,0.20715130711532273,0.2295299876035776
4,ecoli,001 knn,004 l1,0.7857142857142857,0.7857142857142857,0.013166189193725586,0,True,True,True,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.8095238095238095,0.8095238095238095,0.043151140213012695,0,False,False,True,True,True,True,True
6,ecoli,001 knn,012 relieff weighting,0.7976190476190477,0.7976190476190477,0.043151140213012695,0,0.0,0.019267822736030782,1.0,0.982174688057041,0.07707129094412335,0.06551059730250486,0.042389210019267876
7,ecoli,001 knn,006 forward selection,0.7976190476190477,0.7976190476190477,4.188598155975342,0,True,True,False,False,True,False,True
8,ecoli,001 knn,007 backward selection,0.7738095238095238,0.7738095238095238,1.577336072921753,0,True,True,True,True,True,False,True
9,ecoli,001 knn,008 stepwise selection,0.7738095238095238,0.7738095238095238,2.525247097015381,0,True,True,True,False,True,False,True
10,ecoli,001 knn,009 bayesian selection,0.7976190476190477,0.7976190476190477,29.660706520080566,7,True,True,True,False,True,True,True
11,ecoli,001 knn,013 bayesian weighting,0.8333333333333334,0.8333333333333334,75.94015216827393,22,0.7816282606515679,0.40466879387961296,0.6000829717361758,0.1375197324918713,0.14246323123897287,0.12461810586841021,0.1994276921186534
