,dataset,base,method,PM1,PM2,Time,TriesToOpt,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
0,bike,001 knn,000 all,854527.3523704716,0.7794663173354479,0.0,0,True,True,True,True,True,True,True,True,True,True,True
1,bike,000 rf,000 all,442555.860002299,0.8857866008380594,0.0,0,True,True,True,True,True,True,True,True,True,True,True
2,bike,001 knn,002 intercorrelation,984849.1575760642,0.7458332831748028,0.021272659301757812,0,True,True,False,True,True,True,True,False,True,True,True
3,bike,001 knn,010 correlation weighting,689522.8262623963,0.8220501570428479,0.021272659301757812,0,0.3754994084599306,0.5725157483818646,0.2613394141265055,0.09389973735901899,0.08348157979169357,0.04031976676893553,0.3133503463919755,0.6046728207914799,0.6051604649460353,0.12039544794289227,0.22581526486989717
4,bike,001 knn,003 feature importance selection,789812.9337431694,0.7961676072611414,0.26908254623413086,0,False,True,True,False,True,False,True,False,True,False,True
5,bike,001 knn,011 feature importance weighting,907006.2549753762,0.7659227302032756,0.26908254623413086,0,0.05649064137784359,0.30723112604977776,0.031765226457963626,0.002694542963344779,0.014647043823595466,0.0039086377965667045,0.017491775610954687,0.3027399581064462,0.1653470453832069,0.06357303870171488,0.034110963728585436
6,bike,001 knn,004 l1,907006.2549753762,0.7659227302032756,0.007092714309692383,0,True,True,True,True,True,True,True,True,True,True,True
7,bike,001 knn,005 relieff selection,1675564.9431921674,0.5675755650878351,0.07302522659301758,0,True,False,True,False,True,False,True,True,True,True,True
8,bike,001 knn,012 relieff weighting,921017.9385330231,0.7623066397800419,0.07302522659301758,0,0.424330900243309,0.12068126520681266,0.33983422720624085,0.0,0.021940516821062895,0.06326034063260344,0.132360097323601,0.9951243295953194,1.0,0.9960994636762555,1.0
9,bike,001 knn,006 forward selection,1322895.3136257841,0.6585914137396862,12.745820760726929,0,True,True,False,False,False,True,True,True,True,False,False
10,bike,001 knn,007 backward selection,951398.5978378196,0.7544660965140152,5.949721336364746,0,True,True,False,False,False,True,True,True,True,False,False
11,bike,001 knn,008 stepwise selection,932337.6015904337,0.7593852973869075,2.589214324951172,0,True,True,False,False,False,True,False,True,True,True,False
12,bike,001 knn,009 bayesian selection,896689.1426583688,0.7685853375117742,32.052738428115845,97,True,True,True,True,True,False,True,False,True,True,True
13,bike,001 knn,013 bayesian weighting,617379.6368228429,0.8406686403507684,82.64047479629517,470,0.4664274380748111,0.2502991215329143,0.4290767882642246,0.12355856796143899,0.6996087043270205,0.6879649968612743,0.9301226806387274,0.07230281859580069,0.05225702788072576,0.9391550384193152,0.39532424574631614
