,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,13980.086415094342,0.5457017970536673,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,5268.156645616872,0.8288054861835863,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,13980.086415094342,0.5457017970536673,0.015932321548461914,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,13463.25603773585,0.5624967656032558,0.015932321548461914,0,0.3005291438307973,0.8504430141135004,0.8457117495839489,0.6626147150099873,0.6918282442372422,0.5151483906910701
4,machine,001 knn,003 feature importance selection,15403.937547169813,0.4994321967551614,0.12942838668823242,0,False,True,False,True,True,False
5,machine,001 knn,011 feature importance weighting,11217.205283018868,0.6354846421654832,0.12942838668823242,0,0.05622871660652312,0.16001094845467467,0.4697971784928313,0.129595725198057,0.15284870984530557,0.03151872140260836
6,machine,001 knn,004 l1,11217.205283018868,0.6354846421654832,0.007668495178222656,0,True,True,True,True,True,True
7,machine,001 knn,005 relieff selection,15352.503584905662,0.5011035996301669,0.04206585884094238,0,True,True,False,True,False,True
8,machine,001 knn,012 relieff weighting,13503.971698113206,0.5611736656744002,0.04206585884094238,0,1.0,0.31592689295039167,0.1279373368146214,0.206266318537859,0.16449086161879894,0.8537859007832899
9,machine,001 knn,006 forward selection,9784.39320754717,0.6820454381233532,3.4540839195251465,0,False,False,True,True,True,False
10,machine,001 knn,007 backward selection,9147.586415094342,0.7027391715414084,1.7386221885681152,0,True,False,True,True,True,False
11,machine,001 knn,008 stepwise selection,9804.76,0.6813835969203466,2.065178394317627,0,False,False,True,True,True,False
12,machine,001 knn,009 bayesian selection,8627.75320754717,0.7196317203432189,28.92625880241394,69,False,False,True,False,True,False
13,machine,001 knn,013 bayesian weighting,8632.475660377359,0.7194782590719111,73.57232522964478,68,0.8097490380607197,0.0033993200560543764,0.8147076219557857,0.6621805267533358,0.8546758173413783,0.6381362934622324
