,dataset,base,method,PM1,PM2,Time,TriesToOpt,x0_high,x0_low,x0_med,x0_vhigh,x1_high,x1_low,x1_med,x1_vhigh,x2_2,x2_3,x2_4,x2_5more,x3_2,x3_4,x3_more,x4_big,x4_med,x4_small,x5_high,x5_low,x5_med
0,car,001 knn,000 all,0.7870370370370371,0.7870370370370371,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,car,000 rf,000 all,0.9722222222222222,0.9722222222222222,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,car,001 knn,003 feature importance selection,0.7384259259259259,0.7384259259259258,0.17024636268615723,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
3,car,001 knn,011 feature importance weighting,0.8402777777777778,0.8402777777777778,0.17024636268615723,0,0.0389658208292709,0.04603102538913151,0.03804103275037307,0.04742096709717846,0.03362817590573911,0.040240809911840536,0.03402929174612926,0.05022635880748522,0.030998705465623468,0.018424599261726446,0.0163095951682272,0.01727741864521958,0.14014489574019398,0.055384700812983814,0.04269009375225008,0.03352422729397465,0.02243900550650806,0.040437259822105893,0.07185115019654847,0.13320495301068874,0.04872991288680164
4,car,001 knn,004 l1,0.8472222222222222,0.8472222222222222,0.028327465057373047,0,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,False,True,True,True,False
5,car,001 knn,005 relieff selection,0.8379629629629629,0.8379629629629629,0.12465882301330566,0,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,True,True,True
6,car,001 knn,012 relieff weighting,0.8425925925925926,0.8425925925925926,0.12465882301330566,0,1.0,0.8540587219343696,0.9145077720207254,0.9689119170984456,0.9265975820379966,0.8678756476683938,0.9317789291882557,0.966321243523316,0.9568221070811744,0.7383419689119171,0.8773747841105354,0.7659758203799655,0.9585492227979274,0.7599309153713298,0.7115716753022453,0.6105354058721935,0.5414507772020726,0.6925734024179621,0.8747841105354058,0.9525043177892919,0.7927461139896373
7,car,001 knn,006 forward selection,0.7013888888888888,0.7013888888888888,5.585944890975952,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,car,001 knn,007 backward selection,0.8333333333333334,0.8333333333333334,5.9926979541778564,0,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,car,001 knn,008 stepwise selection,0.7662037037037037,0.7662037037037037,14.980431079864502,0,True,False,False,True,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,True,True
10,car,001 knn,009 bayesian selection,0.8518518518518519,0.8518518518518519,40.55456852912903,175,True,True,True,False,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,True,False
11,car,001 knn,013 bayesian weighting,0.9074074074074074,0.9074074074074074,109.5924015045166,414,0.6875047930896298,0.9439608197186767,0.6042499997074074,0.4797577064233305,0.574767478825621,0.22157098836328487,0.05129636587736382,0.7869884271090746,0.5317677616184464,0.4341463454157005,0.08317796771841686,0.4404862821858774,0.4310261737941697,0.8504577702933772,0.14297328870945572,0.18127219496506522,0.6186814310259626,0.904404007026756,0.41972074164081485,0.19941727304001988,0.4426562198519151
