,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.7976190476190477,0.7976190476190477,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.8571428571428571,0.8571428571428571,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.7738095238095238,0.7738095238095238,0.15098071098327637,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.7857142857142857,0.7857142857142857,0.15098071098327637,0,0.21089202298055545,0.1672480391282696,0.02499315209539053,0.0,0.13468139198659132,0.248948766618992,0.2132366271902011
4,ecoli,001 knn,004 l1,0.7857142857142857,0.7857142857142857,0.013103961944580078,0,True,True,True,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.8214285714285714,0.8214285714285714,0.044619083404541016,0,True,False,True,True,True,True,False
6,ecoli,001 knn,012 relieff weighting,0.8095238095238095,0.8095238095238095,0.044619083404541016,0,0.04573804573804574,0.008316008316008316,1.0,1.0,0.079002079002079,0.04158004158004158,0.0
7,ecoli,001 knn,006 forward selection,0.7023809523809523,0.7023809523809523,2.5307981967926025,0,False,True,False,False,False,True,False
8,ecoli,001 knn,007 backward selection,0.8095238095238095,0.8095238095238095,1.5465359687805176,0,True,True,True,False,True,True,True
9,ecoli,001 knn,008 stepwise selection,0.7976190476190477,0.7976190476190477,2.494011878967285,0,True,True,False,True,True,True,False
10,ecoli,001 knn,009 bayesian selection,0.8095238095238095,0.8095238095238095,29.631117820739746,1,True,True,True,True,True,True,False
11,ecoli,001 knn,013 bayesian weighting,0.8928571428571429,0.8928571428571429,76.0511109828949,103,0.48586449322725916,0.9539892160248378,0.44979659282315604,0.9614952909830505,0.18569109582974944,0.6019420818711694,0.8538254116693765
