,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34
0,ionosphere,001 knn,000 all,0.8522727272727273,0.8522727272727273,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,ionosphere,000 rf,000 all,0.9318181818181818,0.9318181818181818,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,ionosphere,001 knn,003 feature importance selection,0.6931818181818182,0.6931818181818182,0.16588640213012695,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,ionosphere,001 knn,011 feature importance weighting,0.8522727272727273,0.8522727272727273,0.16588640213012695,0,0.01346090854140159,0.0,0.08822399527650664,0.02639759957550772,0.1349273150099868,0.04073117336321661,0.07632210414648131,0.03998903549777975,0.009006012179119784,0.012797528775643474,0.006657785879105371,0.018672756611590312,0.006769992037208949,0.030064067235453452,0.022293132808363442,0.022257705706846855,0.006171873608843937,0.02247565955132956,0.01262612117821784,0.016056429753131436,0.012366591139137966,0.0279116246506439,0.012453062405786103,0.034317984629966734,0.016668707339445327,0.010812485783865552,0.10740764135103714,0.03612226463424234,0.045069420596799296,0.008928768330220013,0.03779376352085249,0.019552092659739385,0.010690069162748532,0.014004327059780459
4,ionosphere,001 knn,004 l1,0.875,0.875,0.004613399505615234,0,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,ionosphere,001 knn,005 relieff selection,0.8636363636363636,0.8636363636363636,0.04962968826293945,0,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,True,True,False,False,False,True,True,True
6,ionosphere,001 knn,012 relieff weighting,0.9204545454545454,0.9204545454545455,0.04962968826293945,0,1.0,0.9555555555555556,0.047186932849364815,0.010889292196007205,0.11615245009074415,0.12341197822141559,0.11615245009074415,0.07985480943738654,0.07259528130671511,0.05081669691470059,0.014519056261342977,0.06896551724137934,0.04355716878402904,0.0362976406533575,0.1343012704174229,0.10526315789473684,0.029038112522686066,0.04355716878402904,0.025408348457350294,0.04355716878402904,0.05807622504537202,0.05081669691470059,0.05807622504537202,0.07985480943738654,0.007259528130671544,0.03266787658802173,0.08348457350272231,0.03992740471869327,0.003629764065335772,0.0,0.01814882032667875,0.07622504537205077,0.07622504537205077,0.11978221415607981
7,ionosphere,001 knn,006 forward selection,0.8522727272727273,0.8522727272727273,20.33515691757202,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
8,ionosphere,001 knn,007 backward selection,0.9090909090909091,0.9090909090909091,15.688794612884521,0,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
9,ionosphere,001 knn,008 stepwise selection,0.8409090909090909,0.8409090909090909,16.40732455253601,0,False,True,False,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,True,True
10,ionosphere,001 knn,009 bayesian selection,0.9204545454545454,0.9204545454545455,44.526644229888916,7,True,False,True,True,True,True,True,True,True,False,False,True,True,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
11,ionosphere,001 knn,013 bayesian weighting,0.9204545454545454,0.9204545454545455,117.70514416694641,17,0.7374927334385675,0.4299121019148711,0.01619107536979547,0.9485065223923989,0.37435913817157807,0.9018205662948429,0.390170586363444,0.3905503351817734,0.018008360913336185,0.2520526032671295,0.2992526522242718,0.494152170484881,0.9982443520637548,0.2086332751213655,0.19461550267090744,0.6197125783843835,0.5896324161473379,0.022221901101893593,0.00015091387290170483,0.346449548416868,0.46013441232428964,0.1342580280442619,0.3440035400933763,0.10532781227045945,0.35305714775861247,0.1808737740154165,0.5431382453311808,0.8533570291542947,0.00283176235227664,0.8032637805937881,0.5451693461545555,0.47903780215741193,0.6319111395174302,0.31950781482826385
