,dataset,base,method,PM1,PM2,Time,TriesToOpt,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm)
0,iris,001 knn,000 all,0.9736842105263158,0.9736842105263158,0.0,0,True,True,True,True
1,iris,000 rf,000 all,0.9473684210526315,0.9473684210526315,0.0,0,True,True,True,True
2,iris,001 knn,003 feature importance selection,0.9473684210526315,0.9473684210526315,0.1398453712463379,0,False,True,False,True
3,iris,001 knn,011 feature importance weighting,0.9473684210526315,0.9473684210526315,0.1398453712463379,0,0.11225715015810152,0.03868703215830946,0.40136926292171526,0.44768655476187363
4,iris,001 knn,004 l1,0.9473684210526315,0.9473684210526315,0.012031078338623047,0,False,True,True,True
5,iris,001 knn,005 relieff selection,0.9473684210526315,0.9473684210526315,0.03278756141662598,0,True,True,False,True
6,iris,001 knn,012 relieff weighting,0.9473684210526315,0.9473684210526315,0.03278756141662598,0,0.14598540145985406,0.3722627737226277,0.0,0.4890510948905109
7,iris,001 knn,006 forward selection,0.9473684210526315,0.9473684210526315,0.9303932189941406,0,False,False,False,True
8,iris,001 knn,007 backward selection,0.9473684210526315,0.9473684210526315,0.8365862369537354,0,False,True,True,True
9,iris,001 knn,008 stepwise selection,0.9473684210526315,0.9473684210526315,0.9464154243469238,0,True,False,True,True
10,iris,001 knn,009 bayesian selection,0.9473684210526315,0.9473684210526315,27.895046949386597,0,True,False,False,True
11,iris,001 knn,013 bayesian weighting,0.9736842105263158,0.9736842105263158,70.9845507144928,124,0.4754241120572093,0.3798999236694599,0.7473390475527363,0.03505830833100393
