,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34
0,ionosphere,001 knn,000 all,0.8636363636363636,0.8636363636363636,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,ionosphere,000 rf,000 all,0.9886363636363636,0.9886363636363636,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,ionosphere,001 knn,003 feature importance selection,0.7045454545454546,0.7045454545454546,0.16737985610961914,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,ionosphere,001 knn,011 feature importance weighting,0.8522727272727273,0.8522727272727273,0.16737985610961914,0,0.02543116153128321,0.0,0.1309700808489583,0.03652589129399789,0.11338176643556476,0.041387675708153486,0.08524952048264214,0.0397767343350232,0.015159702275917801,0.024840045044110214,0.009041364182805265,0.016080808760308055,0.014166676726497534,0.04046760369481064,0.011042177540480346,0.027333753139620866,0.007832376081768485,0.02219955323475659,0.007859556944721095,0.027353381315283355,0.013920805614567634,0.02436703430589139,0.008364801694366271,0.021000595239972525,0.013568464816914698,0.009194856785440554,0.07945959602244362,0.02603145353217294,0.022110427843379032,0.007797635492455291,0.01922606455770214,0.013958834127647906,0.021933065150149547,0.02296653524019315
4,ionosphere,001 knn,004 l1,0.8409090909090909,0.8409090909090909,0.008896112442016602,0,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,ionosphere,001 knn,005 relieff selection,0.8522727272727273,0.8522727272727273,0.04774594306945801,0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True
6,ionosphere,001 knn,012 relieff weighting,0.8977272727272727,0.8977272727272727,0.04774594306945801,0,0.9687010954616588,1.0,0.12182741116751272,0.0,0.24365482233502533,0.10490693739424706,0.20304568527918787,0.0744500846023689,0.12182741116751272,0.060913705583756306,0.06768189509306266,0.10490693739424706,0.09137055837563457,0.040609137055837574,0.1996615905245347,0.16582064297800336,0.016920473773265665,0.0,0.04737732656514382,0.05752961082910324,0.08121827411167515,0.06768189509306266,0.06768189509306266,0.07783417935702197,0.02030456852791873,0.02368866328257191,0.13197969543147203,0.03384094754653133,0.02030456852791873,0.006768189509306244,0.016920473773265665,0.0,0.10152284263959388,0.12859560067681897
7,ionosphere,001 knn,006 forward selection,0.9431818181818182,0.9431818181818182,20.463745832443237,0,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,ionosphere,001 knn,007 backward selection,0.9090909090909091,0.9090909090909091,12.0211181640625,0,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,ionosphere,001 knn,008 stepwise selection,0.8522727272727273,0.8522727272727273,8.158234119415283,0,False,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False
10,ionosphere,001 knn,009 bayesian selection,0.9431818181818182,0.9431818181818182,45.2813401222229,15,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
11,ionosphere,001 knn,013 bayesian weighting,0.9545454545454546,0.9545454545454546,117.25454497337341,68,0.6008866108432318,0.32330181092241583,0.40241930524590874,0.05688741574239447,0.7155379554157851,0.3118022929842414,0.28733669967802083,0.04699810268994452,0.7710919546976481,0.5035931160370977,0.6149567706542202,0.3908056605646323,0.4711586392955998,0.4707586395826799,0.3554673087814971,0.3553049480924733,0.35873832909110903,0.769948812833804,0.6907296197560024,0.7960639085956731,0.9643197761830289,0.9748107215038767,0.10250616971072471,0.9809054181794966,0.6882355838620575,0.317187518563009,0.9494196487793353,0.3754222016836527,0.7769063234321372,0.5029713508843433,0.45385378804341553,0.05363774744027084,0.15043518389472613,0.4535087573027545
