,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,1380.7256603773585,0.8815811156231984,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,1224.3154920869151,0.894995741110118,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,1380.7256603773585,0.8815811156231984,0.01589679718017578,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,1861.0245283018867,0.8403879534047757,0.01589679718017578,0,0.2882316803498612,0.7963988608433845,0.8649627674170614,0.7013462499503188,0.6037595862877702,0.6288671160426212
4,machine,001 knn,003 feature importance selection,3478.4641509433964,0.7016671335080156,0.1544957160949707,0,False,True,False,True,True,False
5,machine,001 knn,011 feature importance weighting,1649.1898113207549,0.8585561033689946,0.1544957160949707,0,0.06688227044409904,0.146588293927468,0.5793437008348724,0.09482711502535864,0.04730119395124961,0.0650574258169524
6,machine,001 knn,004 l1,1649.1898113207549,0.8585561033689946,0.005760669708251953,0,True,True,True,True,True,True
7,machine,001 knn,005 relieff selection,3156.301509433962,0.7292976336792112,0.022585630416870117,0,True,True,False,True,False,True
8,machine,001 knn,012 relieff weighting,1726.2992452830185,0.8519427598158356,0.022585630416870117,0,1.0,0.40369393139841686,0.21372031662269128,0.47757255936675463,0.029023746701846966,0.9683377308707124
9,machine,001 knn,006 forward selection,1840.447735849056,0.8421527361391323,4.1672515869140625,0,False,True,True,True,True,False
10,machine,001 knn,007 backward selection,1723.371320754717,0.852193875273548,1.2855703830718994,0,True,True,True,True,True,False
11,machine,001 knn,008 stepwise selection,3292.568490566037,0.7176106024708213,1.3941333293914795,0,True,True,False,True,True,False
12,machine,001 knn,009 bayesian selection,1722.3833962264152,0.8522786052991043,28.537346601486206,31,True,True,True,True,False,False
13,machine,001 knn,013 bayesian weighting,1083.0539622641509,0.9071111332166139,73.8620126247406,315,0.5855522928349157,0.3552214420415,0.6297387588375054,0.8361253960398096,0.36172070630108516,0.9012124847290646
