,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,40364.75490566038,0.3961665118747044,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,29342.078742949696,0.5610593995278333,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,40364.75490566038,0.3961665118747044,0.0158388614654541,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,36217.836792452836,0.4582020187202307,0.0158388614654541,0,0.36952953723062554,0.8111100306838605,0.7714387606479809,0.8001023368951748,0.6807017797035072,0.3755276709228272
4,machine,001 knn,003 feature importance selection,38815.007169811324,0.4193498455339605,0.1270594596862793,0,False,True,False,True,True,True
5,machine,001 knn,011 feature importance weighting,36264.32113207547,0.45750663976888717,0.1270594596862793,0,0.036085400308813534,0.10004395317137366,0.25842760375850654,0.34456016142568197,0.23055292808118086,0.03032995325444341
6,machine,001 knn,004 l1,36264.32113207547,0.45750663976888717,0.0075910091400146484,0,True,True,True,True,True,True
7,machine,001 knn,005 relieff selection,40222.166792452845,0.3982995479346172,0.031911373138427734,0,True,True,False,True,False,True
8,machine,001 knn,012 relieff weighting,36679.69132075472,0.4512929409497156,0.031911373138427734,0,1.0,0.28023598820059,0.26843657817109146,0.35103244837758113,0.0,0.7581120943952803
9,machine,001 knn,006 forward selection,38643.461698113206,0.42191606700092266,4.177754878997803,0,True,False,True,True,False,False
10,machine,001 knn,007 backward selection,36688.801886792455,0.45115665212838574,1.2655377388000488,0,False,True,True,True,True,True
11,machine,001 knn,008 stepwise selection,36688.801886792455,0.45115665212838574,2.0900802612304688,0,False,True,True,True,True,True
12,machine,001 knn,009 bayesian selection,32987.47641509434,0.5065263496649132,29.15531873703003,108,True,False,True,False,True,False
13,machine,001 knn,013 bayesian weighting,32434.649245283017,0.5147963257630659,73.96248602867126,175,0.4515477970082651,0.4228432631529762,0.8042296995136657,0.18451458901813977,0.839755386353204,0.3729050241396806
