,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.5,0.5,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.7037037037037037,0.7037037037037037,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.5370370370370371,0.5370370370370371,0.1544792652130127,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.5555555555555556,0.5555555555555556,0.1544792652130127,0,0.15630092527835385,0.09139737506467643,0.19917432710813876,0.16518902707579744,0.08067447828692237,0.08045590216126917,0.12937532635649526,0.05570527175930501,0.041727366909041726
4,glass,001 knn,004 l1,0.6111111111111112,0.6111111111111112,0.003844738006591797,0,False,False,True,True,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.5185185185185185,0.5185185185185185,0.014155387878417969,0,True,True,True,False,False,True,False,True,True
6,glass,001 knn,012 relieff weighting,0.5370370370370371,0.5370370370370371,0.014155387878417969,0,0.09999999999999998,0.12857142857142856,0.8428571428571429,0.0714285714285714,0.0,0.5,0.05714285714285716,1.0,0.7741935483870968
7,glass,001 knn,006 forward selection,0.5370370370370371,0.5370370370370371,3.1980512142181396,0,False,False,False,True,False,False,True,False,False
8,glass,001 knn,007 backward selection,0.46296296296296297,0.46296296296296297,2.0091636180877686,0,True,True,True,True,True,False,True,True,True
9,glass,001 knn,008 stepwise selection,0.5,0.5,4.280359506607056,0,True,False,True,True,True,False,True,True,True
10,glass,001 knn,009 bayesian selection,0.6851851851851852,0.6851851851851852,30.477195262908936,10,True,True,False,False,True,True,True,True,False
11,glass,001 knn,013 bayesian weighting,0.6851851851851852,0.6851851851851852,78.48182487487793,165,0.42651454849498227,0.3112690200866537,0.13410272871935636,0.7346919127524689,0.9515444734460381,0.23079214307759296,0.16399130192013692,0.6823984590377975,0.5410049256471582
