,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,4371.519622641509,0.6982884924108477,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,3876.893879964697,0.7324263418082271,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,4371.519622641509,0.6982884924108477,0.015908479690551758,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,4614.980566037735,0.6814854182828703,0.015908479690551758,0,0.2824485050779972,0.8001821208926837,0.8879821961513278,0.6374845669444886,0.6089821168207493,0.6608241836552484
4,machine,001 knn,003 feature importance selection,2433.799245283019,0.8320251759455735,0.15222907066345215,0,False,True,False,True,True,False
5,machine,001 knn,011 feature importance weighting,6112.909811320754,0.5781020345012982,0.15222907066345215,0,0.008330946754304902,0.07687675916656513,0.7084029430773421,0.046481053701173905,0.09380001222539087,0.06610828507522298
6,machine,001 knn,004 l1,6112.909811320754,0.5781020345012982,0.005088329315185547,0,True,True,True,True,True,True
7,machine,001 knn,005 relieff selection,6575.940188679246,0.5461448193286051,0.03557729721069336,0,True,False,True,True,False,True
8,machine,001 knn,012 relieff weighting,5785.014339622641,0.60073257162283,0.03557729721069336,0,1.0,0.15762273901808785,0.1731266149870801,0.43669250645994834,0.0,0.9018087855297158
9,machine,001 knn,006 forward selection,5807.978490566039,0.5991476425364428,6.257070779800415,0,True,True,True,True,False,False
10,machine,001 knn,007 backward selection,5514.567547169811,0.6193981425265902,1.7589123249053955,0,False,True,True,True,True,False
11,machine,001 knn,008 stepwise selection,5514.567547169811,0.6193981425265902,2.764482021331787,0,False,True,True,True,True,False
12,machine,001 knn,009 bayesian selection,2331.8005660377357,0.8390648733377131,29.15096926689148,8,False,True,False,True,True,False
13,machine,001 knn,013 bayesian weighting,2416.464905660377,0.8332215493333359,73.92839646339417,390,0.4043773049124552,0.6159811372854512,0.036860301778258234,0.8509709732209502,0.05861643458547674,0.9112419941375798
