,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.8333333333333334,0.8333333333333334,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.8452380952380952,0.8452380952380952,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.7976190476190477,0.7976190476190477,0.15369415283203125,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.8333333333333334,0.8333333333333334,0.15369415283203125,0,0.2424764802672233,0.15508925905536863,0.014078279069079316,0.0,0.12774641146988736,0.2567561962403571,0.20385337389808436
4,ecoli,001 knn,004 l1,0.8333333333333334,0.8333333333333334,0.003436565399169922,0,True,True,False,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.8095238095238095,0.8095238095238095,0.04529261589050293,0,True,False,True,True,True,False,True
6,ecoli,001 knn,012 relieff weighting,0.7857142857142857,0.7857142857142857,0.04529261589050293,0,0.06126914660831506,0.035010940919037226,1.0,0.9835728952772074,0.10940919037199126,0.0,0.03938730853391681
7,ecoli,001 knn,006 forward selection,0.7023809523809523,0.7023809523809523,5.037236928939819,0,True,True,True,False,True,True,False
8,ecoli,001 knn,007 backward selection,0.7619047619047619,0.7619047619047619,1.5627167224884033,0,False,True,True,True,True,True,True
9,ecoli,001 knn,008 stepwise selection,0.8095238095238095,0.8095238095238095,3.347410202026367,0,True,False,False,True,True,False,True
10,ecoli,001 knn,009 bayesian selection,0.8095238095238095,0.8095238095238095,30.08579993247986,4,True,False,False,False,True,True,True
11,ecoli,001 knn,013 bayesian weighting,0.8333333333333334,0.8333333333333334,76.37231612205505,70,0.2856664759111676,0.6056968709673287,0.6734905479981698,0.35996376930894375,0.6682425805076443,0.22114538154055183,0.9057823381665944
