,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.8571428571428571,0.8571428571428571,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.8928571428571429,0.8928571428571429,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.8214285714285714,0.8214285714285714,0.15835309028625488,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.8809523809523809,0.8809523809523809,0.15835309028625488,0,0.21580634081126143,0.1925413225049934,0.022308665497465508,0.002414061157572485,0.1334418650677532,0.25018226654862036,0.18330547841233352
4,ecoli,001 knn,004 l1,0.8690476190476191,0.8690476190476191,0.013658523559570312,0,True,True,False,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.6785714285714286,0.6785714285714286,0.04406857490539551,0,True,True,True,True,True,False,False
6,ecoli,001 knn,012 relieff weighting,0.75,0.75,0.04406857490539551,0,0.08092485549132944,0.10404624277456642,0.9814471243042672,1.0,0.08863198458574184,0.023121387283236983,0.0
7,ecoli,001 knn,006 forward selection,0.75,0.75,5.121612787246704,0,True,True,True,False,True,True,False
8,ecoli,001 knn,007 backward selection,0.75,0.75,1.5697417259216309,0,True,True,True,True,True,True,False
9,ecoli,001 knn,008 stepwise selection,0.75,0.75,2.497314929962158,0,True,True,False,False,True,True,True
10,ecoli,001 knn,009 bayesian selection,0.7976190476190477,0.7976190476190477,30.523046493530273,50,False,True,False,True,True,True,False
11,ecoli,001 knn,013 bayesian weighting,0.9285714285714286,0.9285714285714286,76.96291470527649,169,0.09271864070697179,0.06587178027702573,0.45034131128312377,0.9082590743588012,0.10482123385138066,0.9470361275690938,0.24097621178576292
