,dataset,base,method,PM1,PM2,Time,TriesToOpt,X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain
0,fire,001 knn,000 all,2.4198515642300964,-0.0355919680818344,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True
1,fire,000 rf,000 all,2.4972915464514873,-0.06873293622315413,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True
2,fire,001 knn,002 intercorrelation,2.4240033490395434,-0.03736875268524664,0.015868663787841797,0,True,True,True,True,True,True,False,True,True,True,True,True
3,fire,001 knn,010 correlation weighting,2.398960215620206,-0.026651373070716966,0.015868663787841797,0,0.07100990508727294,0.06177395226914631,0.13129351215907442,0.020003200858558376,0.025272499740190742,0.035739483497834554,0.07738386497712045,0.0025783617281546624,0.026681003652665465,0.016533215151464914,0.07166802300138844,0.0392139945416908
4,fire,001 knn,003 feature importance selection,2.4906119745857715,-0.06587436792226686,0.2524683475494385,0,False,True,False,True,False,True,False,True,False,True,False,True
5,fire,001 knn,011 feature importance weighting,2.4289033271436216,-0.039465731707997165,0.2524683475494385,0,0.07843017796205565,0.05575776784134318,0.0287387990120051,0.04485474283953,0.08661358776498836,0.10636003080600172,0.09678297875801703,0.07962984337006297,0.2162981698281895,0.11049533481518944,0.09450585140894045,0.0015327155936764986
6,fire,001 knn,004 l1,-1.0,-1.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False
7,fire,001 knn,005 relieff selection,2.4263370806277327,-0.038367489022678614,0.03150320053100586,0,True,False,False,True,True,True,True,True,True,True,True,False
8,fire,001 knn,012 relieff weighting,2.480277522036339,-0.06145166852495065,0.03150320053100586,0,0.27167630057803466,0.05202312138728324,0.791907514450867,0.3959537572254335,0.9046242774566474,0.9161849710982659,0.9219653179190751,0.8583815028901735,1.0,0.9132947976878613,0.6473988439306358,0.0
9,fire,001 knn,006 forward selection,2.5150585837267254,-0.07633646090657864,2.792093515396118,0,False,False,True,False,False,False,False,False,False,False,False,False
10,fire,001 knn,007 backward selection,2.5058102251504257,-0.07237856282674171,4.898198127746582,0,False,True,True,False,True,True,True,True,True,True,False,True
11,fire,001 knn,008 stepwise selection,2.540951436857765,-0.08741748386252945,5.536768674850464,0,False,True,False,False,True,True,True,False,False,True,False,False
12,fire,001 knn,009 bayesian selection,2.345465310622786,-0.0037578639119209,33.03446054458618,50,True,False,False,False,False,False,True,False,False,False,False,False
13,fire,001 knn,013 bayesian weighting,2.2357820754542397,0.04318182406431936,83.27132606506348,460,0.08365038523197359,0.9003172642631633,0.013292472087557176,0.03986612059747827,0.1850574208803039,0.5009448307551959,0.032443319907998924,0.6898221635561226,0.5556277200853775,0.12932387002409224,0.5032289782770093,0.2233065508402944
