,dataset,base,method,PM1,PM2,Time,TriesToOpt,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm)
0,iris,001 knn,000 all,0.9736842105263158,0.9736842105263158,0.0,0,True,True,True,True
1,iris,000 rf,000 all,0.9736842105263158,0.9736842105263158,0.0,0,True,True,True,True
2,iris,001 knn,003 feature importance selection,0.9210526315789473,0.9210526315789473,0.13916635513305664,0,False,True,False,True
3,iris,001 knn,011 feature importance weighting,0.9736842105263158,0.9736842105263158,0.13916635513305664,0,0.0870403332167931,0.030198492335753974,0.42467040993369365,0.45809076451375924
4,iris,001 knn,004 l1,0.9736842105263158,0.9736842105263158,0.003734588623046875,0,False,False,True,True
5,iris,001 knn,005 relieff selection,0.9736842105263158,0.9736842105263158,0.03368043899536133,0,True,True,False,True
6,iris,001 knn,012 relieff weighting,0.9736842105263158,0.9736842105263158,0.03368043899536133,0,0.17142857142857137,0.2785714285714286,0.0,0.41428571428571426
7,iris,001 knn,006 forward selection,0.21052631578947367,0.21052631578947367,0.941399097442627,0,False,False,True,False
8,iris,001 knn,007 backward selection,0.9736842105263158,0.9736842105263158,0.8202378749847412,0,False,True,True,True
9,iris,001 knn,008 stepwise selection,0.9736842105263158,0.9736842105263158,0.9485514163970947,0,True,True,True,True
10,iris,001 knn,009 bayesian selection,0.9736842105263158,0.9736842105263158,27.756990671157837,2,False,False,True,True
11,iris,001 knn,013 bayesian weighting,0.9736842105263158,0.9736842105263158,71.20513796806335,0,0.4289885291609523,0.09774357157675939,0.5876794387981636,0.5509987387694255
