,dataset,base,method,PM1,PM2,Time,TriesToOpt,alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline
0,wine,001 knn,000 all,0.9333333333333333,0.9333333333333333,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,wine,000 rf,000 all,0.9333333333333333,0.9333333333333333,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,wine,001 knn,003 feature importance selection,0.8,0.8000000000000002,0.14401674270629883,0,False,True,False,True,False,True,False,True,False,True,False,True,False
3,wine,001 knn,011 feature importance weighting,0.8666666666666667,0.8666666666666667,0.14401674270629883,0,0.1315905448587863,0.03555752275030979,0.017793777371620554,0.02454509077502929,0.025338457190364965,0.05570974752628706,0.1554415812096369,0.013889745631053987,0.014332183937873676,0.12138378753917445,0.05648744265378213,0.17238172059209197,0.1755483979639889
4,wine,001 knn,004 l1,0.8666666666666667,0.8666666666666667,0.0040493011474609375,0,True,False,False,False,False,False,True,False,False,True,True,True,True
5,wine,001 knn,005 relieff selection,0.8,0.8000000000000002,0.03643465042114258,0,True,False,True,True,True,True,False,True,True,False,True,True,False
6,wine,001 knn,012 relieff weighting,0.8666666666666667,0.8666666666666667,0.03643465042114258,0,0.028503562945368155,0.019002375296912066,0.038004750593824244,0.11876484560570066,0.09501187648456055,0.0332541567695962,0.0,0.08076009501187653,0.02375296912114011,0.0,0.04275534441805229,0.019002375296912066,0.004750593824228044
7,wine,001 knn,006 forward selection,0.6666666666666666,0.6666666666666666,6.0710673332214355,0,True,True,False,False,False,False,True,False,False,False,False,False,False
8,wine,001 knn,007 backward selection,0.8888888888888888,0.8888888888888888,2.9230289459228516,0,True,True,True,True,True,False,True,True,True,True,True,True,True
9,wine,001 knn,008 stepwise selection,0.8444444444444444,0.8444444444444444,3.099047899246216,0,True,True,False,True,True,False,True,False,False,False,True,True,False
10,wine,001 knn,009 bayesian selection,0.8888888888888888,0.8888888888888888,32.65497612953186,104,True,True,False,True,True,True,False,True,True,False,True,True,True
11,wine,001 knn,013 bayesian weighting,0.9555555555555556,0.9555555555555556,84.95687794685364,81,0.2880743674086691,0.749895705394469,0.19936875814937588,0.8914312334531307,0.22626395682715955,0.6910763150460812,0.6329185784627929,0.9982905088100914,0.9228042770846503,0.8426759807952624,0.4119976239833381,0.5635843266207989,0.9982763162063483
