,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.6666666666666666,0.6666666666666666,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.7777777777777778,0.7777777777777778,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.6481481481481481,0.6481481481481481,0.150099515914917,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.6481481481481481,0.6481481481481481,0.150099515914917,0,0.14465030732676193,0.09846441417859783,0.1588849507871687,0.15666346922321758,0.07961756563783594,0.09724941601878266,0.129059784753863,0.0970662441766894,0.038343847897082964
4,glass,001 knn,004 l1,0.6851851851851852,0.6851851851851852,0.0038678646087646484,0,False,False,True,True,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.7222222222222222,0.7222222222222222,0.03743386268615723,0,False,True,True,True,False,True,False,True,True
6,glass,001 knn,012 relieff weighting,0.6296296296296297,0.6296296296296297,0.03743386268615723,0,0.0,0.15306122448979587,0.653061224489796,0.13265306122448983,0.04081632653061229,0.4387755102040817,0.020408163265306145,1.0,0.49230769230769234
7,glass,001 knn,006 forward selection,0.5925925925925926,0.5925925925925926,4.31276273727417,0,True,False,True,True,False,False,False,False,False
8,glass,001 knn,007 backward selection,0.6111111111111112,0.6111111111111112,2.035398483276367,0,True,True,False,True,True,True,True,True,True
9,glass,001 knn,008 stepwise selection,0.46296296296296297,0.46296296296296297,2.125767469406128,0,False,True,True,False,True,False,False,True,True
10,glass,001 knn,009 bayesian selection,0.6666666666666666,0.6666666666666666,30.93064260482788,7,False,False,True,True,False,True,True,True,True
11,glass,001 knn,013 bayesian weighting,0.7777777777777778,0.7777777777777778,78.707528591156,104,0.7974011794080159,0.9878911156485504,0.16533602129164318,0.7901586624371272,0.20216247055517877,0.5067532370413691,0.1539277250867745,0.30975514474329635,0.17968536928167061
