,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,10886.080943396224,0.6475025028370176,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,4091.801091808145,0.8675051516472422,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,10886.080943396224,0.6475025028370176,0.014095067977905273,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,7817.582075471699,0.7468622427300954,0.014095067977905273,0,0.3146111367209867,0.7328432902766052,0.8552309650619122,0.7136477424040303,0.5621039215994245,0.6250577567490858
4,machine,001 knn,003 feature importance selection,10083.988679245283,0.673474706890719,0.15007257461547852,0,False,True,False,True,True,False
5,machine,001 knn,011 feature importance weighting,7617.5524528301885,0.7533393157654894,0.15007257461547852,0,0.031164138178130657,0.09128534863304225,0.4803678156613891,0.155572402313507,0.12441639435948844,0.11719390085444249
6,machine,001 knn,004 l1,7617.5524528301885,0.7533393157654894,0.005563020706176758,0,True,True,True,True,True,True
7,machine,001 knn,005 relieff selection,8057.3326415094325,0.7390989829388868,0.028960466384887695,0,True,False,True,True,False,True
8,machine,001 knn,012 relieff weighting,11966.416226415098,0.6125206314600619,0.028960466384887695,0,1.0,0.1867007672634271,0.1867007672634271,0.4936061381074169,0.0,0.8005115089514067
9,machine,001 knn,006 forward selection,9034.76641509434,0.707449121007605,2.767313003540039,0,False,False,True,True,False,False
10,machine,001 knn,007 backward selection,8419.131320754715,0.7273837357738178,1.2744121551513672,0,True,True,True,True,True,False
11,machine,001 knn,008 stepwise selection,8654.23603773585,0.7197709112194188,2.06766939163208,0,True,False,True,True,False,False
12,machine,001 knn,009 bayesian selection,8232.19962264151,0.7334366905578169,29.036146640777588,38,True,True,True,False,False,False
13,machine,001 knn,013 bayesian weighting,7178.495660377358,0.767556224610533,73.71064805984497,436,0.051331011580831365,0.5329066625133313,0.5088043937628552,0.19331267863119192,0.6580556310499138,0.20213697519954185
