,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,1161.5054716981133,0.7949186411286491,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,1000.4218195300989,0.8233603963192458,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,1161.5054716981133,0.7949186411286491,0.01419830322265625,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,1110.322830188679,0.8039557106278,0.01419830322265625,0,0.3211154101314637,0.79405295928362,0.892618898621855,0.6505895927223121,0.6085473394887547,0.6151467336268006
4,machine,001 knn,003 feature importance selection,1325.987358490566,0.765876876216596,0.1265394687652588,0,False,True,False,True,True,False
5,machine,001 knn,011 feature importance weighting,2647.5569811320756,0.5325337705158744,0.1265394687652588,0,0.019000988843025337,0.049270876591358516,0.742046810863591,0.0747345329061388,0.06226266322515456,0.052684127570731806
6,machine,001 knn,004 l1,2647.5569811320756,0.5325337705158744,0.009175539016723633,0,True,True,True,True,True,True
7,machine,001 knn,005 relieff selection,3266.980754716981,0.42316513446606563,0.03954887390136719,0,True,False,True,True,False,True
8,machine,001 knn,012 relieff weighting,2992.3586792452825,0.4716538155666957,0.03954887390136719,0,1.0,0.14018691588785046,0.14018691588785046,0.5077881619937694,0.0,0.9127725856697819
9,machine,001 knn,006 forward selection,2397.074716981132,0.5767602028116661,4.191251993179321,0,False,True,True,True,True,False
10,machine,001 knn,007 backward selection,1233.649245283019,0.7821805667231374,2.0928120613098145,0,True,True,False,True,False,False
11,machine,001 knn,008 stepwise selection,1233.649245283019,0.7821805667231374,2.085259199142456,0,True,True,False,True,False,False
12,machine,001 knn,009 bayesian selection,1233.649245283019,0.7821805667231374,29.265224933624268,1,True,True,False,True,False,False
13,machine,001 knn,013 bayesian weighting,569.3026415094341,0.8994810079033794,74.17679691314697,358,0.3060698463242991,0.8845765261090257,0.04304216553789317,0.38938841243255934,0.6672819683345286,0.07545763349530127
