,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,25820.89849056604,0.500430405147201,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,11807.29469063384,0.7715584751218995,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,25820.89849056604,0.500430405147201,0.014142990112304688,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,23022.65150943396,0.5545694627471125,0.014142990112304688,0,0.3579617462741679,0.8065159301873864,0.8549268406729191,0.7167301656577564,0.6092696829555211,0.5914802057846479
4,machine,001 knn,003 feature importance selection,24948.829433962263,0.517302753158266,0.1514286994934082,0,False,True,False,True,True,False
5,machine,001 knn,011 feature importance weighting,24517.975660377353,0.5256386925598037,0.1514286994934082,0,0.012968362945453093,0.12002859997875215,0.270569325135347,0.07985509032424751,0.4504002096287579,0.06617841198744243
6,machine,001 knn,004 l1,24517.975660377353,0.5256386925598037,0.004975080490112305,0,True,True,True,True,True,True
7,machine,001 knn,005 relieff selection,25606.182452830188,0.5045846217024186,0.03064870834350586,0,True,True,False,True,False,True
8,machine,001 knn,012 relieff weighting,27584.54452830189,0.4663082797355951,0.03064870834350586,0,1.0,0.2699228791773779,0.11053984575835475,0.39845758354755784,0.14652956298200515,0.7737789203084833
9,machine,001 knn,006 forward selection,22882.540754716974,0.5572802542787882,2.108961582183838,0,False,False,True,False,True,False
10,machine,001 knn,007 backward selection,25795.828867924527,0.5009154394395092,2.087463617324829,0,True,True,False,True,False,False
11,machine,001 knn,008 stepwise selection,25795.828867924527,0.5009154394395092,3.479712724685669,0,True,True,False,True,False,False
12,machine,001 knn,009 bayesian selection,20794.849622641508,0.5976718391575938,28.999905586242676,98,True,False,True,True,False,False
13,machine,001 knn,013 bayesian weighting,20321.579433962263,0.6068284297580635,74.07187724113464,420,0.8059792978648809,0.3444228114087229,0.830159422855604,0.9113908801041384,0.6144020699648088,2.230102298206554e-05
