,dataset,base,method,PM1,PM2,Time,TriesToOpt,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm)
0,iris,001 knn,000 all,0.9473684210526315,0.9473684210526315,0.0,0,True,True,True,True
1,iris,000 rf,000 all,0.9736842105263158,0.9736842105263158,0.0,0,True,True,True,True
2,iris,001 knn,003 feature importance selection,0.9473684210526315,0.9473684210526315,0.13970136642456055,0,False,True,False,True
3,iris,001 knn,011 feature importance weighting,0.9473684210526315,0.9473684210526315,0.13970136642456055,0,0.10878618521842508,0.02709979638119003,0.4036603576232966,0.46045366077708827
4,iris,001 knn,004 l1,0.9473684210526315,0.9473684210526315,0.011989593505859375,0,False,True,True,True
5,iris,001 knn,005 relieff selection,0.9473684210526315,0.9473684210526315,0.0117340087890625,0,False,True,True,True
6,iris,001 knn,012 relieff weighting,0.9736842105263158,0.9736842105263158,0.0117340087890625,0,0.0,0.12389380530973448,0.0,0.5486725663716814
7,iris,001 knn,006 forward selection,0.34210526315789475,0.34210526315789475,0.9276638031005859,0,False,False,True,False
8,iris,001 knn,007 backward selection,0.9736842105263158,0.9736842105263158,0.8372607231140137,0,False,True,True,True
9,iris,001 knn,008 stepwise selection,0.34210526315789475,0.34210526315789475,0.8446197509765625,0,False,False,True,False
10,iris,001 knn,009 bayesian selection,0.9736842105263158,0.9736842105263158,28.048807621002197,3,True,True,False,True
11,iris,001 knn,013 bayesian weighting,0.9736842105263158,0.9736842105263158,70.89671468734741,0,0.4526541232683261,0.44052376011172234,0.7915869665509835,0.05983009669764472
