,dataset,base,method,PM1,PM2,Time,TriesToOpt,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
0,boston,001 knn,000 all,27.21890582677166,0.657568711501475,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,boston,000 rf,000 all,10.278587427973692,0.8706887793614431,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,boston,001 knn,002 intercorrelation,27.228453417322836,0.6574485966902733,0.006708860397338867,0,True,True,True,True,True,True,True,True,False,True,True,True,True
3,boston,001 knn,010 correlation weighting,21.086045858267713,0.7347240223931514,0.006708860397338867,0,0.4057202825184676,0.37692471287931684,0.47604094522468415,0.215017292762987,0.405569665073646,0.7084268966752673,0.35965061430384954,0.23887597873043395,0.3686324011814188,0.4569372572613265,0.5042445311867448,0.34026136059637624,0.7504785363920263
4,boston,001 knn,003 feature importance selection,22.632385385826773,0.7152700795988222,0.27015137672424316,0,False,True,False,True,False,True,False,True,False,True,True,False,True
5,boston,001 knn,011 feature importance weighting,21.394130771653547,0.7308481166337838,0.27015137672424316,0,0.03519435762121572,0.0012628926964475301,0.005365391611218073,0.0008571775565242828,0.013986334639146532,0.37331460074384537,0.01580689490062598,0.05457129612957717,0.0046733470321234025,0.012330004928911772,0.016805645619451585,0.011513255380787821,0.45431880114012463
6,boston,001 knn,004 l1,21.34309896062992,0.7314901295388745,0.006630659103393555,0,False,False,False,True,False,True,False,False,False,False,True,False,True
7,boston,001 knn,005 relieff selection,21.430879118110234,0.7303857988717312,0.06077718734741211,0,True,False,True,False,True,True,True,True,False,True,False,True,True
8,boston,001 knn,012 relieff weighting,21.354973858267723,0.7313407357122166,0.06077718734741211,0,1.0,0.42836676217765046,0.8681948424068768,0.0,0.23857142857142857,0.9985714285714286,0.95,0.9085714285714286,0.6848137535816619,0.8638968481375358,0.8467048710601719,0.8471428571428572,1.0
9,boston,001 knn,006 forward selection,33.45353184251968,0.579133118481451,7.5288708209991455,0,True,False,False,False,True,False,False,False,False,False,False,False,True
10,boston,001 knn,007 backward selection,21.318665448818898,0.7317975187846156,6.371142625808716,0,True,False,True,False,True,True,False,False,True,True,True,True,True
11,boston,001 knn,008 stepwise selection,21.35082998425197,0.731392868304453,7.580662727355957,0,True,False,False,False,True,True,False,True,False,False,False,True,True
12,boston,001 knn,009 bayesian selection,21.201490645669292,0.7332716529425954,33.269163846969604,48,False,True,True,False,True,True,True,False,True,False,False,True,True
13,boston,001 knn,013 bayesian weighting,17.820903685039372,0.7758016045937459,85.07011795043945,452,0.9660235751264328,0.5237919292788786,0.7986436318710844,0.33849734775495266,0.43732901588179957,0.0396493381628633,0.9992328427071542,0.19535851256614245,0.9482952818989437,0.9820383183874786,0.8147533370654312,0.36631749238243927,0.05116220755167929
