,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.7592592592592593,0.7592592592592593,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.9074074074074074,0.9074074074074074,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.7407407407407407,0.7407407407407407,0.1513657569885254,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.7962962962962963,0.7962962962962963,0.1513657569885254,0,0.1421342946996566,0.11256139849767453,0.1680078508693566,0.1460867982197622,0.08692662253804988,0.10005704349253705,0.13375578588491122,0.07083105864143972,0.03963914715661212
4,glass,001 knn,004 l1,0.48148148148148145,0.48148148148148145,0.00383758544921875,0,False,False,True,False,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.7962962962962963,0.7962962962962963,0.031445980072021484,0,True,True,True,False,True,True,False,False,True
6,glass,001 knn,012 relieff weighting,0.8518518518518519,0.8518518518518519,0.031445980072021484,0,0.5263157894736843,0.5263157894736843,1.0,0.052631578947368474,0.4736842105263158,0.4166666666666667,0.26315789473684215,0.0,0.5416666666666666
7,glass,001 knn,006 forward selection,0.7592592592592593,0.7592592592592593,4.253338813781738,0,True,False,False,False,False,True,False,False,False
8,glass,001 knn,007 backward selection,0.8518518518518519,0.8518518518518519,2.009317398071289,0,True,True,True,True,True,True,True,False,True
9,glass,001 knn,008 stepwise selection,0.7777777777777778,0.7777777777777778,3.1812477111816406,0,True,False,True,False,True,True,False,False,False
10,glass,001 knn,009 bayesian selection,0.8518518518518519,0.8518518518518519,30.362720727920532,11,True,True,True,True,True,False,True,False,True
11,glass,001 knn,013 bayesian weighting,0.8703703703703703,0.8703703703703703,78.17358684539795,36,0.8550397887230137,0.6703552954708535,0.6393998090371894,0.05526864121071334,0.8124351718016731,0.2472633185972929,0.9238154670655813,0.615899601184991,0.06538798279932938
