,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.8333333333333334,0.8333333333333334,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.8571428571428571,0.8571428571428571,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.8214285714285714,0.8214285714285714,0.15282368659973145,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.8333333333333334,0.8333333333333334,0.15282368659973145,0,0.21306002389307543,0.18984731947893518,0.014096644873249364,0.0019913152060799066,0.12143632632508922,0.26066119577334046,0.19890717445023057
4,ecoli,001 knn,004 l1,0.7738095238095238,0.7738095238095238,0.003333568572998047,0,True,True,False,False,False,True,True
5,ecoli,001 knn,005 relieff selection,0.75,0.75,0.04013562202453613,0,False,True,True,True,True,True,False
6,ecoli,001 knn,012 relieff weighting,0.7380952380952381,0.7380952380952381,0.04013562202453613,0,0.0,0.037122969837587005,1.0,0.961456102783726,0.09744779582366592,0.06960556844547561,0.0139211136890951
7,ecoli,001 knn,006 forward selection,0.6904761904761905,0.6904761904761905,3.337003231048584,0,True,False,False,False,True,True,False
8,ecoli,001 knn,007 backward selection,0.6904761904761905,0.6904761904761905,1.551720380783081,0,True,False,True,True,True,True,True
9,ecoli,001 knn,008 stepwise selection,0.6904761904761905,0.6904761904761905,1.6691160202026367,0,True,False,False,True,True,True,False
10,ecoli,001 knn,009 bayesian selection,0.75,0.75,29.76541495323181,175,False,True,False,False,True,True,True
11,ecoli,001 knn,013 bayesian weighting,0.7738095238095238,0.7738095238095238,76.24048018455505,21,0.9903785141234114,0.6692366413907856,0.9849690018696609,0.6459279383181089,0.25929234622549946,0.1529363680098573,0.5361566657815768
