,dataset,base,method,PM1,PM2,Time,TriesToOpt,mean radius,mean texture,mean perimeter,mean area,mean smoothness,mean compactness,mean concavity,mean concave points,mean symmetry,mean fractal dimension,radius error,texture error,perimeter error,area error,smoothness error,compactness error,concavity error,concave points error,symmetry error,fractal dimension error,worst radius,worst texture,worst perimeter,worst area,worst smoothness,worst compactness,worst concavity,worst concave points,worst symmetry,worst fractal dimension
0,breast_cancer,001 knn,000 all,0.9230769230769231,0.9230769230769231,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,breast_cancer,000 rf,000 all,0.958041958041958,0.958041958041958,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,breast_cancer,001 knn,003 feature importance selection,0.916083916083916,0.916083916083916,0.1928877830505371,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,breast_cancer,001 knn,011 feature importance weighting,0.9370629370629371,0.9370629370629371,0.1928877830505371,0,0.04587948626816018,0.010766642238167643,0.05904037660760083,0.06037429968424734,0.006452726967333958,0.00820410804159046,0.046881003168625625,0.062180366180709754,0.003601444494022038,0.005183157470654209,0.016435409191223507,0.003012387288093142,0.009848791506054014,0.03414394013932813,0.00342187775102963,0.004798757534183237,0.003145675079526097,0.0025664335363565546,0.0035873840674702177,0.004021252189684605,0.11498429453507925,0.013807288461423161,0.12504884060250204,0.15570466897201998,0.015467190789378374,0.012965457798978113,0.025255724422858093,0.11442527153442204,0.02165087158646387,0.00714487189281397
4,breast_cancer,001 knn,004 l1,0.916083916083916,0.916083916083916,0.004846334457397461,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
5,breast_cancer,001 knn,005 relieff selection,0.9300699300699301,0.9300699300699301,0.05476856231689453,0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,False,True,False,True,True,True,True
6,breast_cancer,001 knn,012 relieff weighting,0.8951048951048951,0.8951048951048951,0.05476856231689453,0,0.0014609203798392478,0.0043827611395178545,0.00876552227903582,0.0029218407596786067,0.010226442658875068,0.00876552227903582,0.01607012417823228,0.01607012417823228,0.0029218407596786067,0.0014609203798392478,0.0,0.0,0.0,0.0,0.0,0.0,0.014609203798393033,0.01607012417823228,0.0014609203798392478,0.0,0.0,0.0014609203798392478,0.0014609203798392478,0.0,0.00876552227903582,0.0,0.014609203798393033,0.018991964937910888,0.0043827611395178545,0.0
7,breast_cancer,001 knn,006 forward selection,0.8951048951048951,0.8951048951048951,7.447218179702759,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8,breast_cancer,001 knn,007 backward selection,0.8951048951048951,0.8951048951048951,7.281442165374756,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,breast_cancer,001 knn,008 stepwise selection,0.8951048951048951,0.8951048951048951,7.431904554367065,0,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,True,False,True,True,True,True,True,False,True,False
10,breast_cancer,001 knn,009 bayesian selection,0.958041958041958,0.958041958041958,42.90993332862854,133,False,True,False,True,False,False,False,False,True,True,False,False,True,True,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,True
11,breast_cancer,001 knn,013 bayesian weighting,0.9300699300699301,0.9300699300699301,112.17583966255188,318,0.25316208388957473,0.5731565232413129,0.016940126893983963,0.008725578653003498,0.5256059939137063,0.7519455976383972,0.883824276818216,0.5801369801763675,0.570936139171112,0.00044414801992470783,0.009191979496216873,0.06283258182404004,0.16337248900478732,0.7213340226140532,0.48617740850069546,0.9500761263604961,0.5364155532455066,0.4434948025598765,0.10477735822427074,0.6931075678495047,0.16362628454052083,0.9248296566690629,0.817559526633792,0.17624604249216666,0.05634570146772318,0.7547256070450394,0.4961690226428564,0.31780120221052455,0.9199792835958115,0.523975002474456
