,dataset,base,method,PM1,PM2,Time,TriesToOpt,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm)
0,iris,001 knn,000 all,0.9473684210526315,0.9473684210526315,0.0,0,True,True,True,True
1,iris,000 rf,000 all,0.9473684210526315,0.9473684210526315,0.0,0,True,True,True,True
2,iris,001 knn,003 feature importance selection,0.9473684210526315,0.9473684210526315,0.1383202075958252,0,False,True,False,True
3,iris,001 knn,011 feature importance weighting,0.9473684210526315,0.9473684210526315,0.1383202075958252,0,0.11990849223659047,0.02737189201297258,0.4594242482335067,0.3932953675169304
4,iris,001 knn,004 l1,0.9473684210526315,0.9473684210526315,0.003804922103881836,0,False,False,True,True
5,iris,001 knn,005 relieff selection,0.9736842105263158,0.9736842105263158,0.03274679183959961,0,True,True,False,True
6,iris,001 knn,012 relieff weighting,0.9736842105263158,0.9736842105263158,0.03274679183959961,0,0.03875968992248058,0.31007751937984496,0.0,0.4883720930232558
7,iris,001 knn,006 forward selection,0.2894736842105263,0.2894736842105263,0.9469611644744873,0,False,False,True,False
8,iris,001 knn,007 backward selection,0.9736842105263158,0.9736842105263158,0.8246800899505615,0,False,True,True,True
9,iris,001 knn,008 stepwise selection,0.9736842105263158,0.9736842105263158,0.8208217620849609,0,False,False,False,True
10,iris,001 knn,009 bayesian selection,0.9736842105263158,0.9736842105263158,27.859999656677246,1,False,True,False,True
11,iris,001 knn,013 bayesian weighting,0.9736842105263158,0.9736842105263158,70.67276740074158,0,0.8308632075233802,0.7897110367909159,0.22023553500370474,0.7168408140720429
