,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.6851851851851852,0.6851851851851852,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.8518518518518519,0.8518518518518519,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.6481481481481481,0.6481481481481481,0.15363574028015137,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.7037037037037037,0.7037037037037037,0.15363574028015137,0,0.12562616373099922,0.10228803498619281,0.15217126327438696,0.1894653975261835,0.0727824980024387,0.09241941383141276,0.1303629006473028,0.09204600653743857,0.04283832146364462
4,glass,001 knn,004 l1,0.7037037037037037,0.7037037037037037,0.004360198974609375,0,False,False,True,True,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.5925925925925926,0.5925925925925926,0.021807193756103516,0,True,True,True,False,False,True,False,True,True
6,glass,001 knn,012 relieff weighting,0.6296296296296297,0.6296296296296297,0.021807193756103516,0,0.22580645161290325,0.20967741935483875,0.3870967741935484,0.12903225806451613,0.0,0.5161290322580645,0.06451612903225812,0.7419354838709677,1.0
7,glass,001 knn,006 forward selection,0.7777777777777778,0.7777777777777778,3.16852068901062,0,True,False,True,False,False,False,False,False,False
8,glass,001 knn,007 backward selection,0.6111111111111112,0.6111111111111112,1.9948372840881348,0,True,True,True,True,True,True,True,False,True
9,glass,001 knn,008 stepwise selection,0.5925925925925926,0.5925925925925926,2.1074981689453125,0,True,True,True,False,False,False,True,False,True
10,glass,001 knn,009 bayesian selection,0.7407407407407407,0.7407407407407407,30.530619859695435,11,True,False,True,True,True,True,True,True,False
11,glass,001 knn,013 bayesian weighting,0.8703703703703703,0.8703703703703703,78.24524807929993,161,0.9234138811717802,0.4553209316795626,0.7994874647895696,0.21592464170034303,0.15556904740506836,0.37122502842446303,0.8252986365297946,0.20929420354699346,0.056183115963855834
